Iteracao,Energia
0,-0.7024
1,-0.9488
2,-1.1328
3,-1.2352
4,-1.3024
5,-1.3568
6,-1.4016
7,-1.4784
8,-1.5376
9,-1.5712
10,-1.5456
11,-1.5696
12,-1.5664
13,-1.5712
14,-1.6128
15,-1.616
16,-1.6512
17,-1.6656
18,-1.6656
19,-1.6272
20,-1.6464
21,-1.6336
22,-1.6688
23,-1.6592
24,-1.648
25,-1.6352
26,-1.6624
27,-1.6608
28,-1.6944
29,-1.6928
30,-1.6816
31,-1.6704
32,-1.6736
33,-1.688
34,-1.6624
35,-1.6672
36,-1.688
37,-1.7216
38,-1.7136
39,-1.6832
40,-1.6848
41,-1.6992
42,-1.6864
43,-1.6688
44,-1.6656
45,-1.6656
46,-1.6816
47,-1.6928
48,-1.6912
49,-1.68
50,-1.6672
51,-1.6752
52,-1.68
53,-1.7072
54,-1.7184
55,-1.6816
56,-1.7008
57,-1.696
58,-1.696
59,-1.6944
60,-1.696
61,-1.7248
62,-1.7328
63,-1.7152
64,-1.7232
65,-1.7264
66,-1.7232
67,-1.6992
68,-1.688
69,-1.7232
70,-1.6992
71,-1.728
72,-1.7248
73,-1.7536
74,-1.7456
75,-1.7424
76,-1.7696
77,-1.7472
78,-1.744
79,-1.7568
80,-1.7504
81,-1.7296
82,-1.7344
83,-1.744
84,-1.7504
85,-1.7456
86,-1.7264
87,-1.7184
88,-1.7376
89,-1.7312
90,-1.7216
91,-1.7648
92,-1.7488
93,-1.7296
94,-1.7408
95,-1.7392
96,-1.7328
97,-1.7424
98,-1.7424
99,-1.7392
100,-1.7296
101,-1.7264
102,-1.7168
103,-1.7328
104,-1.728
105,-1.7264
106,-1.7184
107,-1.704
108,-1.7584
109,-1.776
110,-1.7264
111,-1.7504
112,-1.76
113,-1.728
114,-1.744
115,-1.7392
116,-1.7584
117,-1.7552
118,-1.7616
119,-1.7472
120,-1.712
121,-1.7168
122,-1.712
123,-1.736
124,-1.744
125,-1.7456
126,-1.7344
127,-1.7296
128,-1.7504
129,-1.7536
130,-1.752
131,-1.7376
132,-1.7584
133,-1.784
134,-1.7648
135,-1.752
136,-1.7424
137,-1.7536
138,-1.7648
139,-1.7584
140,-1.7536
141,-1.7632
142,-1.7664
143,-1.7536
144,-1.768
145,-1.76
146,-1.7392
147,-1.712
148,-1.7296
149,-1.76
150,-1.7072
151,-1.736
152,-1.7408
153,-1.7568
154,-1.7552
155,-1.7776
156,-1.784
157,-1.7904
158,-1.7856
159,-1.7808
160,-1.76
161,-1.7728
162,-1.7904
163,-1.7888
164,-1.784
165,-1.7856
166,-1.776
167,-1.7856
168,-1.7568
169,-1.7552
170,-1.7456
171,-1.7728
172,-1.7776
173,-1.8
174,-1.7808
175,-1.7696
176,-1.7728
177,-1.784
178,-1.8128
179,-1.8224
180,-1.8048
181,-1.7968
182,-1.8
183,-1.8032
184,-1.8032
185,-1.7824
186,-1.7808
187,-1.8112
188,-1.792
189,-1.7856
190,-1.7904
191,-1.784
192,-1.8016
193,-1.7952
194,-1.7952
195,-1.7984
196,-1.7728
197,-1.76
198,-1.7744
199,-1.7728
200,-1.7792
201,-1.8064
202,-1.7952
203,-1.776
204,-1.7776
205,-1.7888
206,-1.7936
207,-1.7936
208,-1.784
209,-1.7776
210,-1.7664
211,-1.7824
212,-1.784
213,-1.7936
214,-1.792
215,-1.8032
216,-1.8128
217,-1.7968
218,-1.8048
219,-1.7824
220,-1.7776
221,-1.8048
222,-1.7808
223,-1.7696
224,-1.7856
225,-1.792
226,-1.8144
227,-1.776
228,-1.752
229,-1.7424
230,-1.7696
231,-1.8112
232,-1.8112
233,-1.7744
234,-1.8096
235,-1.8096
236,-1.7968
237,-1.8016
238,-1.7968
239,-1.8032
240,-1.7712
241,-1.8
242,-1.8128
243,-1.816
244,-1.8144
245,-1.8032
246,-1.7808
247,-1.792
248,-1.7888
249,-1.8048
250,-1.7872
251,-1.7952
252,-1.7792
253,-1.7712
254,-1.7776
255,-1.7728
256,-1.7696
257,-1.7952
258,-1.7744
259,-1.7968
260,-1.7744
261,-1.7856
262,-1.8016
263,-1.7904
264,-1.824
265,-1.808
266,-1.7984
267,-1.7904
268,-1.792
269,-1.7984
270,-1.8032
271,-1.7872
272,-1.8112
273,-1.8192
274,-1.8496
275,-1.8336
276,-1.824
277,-1.8016
278,-1.8128
279,-1.8192
280,-1.8384
281,-1.8208
282,-1.8128
283,-1.8224
284,-1.8256
285,-1.8496
286,-1.8496
287,-1.8416
288,-1.824
289,-1.8384
290,-1.8432
291,-1.8416
292,-1.8448
293,-1.8416
294,-1.8192
295,-1.816
296,-1.7968
297,-1.8416
298,-1.8192
299,-1.8192
300,-1.824
301,-1.8352
302,-1.8224
303,-1.7952
304,-1.7984
305,-1.816
306,-1.8
307,-1.8048
308,-1.8144
309,-1.8144
310,-1.8288
311,-1.8032
312,-1.8032
313,-1.8048
314,-1.824
315,-1.8112
316,-1.8192
317,-1.8288
318,-1.816
319,-1.7968
320,-1.8336
321,-1.808
322,-1.8112
323,-1.8032
324,-1.792
325,-1.7872
326,-1.8016
327,-1.8064
328,-1.8288
329,-1.816
330,-1.8
331,-1.8272
332,-1.8128
333,-1.8
334,-1.8096
335,-1.8016
336,-1.8032
337,-1.8032
338,-1.7936
339,-1.8032
340,-1.8112
341,-1.8272
342,-1.8176
343,-1.824
344,-1.7968
345,-1.8208
346,-1.808
347,-1.8352
348,-1.8288
349,-1.824
350,-1.8512
351,-1.8432
352,-1.8512
353,-1.8288
354,-1.8544
355,-1.8432
356,-1.8336
357,-1.8304
358,-1.8176
359,-1.824
360,-1.8032
361,-1.8224
362,-1.7968
363,-1.8256
364,-1.8272
365,-1.8384
366,-1.8496
367,-1.8384
368,-1.864
369,-1.8304
370,-1.848
371,-1.8544
372,-1.8256
373,-1.832
374,-1.8224
375,-1.8
376,-1.8448
377,-1.8368
378,-1.8416
379,-1.8416
380,-1.8384
381,-1.8512
382,-1.8336
383,-1.8128
384,-1.856
385,-1.8512
386,-1.8064
387,-1.8224
388,-1.8048
389,-1.8464
390,-1.8576
391,-1.848
392,-1.8544
393,-1.8336
394,-1.8608
395,-1.8592
396,-1.8368
397,-1.816
398,-1.8368
399,-1.8256
400,-1.8
401,-1.8288
402,-1.8464
403,-1.8512
404,-1.8768
405,-1.8544
406,-1.8304
407,-1.8336
408,-1.8464
409,-1.8784
410,-1.8864
411,-1.8656
412,-1.8848
413,-1.8688
414,-1.8672
415,-1.8448
416,-1.832
417,-1.8608
418,-1.8624
419,-1.856
420,-1.864
421,-1.8736
422,-1.8672
423,-1.8736
424,-1.8352
425,-1.824
426,-1.8496
427,-1.8368
428,-1.8544
429,-1.8672
430,-1.8576
431,-1.8576
432,-1.8496
433,-1.84
434,-1.84
435,-1.8512
436,-1.8528
437,-1.8608
438,-1.872
439,-1.8576
440,-1.8272
441,-1.8272
442,-1.8592
443,-1.8512
444,-1.848
445,-1.8416
446,-1.864
447,-1.8784
448,-1.8768
449,-1.8544
450,-1.8752
451,-1.856
452,-1.8464
453,-1.84
454,-1.8416
455,-1.8368
456,-1.832
457,-1.8576
458,-1.8848
459,-1.8608
460,-1.8656
461,-1.864
462,-1.84
463,-1.8704
464,-1.8736
465,-1.8576
466,-1.8384
467,-1.8704
468,-1.872
469,-1.856
470,-1.8864
471,-1.8928
472,-1.888
473,-1.888
474,-1.896
475,-1.9152
476,-1.8752
477,-1.8848
478,-1.8912
479,-1.896
480,-1.8912
481,-1.92
482,-1.9184
483,-1.9104
484,-1.9312
485,-1.9088
486,-1.9056
487,-1.9184
488,-1.9152
489,-1.952
490,-1.9376
491,-1.9264
492,-1.9104
493,-1.9232
494,-1.9344
495,-1.9376
496,-1.96
497,-1.912
498,-1.9488
499,-1.9232
