0.1 1270.8503469487275 99.60964380347035  781.6666290072126  388.4305408068449  1.140772672538243  0.0027576988137083865  2.9557263584719435e-06  4.119694108109667e-09  1.8883679069221507e-12  5.549067679553892e-16  1.05721257409669e-19  1.35244327982531e-23  1.2008037628995093e-27  7.618091552825818e-32  3.541561066796915e-36  1.2332066292955915e-40  3.278577841903455e-45  6.76793555246978e-50  1.1010832537945269e-54  1.4306764634939678e-59  1.5023926396657346e-64  1.2888323093721267e-69 
0.11 1251.23484988943 70.69494198985032  702.4992180678232  476.16326968051504  1.8720107739090317  0.00540227065336431  7.094668351556033e-06  1.2003987088637743e-08  6.688078863927031e-12  2.39155472044161e-15  5.541880645016434e-19  8.617838991439129e-23  9.296407473660435e-27  7.162573174108842e-31  4.0424601440479865e-35  1.7084009099043493e-39  5.511100435712918e-44  1.380132368138635e-48  2.7234707801151587e-53  4.29160043624276e-58  5.464906353287612e-63  5.684215934677461e-68 
0.12000000000000001 1227.680879275368 49.012732518724874  631.9447204926424  543.7906517947197  2.9228731898256908  0.009885656890290648  1.5591039901526738e-05  3.150404803612582e-08  2.094451692325167e-11  8.948782882180458e-15  2.4766528574967217e-18  4.597151612014403e-22  5.916589680843623e-26  5.4363759297180406e-30  3.6578010914171485e-34  1.842357546446244e-38  7.0815610314167254e-43  2.112668986164291e-47  4.965698774998257e-52  9.318834562296852e-57  1.4130459251989e-61  1.749964214074015e-66 
0.13 1193.8262737575556 32.90808757066643  568.7189161994846  587.7941032319526  4.387959951179275  0.01717461371216032  3.21140073978986e-05  7.649294811581384e-08  5.993015697908431e-11  3.0217083479320795e-14  9.864454911905632e-18  2.1585880343769024e-21  3.2734403789341715e-25  3.5424937346965426e-29  2.806293827311739e-33  1.6636956138153303e-37  7.525072754467544e-42  2.641233816851582e-46  7.302559520281392e-51  1.6118046022234806e-55  2.874146097594649e-60  4.185396573390276e-65 
0.14 1149.330656157471 21.122817867122553  511.84944024923254  609.9758804128825  6.354035525041527  0.028419848396403758  6.208235662638038e-05  1.722817291832202e-07  1.5693774116803462e-10  9.214778611943071e-14  3.501720698277459e-17  8.914891261006171e-21  1.5720698410586962e-24  1.9774913702521221e-28  1.8202251896315837e-32  1.2535073105026424e-36  6.584463718211965e-41  2.683402881033754e-45  8.612905432900196e-50  2.206580114213595e-54  4.566621515083719e-59  7.717117900748614e-64 
0.15000000000000002 1097.407363468442 12.701402450916506  460.54337247747935  615.1914002276621  8.925876083868072  0.04519778084712526  0.00011408204449958309  3.6524115925146664e-07  3.828657850777468e-10  2.5913283208392917e-13  1.1346758635140066e-16  3.3267744009925776e-20  6.75273547659095e-24  9.773267103982151e-28  1.0347023190419867e-31  8.193252718988553e-36  4.947483102452235e-40  2.3173759266245915e-44  8.547378175632014e-49  2.5160110504895343e-53  5.981958892800999e-58  1.1612144644598648e-62 
0.16 1041.8249512457533 6.903471187558567  414.1584399407341  608.4924946955294  12.20095442803846  0.06938996164783554  0.00020029791404300507  7.334537331311577e-07  8.763257573916848e-10  6.772956005024794e-13  3.3854157954740924e-16  1.132444927224881e-19  2.6212762593311893e-23  4.324439407417318e-27  5.216879670249627e-31  4.7057778179152333e-35  3.2361935604412415e-39  1.7259736731120995e-43  7.247432041152875e-48  2.4283675035833947e-52  6.571159174265405e-57  1.451647340163853e-61 
0.17 985.7930781805222 3.154645972228354  372.152047738664  594.0913065741563  16.291206779810995  0.10353035779185665  0.0003393448395379744  1.4111209126902397e-06  1.908642840593734e-09  1.6731730628062412e-12  9.48257177303283e-16  3.594592766258403e-19  9.424252858435125e-23  1.7602750728409095e-26  2.4033897360092524e-30  2.4529001330176158e-34  1.908147138852974e-38  1.1509370613446992e-42  5.464703325507571e-47  2.0701322277568734e-51  6.332456735775302e-56  1.5812143838234923e-60 
0.18 931.5437701158232 1.0014594213636496  334.070974314763  575.0345912641503  21.285643690924534  0.15054223764301236  0.000556571411360191  2.6115897346164544e-06  3.973627014658686e-09  3.926437607078612e-12  2.5074423947815016e-15  1.070453962527912e-18  3.159076367178905e-22  6.63898734324482e-26  1.0195251776489286e-29  1.1699760662023425e-33  1.0231161180006024e-37  6.935705886525153e-42  3.700461104607876e-46  1.5749725833583127e-50  5.412246181859321e-55  1.5180245380220968e-59 
0.19 880.4565330210443 0.08569223356638872  299.5257289662494  553.4116481689383  27.219311224851946  0.2132661403595119  0.0008816405332126107  4.6386602201585005e-06  7.876472573044783e-09  8.705316022814614e-12  6.216300156539213e-15  2.965930349671313e-18  9.777604306561658e-22  2.294408173718898e-25  3.932877194836723e-29  5.0362342738055034e-33  4.913201163857491e-37  3.7149440605563296e-41  2.210368076023928e-45  1.0489752758758314e-49  4.018821936371635e-54  1.2565562376617314e-58 
0.2 833.332851984811 0.12547257607730175  268.1711562663082  530.5865962431194  34.15242688004673  0.29583246319255846  0.0013595617453561186  7.979265822608735e-06  1.5037118692586543e-08  1.8489428845213746e-11  1.468450423537344e-14  7.788532557642482e-18  2.8528725597962327e-21  7.435200303326159e-25  1.414982397438956e-28  2.0111183563474806e-32  2.1771130107636267e-36  1.8262672167428222e-40  1.20530529510036e-44  6.343868879552997e-49  2.6951902129715834e-53  9.343875660574012e-58 
0.21000000000000002 790.5426704502428 0.8939651218518458  239.70985979204926  507.40387442039616  42.12933111822318  0.4035712255480633  0.002055343540241975  1.3400656484668847e-05  2.7939481946060116e-08  3.8099381544022886e-11  3.3548336796210416e-14  1.9717763405023507e-17  7.999391004581864e-21  2.3080844583024212e-24  4.861126650986762e-28  7.643976052794597e-32  9.152700216077406e-36  8.490390817747522e-40  6.195528298525024e-44  3.6048551124157183e-48  1.6928528849997717e-52  6.486413159319521e-57 
0.22 752.0661863992465 2.2127391784147443  213.8734125752696  484.41342622747766  51.02409901914845  0.5394656669399462  0.0030219021085043252  2.1779923764591153e-05  4.988869176342022e-08  7.494529597593469e-11  7.268493882218555e-14  4.702887821767641e-17  2.0993664219585158e-20  6.662317398871049e-24  1.5427647489326435e-27  2.666512032188883e-31  3.5085558036031343e-35  3.575793432764533e-39  2.8662447605516506e-43  1.8316766990036613e-47  9.446075143662729e-52  3.9742996133480652e-56 
0.23 717.7825767418607 3.937543250701665  190.4256746990702  461.9201753342675  60.78534007086657  0.7094587293389529  0.00435005059940126  3.452040988357185e-05  8.646384955310363e-08  1.424506119401813e-10  1.514848598012376e-13  1.0742016501942244e-16  5.25290000371558e-20  1.8253460742213524e-23  4.62675256844381e-27  8.750837360652334e-31  1.259672830752377e-34  1.40422284462712e-38  1.2309372776300127e-42  8.601348990210557e-47  4.849639791954513e-51  2.230549189864956e-55 
0.24000000000000002 687.4616772641309 5.950208576581285  169.16076363518619  440.08871595242994  71.3346049276617  0.9211626093673256  0.006167689875200563  5.372598035217609e-05  1.4678403914763849e-07  2.645750764990485e-10  3.07758758787401e-13  2.386006179118538e-16  1.2750253643919243e-19  4.839656220515104e-23  1.3394904717738012e-26  2.7655219773796116e-30  4.344511264595871e-34  5.284256288136979e-38  5.053259887161136e-42  3.851455338866155e-46  2.3682877806739997e-50  1.1878327818056358e-54 
0.25 660.7046674978459 8.160770974235396  149.88386927073805  419.028698361259  82.44344641326936  1.1792160981421096  0.008584333857394408  8.180313881862602e-05  2.4272843810319636e-07  4.767068278437889e-10  6.040949778074449e-13  5.099798036721553e-16  2.9660580911449045e-19  1.224820742955115e-22  3.686724546751357e-26  8.275462791692709e-30  1.4130660332958564e-33  1.867761083820993e-37  1.9406563992940602e-41  1.6068544160181143e-45  1.0732606576490525e-49  5.846516756181663e-54 
