Iteracao,Magnetizacao
0,0.0384
1,0.0736
2,0.112
3,0.1256
4,0.1216
5,0.1488
6,0.14
7,0.144
8,0.1464
9,0.1528
10,0.1592
11,0.1928
12,0.1888
13,0.2088
14,0.1952
15,0.2248
16,0.2384
17,0.2464
18,0.2544
19,0.2816
20,0.2736
21,0.2864
22,0.2928
23,0.2968
24,0.3056
25,0.3224
26,0.3288
27,0.348
28,0.3624
29,0.3512
30,0.3536
31,0.3472
32,0.3544
33,0.3632
34,0.3648
35,0.3576
36,0.3856
37,0.3768
38,0.3872
39,0.3984
40,0.4
41,0.4056
42,0.3984
43,0.3832
44,0.3784
45,0.384
46,0.3904
47,0.384
48,0.3952
49,0.3992
50,0.4064
51,0.404
52,0.4184
53,0.4272
54,0.4248
55,0.4336
56,0.448
57,0.464
58,0.4632
59,0.46
60,0.4768
61,0.4856
62,0.4848
63,0.4864
64,0.4896
65,0.5144
66,0.5112
67,0.5184
68,0.5368
69,0.5432
70,0.5568
71,0.5544
72,0.5576
73,0.5768
74,0.5728
75,0.5896
76,0.5888
77,0.5824
78,0.5864
79,0.5768
80,0.5776
81,0.5848
82,0.6
83,0.6152
84,0.6344
85,0.6456
86,0.6424
87,0.6496
88,0.6624
89,0.6776
90,0.6856
91,0.6856
92,0.6696
93,0.6704
94,0.6728
95,0.6696
96,0.6744
97,0.6752
98,0.6736
99,0.676
100,0.6808
101,0.6832
102,0.6896
103,0.6936
104,0.7096
105,0.7168
106,0.712
107,0.7224
108,0.7336
109,0.732
110,0.7432
111,0.7456
112,0.7568
113,0.772
114,0.7776
115,0.7784
116,0.7776
117,0.7832
118,0.7832
119,0.7848
120,0.78
121,0.7856
122,0.784
123,0.7896
124,0.8008
125,0.8112
126,0.8136
127,0.8136
128,0.82
129,0.8304
130,0.84
131,0.8376
132,0.836
133,0.8416
134,0.8392
135,0.8416
136,0.8464
137,0.8504
138,0.8584
139,0.852
140,0.8504
141,0.8584
142,0.856
143,0.864
144,0.8616
145,0.8608
146,0.8544
147,0.8504
148,0.8584
149,0.8616
150,0.8624
151,0.8672
152,0.8648
153,0.8664
154,0.8688
155,0.8704
156,0.8752
157,0.8776
158,0.8816
159,0.8776
160,0.884
161,0.8768
162,0.88
163,0.8776
164,0.8808
165,0.8872
166,0.8896
167,0.8896
168,0.8944
169,0.9008
170,0.9024
171,0.9016
172,0.9048
173,0.9032
174,0.9
175,0.8976
176,0.9008
177,0.8968
178,0.8976
179,0.904
180,0.9032
181,0.9144
182,0.9136
183,0.9168
184,0.9224
185,0.9248
186,0.9368
187,0.9416
188,0.9472
189,0.9472
190,0.952
191,0.9528
192,0.9568
193,0.9592
194,0.9616
195,0.9624
196,0.964
197,0.9648
198,0.9584
199,0.9616
200,0.968
201,0.9664
202,0.968
203,0.9768
204,0.9784
205,0.9848
206,0.9808
207,0.9848
208,0.984
209,0.984
210,0.9896
211,0.9904
212,0.9936
213,0.996
