x,phi_LBM,phi_exact,error
0.0,3.205379709815114e-05,0.0,3.205379709815114e-05
0.010101010101010102,0.04765142305853542,0.0634239196565645,0.01577249659802909
0.020202020202020204,0.1108857994914089,0.12659245357374926,0.015706654082340357
0.030303030303030304,0.17361175706289572,0.1892512443604102,0.015639487297514465
0.04040404040404041,0.23557721137245424,0.2511479871810792,0.015570775808624981
0.05050505050505051,0.29653314786033486,0.3120334456984871,0.015500297838152266
0.06060606060606061,0.35623462483456636,0.3716624556603275,0.015427830825761157
0.07070707070707072,0.41444176010301,0.4297949120891717,0.015353151986161717
0.08080808080808081,0.47092069723747804,0.4861967361004687,0.01527603886299067
0.09090909090909091,0.5254445475789253,0.5406408174555976,0.01519626987667222
0.10101010101010102,0.5777943041903966,0.5929079290546405,0.015113624864243946
0.11111111111111112,0.6277597240773636,0.6427876096865394,0.015027885609175784
0.12121212121212122,0.6751401751228565,0.6900790114821119,0.014938836359255414
0.13131313131313133,0.7197454443268688,0.7345917086575333,0.014846264330664494
0.14141414141414144,0.7613965040953289,0.7761464642917569,0.014749960196428047
0.15151515151515152,0.7999262334928368,0.8145759520503357,0.01464971855749897
0.16161616161616163,0.8351800915547142,0.8497254299495144,0.014545338394800211
0.17171717171717174,0.8670167399469446,0.8814533634475821,0.014436623500637458
0.18181818181818182,0.8953086124665399,0.9096319953545183,0.014323382887978409
0.19191919191919193,0.919942429088915,0.9341478602651067,0.014205431176191663
0.20202020202020204,0.940819652492139,0.954902241444074,0.014082588951935038
0.21212121212121213,0.9578568852195585,0.9718115683235417,0.013954683103983179
0.22222222222222224,0.9709862058813047,0.9848077530122081,0.013821547130903444
0.23232323232323235,0.9801554430406741,0.9938384644612541,0.013683021420579977
0.24242424242424243,0.9853283856822697,0.998867339183008,0.013538953500738304
0.25252525252525254,0.9864849294141732,0.9998741276738751,0.013389198259701862
0.26262626262626265,0.9836211578151774,0.9968547759519424,0.013233618136764935
0.27272727272727276,0.97674935859926,0.9898214418809327,0.013072083281672642
0.2828282828282829,0.9658979745319435,0.9788024462147786,0.01290447168283515
0.29292929292929293,0.9511114892959166,0.9638421585599422,0.012730669264025551
0.30303030303030304,0.9324502487652259,0.9450008187146685,0.012550569949442592
0.31313131313131315,0.9099902184074349,0.9223542941045814,0.012364075697146482
0.32323232323232326,0.8838226777903341,0.8959937742913359,0.012171096501001788
0.33333333333333337,0.8540538534230449,0.8660254037844385,0.011971550361393635
0.3434343434343435,0.8208044914096666,0.8325698546347712,0.011765363225104575
0.3535353535353536,0.7842093716359674,0.795761840530832,0.01155246889486461
0.36363636363636365,0.7444167654450432,0.7557495743542583,0.011332808909215064
0.37373737373737376,0.701587838985428,0.7126941713788627,0.011106332393434726
0.38383838383838387,0.6558960046338876,0.6667690005162917,0.01087299588240409
0.393939393939394,0.6075262231042249,0.6181589862206051,0.010632763116380173
0.4040404040404041,0.5566742590519892,0.5670598638627704,0.010385604810781213
0.4141414141414142,0.5035458931722447,0.5136773915734063,0.010131498401161565
0.42424242424242425,0.44835609396273607,0.4582265217274105,0.00987042776467445
0.43434343434343436,0.3913281524872126,0.4009305354066136,0.00960238291940102
0.4444444444444445,0.3326927836226559,0.3420201433256685,0.009327359703012572
0.4545454545454546,0.2726871974091181,0.28173255684142967,0.00904535943231155
0.4646464646464647,0.21155414424126903,0.22031053278654036,0.008756388545271332
0.4747474747474748,0.14954093774608113,0.15800139597334945,0.00846045822726832
0.48484848484848486,0.0868984592809395,0.09505604330418288,0.008157584023243375
