0.1 458.27288668328475 7.208957274118583  396.57743805183094  54.11690606142439  0.3686356491071872  0.0009464656788691649  3.178960220742969e-06  2.1635597630897066e-09  1.0268810369508261e-12  3.045053821108119e-16  5.828414239571445e-20  7.4777995461155e-24  6.6528281901716635e-28  4.226967868102256e-32  1.9673247404453627e-36  6.856660231560732e-41  1.8242473075501844e-45  3.76808674481384e-50  6.1335137290327304e-55  7.973011089443563e-60  8.375872757471683e-65  7.187661982402357e-70 
0.11 416.05427112941084 1.9638823366690212  344.39721431676946  69.10089624699104  0.5904299387498243  0.0018406085319840958  7.67540161752282e-06  6.2942467234971845e-09  3.6360640670296448e-12  1.312299343838746e-15  3.055266332478598e-19  4.765053768140038e-23  5.1507320098538045e-27  3.974417537746542e-31  2.2456883467662007e-35  9.499243949798751e-40  3.0666109222530225e-44  7.684348044857895e-49  1.5171652370452204e-53  2.3917761190385475e-58  3.046835290640859e-63  3.1701569115053434e-68 
0.12000000000000001 383.7972086078049 0.08464624557502881  298.36457953865175  84.44576660106324  0.8988589341507324  0.0033402567918324176  1.701507118324108e-05  1.6489730352490472e-08  1.138336414070478e-11  4.909950517100582e-15  1.3653616780310033e-18  2.5419210969985313e-22  3.2782002086014603e-26  3.0166670353341704e-30  2.0320712858845316e-34  1.024445902963112e-38  3.94062825771149e-43  1.1763425578123997e-47  2.7663452776985524e-52  5.193718201816002e-57  7.878394025069446e-62  9.76009692616806e-67 
0.13 359.10473756067523 0.4590929202879551  257.8692063948878  99.45524124482843  1.3154046874918701  0.005756920414175457  3.535276405670064e-05  3.9968406462788946e-08  3.256355590993537e-11  1.6578218511347448e-14  5.4382031832052486e-18  1.1935874738567094e-21  1.8137813632069581e-25  1.965829488449511e-29  1.559092254440431e-33  9.251433212715509e-38  4.187617589665223e-42  1.4707154205846995e-46  4.068366301074722e-51  8.983540545724013e-56  1.6025368846053956e-60  2.334418766368866e-65 
0.14 339.82768543720096 2.3296192888000404  222.31831837977592  113.31453887445424  1.8556975267390552  0.009442162290276009  6.911520942043502e-05  8.984670339181661e-08  8.52465543098206e-11  5.055077434284444e-14  1.930422999458925e-17  4.929497346397682e-21  8.710859033790668e-25  1.0973959272427983e-28  1.0112941313768345e-32  6.97070202173956e-37  3.6643042016933656e-41  1.4942473077982504e-45  4.79854150298588e-50  1.2298983090534597e-54  2.546292253643709e-59  4.304383599446117e-64 
0.15000000000000002 324.34708082370247 5.170083230497722  191.11625282308464  125.50632211054777  2.5394143929573616  0.01487947283496433  0.0001286034746434292  1.9009733959418419e-07  2.0790028099297615e-10  1.421416399571879e-13  6.255044028615106e-17  1.839548170550518e-20  3.741767117381707e-24  5.42375145160742e-28  5.748847568607304e-32  4.556378995198544e-36  2.753401867652797e-40  1.2904681561954358e-44  4.76218817118213e-49  1.4024127666861047e-53  3.335570755617956e-58  6.477112433653773e-63 
0.16 311.40346251508106 8.609936683035327  163.74633617836272  135.64256671185169  3.381769226647733  0.022624300522826848  0.0002290332520278373  3.809326950588401e-07  4.75687964259391e-10  3.7147265840569255e-13  1.866180005879917e-16  6.26184579947573e-20  1.4524943546311015e-23  2.3999281872687332e-27  2.898589003429209e-31  2.617016300526817e-35  1.8010750450351697e-39  9.611633320738282e-44  4.0380342836279505e-48  1.3535983427999323e-52  3.664212128294544e-57  8.097328624018534e-62 
0.17 300.15058628307656 12.388263397378227  139.73741430917698  143.58892715097736  4.402151681975375  0.03343524683156096  0.0003937643602636643  7.313401465985085e-07  1.0357135989000912e-09  9.175869389164095e-13  5.227054646635286e-16  1.9876400200975908e-19  5.222250501130943e-23  9.769250275851571e-27  1.3354075777059481e-30  1.3641727693926498e-34  1.061998458973189e-38  6.409575119456425e-43  3.0448566781986547e-47  1.153951595601013e-51  3.53121855294579e-56  8.82032858910463e-61 
0.18 289.98642368352574 16.31751810574522  118.69694907917597  149.31049527833855  5.612649749346919  0.04815420901774532  0.000655909144923137  1.3505986473275499e-06  2.155588332987288e-09  2.1531163451898207e-12  1.3821497319931563e-15  5.919185795448648e-19  1.7505829261144278e-22  3.684657292908124e-26  5.665045449440565e-30  6.507029012731174e-34  5.694468843396142e-38  3.862641277512953e-42  2.0619199235863366e-46  8.779661361540203e-51  3.0181770759452558e-55  8.46812273299238e-60 
0.19 280.50230498705685 20.262258829899903  100.2965114382796  152.8649656236899  7.009999979362272  0.06750856419035318  0.0010581541460811547  2.3932127866610434e-06  4.271186450766176e-09  4.773094460946551e-12  3.426395541380243e-15  1.6400278814477644e-18  5.418244923153433e-22  1.2734250020856444e-25  2.185371662300467e-29  2.801058956281677e-33  2.734663731147744e-37  2.0689847161220295e-41  1.2316628853391913e-45  5.847647869346033e-50  2.2411810879448237e-54  7.009726453976484e-59 
