Iteracao,Energia
406,-1.4752
407,-1.4656
408,-1.4528
409,-1.4416
410,-1.4752
411,-1.4976
412,-1.4896
413,-1.5184
414,-1.4992
415,-1.5056
416,-1.5216
417,-1.5264
418,-1.4928
419,-1.4832
420,-1.4864
421,-1.4608
422,-1.4896
423,-1.488
424,-1.4848
425,-1.4784
426,-1.5424
427,-1.5104
428,-1.4768
429,-1.48
430,-1.4656
431,-1.504
432,-1.5296
433,-1.4896
434,-1.4288
435,-1.4448
436,-1.424
437,-1.4368
438,-1.4048
439,-1.4272
440,-1.456
441,-1.448
442,-1.472
443,-1.424
444,-1.4144
445,-1.4704
446,-1.4864
447,-1.5376
448,-1.5264
449,-1.56
450,-1.5776
451,-1.552
452,-1.5104
453,-1.4592
454,-1.384
455,-1.4
456,-1.4784
457,-1.5024
458,-1.504
459,-1.4832
460,-1.5184
461,-1.5248
462,-1.5136
463,-1.5328
464,-1.5472
465,-1.5216
466,-1.5136
467,-1.5552
468,-1.5232
469,-1.4784
470,-1.4384
471,-1.4496
472,-1.4544
473,-1.4384
474,-1.4672
475,-1.4672
476,-1.4336
477,-1.4384
478,-1.472
479,-1.44
480,-1.4416
481,-1.4816
482,-1.4816
483,-1.44
484,-1.4656
485,-1.4256
486,-1.4384
487,-1.4464
488,-1.4272
489,-1.416
490,-1.4512
491,-1.456
492,-1.4256
493,-1.416
494,-1.384
495,-1.4272
496,-1.4016
497,-1.4016
498,-1.4032
499,-1.3936
