x,y,phi_LBM,phi_exact,error
0.010101010101010102,0.8181818181818182,0.013704869929235364,0.017153415902572126,0.0034485459733367627
0.010101010101010102,0.8282828282828284,0.013013970823079932,0.01629792211930189,0.0032839512962219587
0.010101010101010102,0.8383838383838385,0.012309768460798426,0.015426017709973218,0.0031162492491747917
0.010101010101010102,0.8484848484848485,0.01159296457781756,0.014538580608418132,0.0029456160306005723
0.010101010101010102,0.8585858585858587,0.010864273129678866,0.013636504388573063,0.0027722312588941977
0.010101010101010102,0.8686868686868687,0.010124419540585742,0.012720697364725694,0.0025962778241399517
0.010101010101010102,0.8787878787878789,0.009374139937276843,0.01179208167691939,0.0024179417396425467
0.010101010101010102,0.888888888888889,0.008614180370010115,0.010851592362436388,0.002237411992426273
0.010101010101010102,0.8989898989898991,0.007845296023279468,0.009900176414294496,0.002054880391015028
0.010101010101010102,0.9090909090909092,0.007068250429917689,0.008938791827705444,0.0018705413977877549
0.010101010101010102,0.9191919191919192,0.006283814692484398,0.00796840663545483,0.0016845919429704318
0.010101010101010102,0.9292929292929294,0.005492766880561669,0.006989997933175219,0.0014972310526135497
0.010101010101010102,0.9393939393939394,0.00469589191058589,0.006004550895493641,0.0013086589849077507
0.010101010101010102,0.9494949494949496,0.003893980962693711,0.005013057784044299,0.001119076821350588
0.010101010101010102,0.9595959595959597,0.003087833858065606,0.004016516948345136,0.0009286830902795304
0.010101010101010102,0.9696969696969697,0.002278433882816598,0.003015931820544539,0.000737497937727941
0.010101010101010102,0.9797979797979799,0.0014665298335177785,0.0020123099050502607,0.0005457800715324822
0.010101010101010102,0.98989898989899,0.0006439185746228539,0.0010066617640578034,0.0003627431894349495
0.010101010101010102,1.0,-5.085003713414587e-07,3.885551220196863e-18,5.085003713453443e-07
0.020202020202020204,0.0,1.0164887259204796e-06,0.0,1.0164887259204796e-06
0.020202020202020204,0.010101010101010102,0.001475159704994766,0.0020123099050502642,0.0005371502000554981
0.020202020202020204,0.020202020202020204,0.0033132630564644172,0.00402259358460235,0.0007093305281379325
0.020202020202020204,0.030303030303030304,0.005142424100513241,0.006028826853395398,0.0008864027528821565
0.020202020202020204,0.04040404040404041,0.006966467450767631,0.008028989604588846,0.001062522153821215
0.020202020202020204,0.05050505050505051,0.008781834366451137,0.010021067843838778,0.0012392334773876409
0.020202020202020204,0.06060606060606061,0.010587035319933675,0.012003055717219513,0.0014160203972858384
0.020202020202020204,0.07070707070707072,0.012380428802205284,0.013972957530948474,0.00159252872874319
0.020202020202020204,0.08080808080808081,0.014160323075236006,0.015928789760880663,0.0017684666856446572
0.020202020202020204,0.09090909090909091,0.015925019413038446,0.01786858304974933,0.0019435636367108843
0.020202020202020204,0.10101010101010102,0.017672816755921986,0.01979038419014183,0.002117567434219845
0.020202020202020204,0.11111111111111112,0.019402018171106948,0.02169225809121389,0.0022902399201069415
0.020202020202020204,0.12121212121212122,0.02111093580216455,0.023572289727162084,0.002461353924997533
0.020202020202020204,0.13131313131313133,0.022797894783354505,0.025428586065492458,0.002630691282137953
0.020202020202020204,0.14141414141414144,0.024461236498347683,0.027259277973143828,0.0027980414747961445
0.020202020202020204,0.15151515151515152,0.026099321401546288,0.029062522098546286,0.0029632006969999986
0.020202020202020204,0.16161616161616163,0.027710531525958815,0.030836502727720025,0.00312597120176121
0.020202020202020204,0.17171717171717174,0.02929327276370894,0.032579433612545346,0.003286160848836407
0.020202020202020204,0.18181818181818182,0.030845976974730877,0.034289559769363175,0.003443582794632298
0.020202020202020204,0.19191919191919193,0.0323671039612918,0.03596515924609478,0.0035980552848029826
0.020202020202020204,0.20202020202020204,0.03385514333395532,0.03760454485610156,0.0037494015221462423
0.020202020202020204,0.21212121212121213,0.03530861628670291,0.03920606587703903,0.0038974495903361175
