Iteracao,Magnetizacao
158,0.0016
159,-0.0216
160,-0.0208
161,-0.0008
162,-0.008
163,-0.0248
164,-0.0264
165,-0.0032
166,-0.0192
167,-0.008
168,-0.0064
169,-0.0024
170,-0.0352
171,-0.0024
172,0.0288
173,0.016
174,0.0256
175,-0.024
176,-0.0336
177,-0.0512
178,-0.04
179,-0.0376
180,-0.0744
181,-0.0264
182,-0.068
183,-0.1008
184,-0.0888
185,-0.1104
186,-0.0928
187,-0.0728
188,-0.1072
189,-0.084
190,-0.06
191,-0.0224
192,-0.0352
193,-0.0624
194,-0.0808
195,-0.0704
196,-0.0216
197,-0.0176
198,-0.0376
199,-0.0376
200,-0.0568
201,-0.0816
202,-0.0728
203,-0.0264
204,-0.0064
205,-0.0024
206,-0.0136
207,-0.0096
208,-0.0368
209,-0.0288
210,-0.0408
211,-0.0528
212,-0.0664
213,-0.0288
214,-0.008
215,-0.0328
216,0.0104
217,0.032
218,0.024
219,-0.0056
220,-0.0224
221,-0.0328
222,-0.0376
223,-0.004
224,0.044
225,0.0248
226,0.0312
227,0.032
228,0.004
229,0.0024
230,0.0296
231,0.0008
232,0.0088
233,0.0232
234,-0.016
235,-0.0168
236,-0.0096
237,0.004
238,0.0248
239,-0.0376
240,-0.0688
241,-0.0408
242,-0.0304
243,-0.0096
244,-0.0392
245,-0.0656
246,-0.032
247,0.0104
248,0.0136
249,0.0152
250,-0.0064
251,0.0112
252,0.0672
253,0.0752
254,0.0816
255,0.0672
256,0.0712
257,0.0608
258,0.0784
259,0.0656
260,0.1024
261,0.0688
262,0.0344
263,-0.0112
264,-0.0472
265,0.0104
266,-0.0232
267,-0.0272
268,-0.0168
269,-0.0368
270,-0.0544
271,-0.0496
272,-0.0752
273,-0.0776
274,-0.0248
275,-0.0216
276,-0.0352
277,-0.0408
278,-0.0136
279,-0.0368
280,-0.0584
281,-0.0288
282,-0.0288
283,-0.0504
284,-0.072
285,-0.1056
286,-0.108
287,-0.1088
288,-0.0896
289,-0.1288
290,-0.1192
291,-0.0464
292,-0.0544
293,-0.0648
294,-0.0784
295,-0.04
296,-0.0176
297,-0.0336
298,0.012
299,0.0352
300,0.0336
301,0.0192
302,0.0048
303,-0.0296
304,-0.0464
305,-0.0488
306,-0.048
307,-0.0872
308,-0.0776
309,-0.056
310,-0.04
311,-0.0104
312,-0.0488
313,-0.0656
314,-0.0496
315,-0.036
316,-0.0704
317,-0.1344
318,-0.1032
319,-0.1064
320,-0.124
321,-0.1056
322,-0.1192
323,-0.116
324,-0.0768
325,-0.0504
326,-0.0512
327,-0.0096
328,-0.0192
329,-0.0208
330,-0.0152
331,-0.0384
332,-0.0392
333,-0.028
334,-0.0656
335,-0.0656
336,-0.0528
337,-0.0272
338,-0.0344
339,-0.0448
340,-0.0432
341,-0.0168
342,-0.0424
343,-0.0048
344,-0.0144
345,-0.0264
346,-0.028
347,-0.0384
348,-0.0128
349,-0.0016
350,0.0336
351,0.0168
352,0.0368
353,0.0424
354,0.0728
355,0.1096
356,0.0712
357,0.0296
358,0.0384
359,0.0496
360,0.052
361,0.0456
362,0.0424
363,0.0112
364,0.0272
365,0.0216
366,0.0336
367,0.0256
368,0.0072
369,0.0016
370,0.0352
371,0.0368
372,0.0184
373,-0.0296
374,0.0016
375,0.0408
376,0.0312
377,0.0064
378,-0.0336
379,-0.0592
380,-0.0272
381,-0.028
382,-0.0328
383,-0.0144
384,0.0472
385,0.0752
386,0.0384
387,0.0424
388,0.0584
389,0.0216
390,0.0128
391,0.0096
392,0.0432
393,0.0688
394,0.104
395,0.0792
396,0.0936
397,0.0808
398,-0.0016
399,-0.0208
400,-0.012
401,0.0424
402,0.0104
403,0.0176
404,0.0
405,0.0096
406,0.048
407,0.012
408,0.0016
409,-0.0128
410,0.0
411,0.0072
412,0.0288
413,0.0128
414,0.0352
415,0.0272
416,0.0272
417,0.0152
418,0.0
419,-0.0208
420,-0.0608
421,-0.0392
422,-0.0304
423,-0.0728
424,-0.0472
425,-0.0096
426,-0.0432
427,-0.068
428,-0.072
429,-0.072
430,-0.0656
431,-0.0576
432,-0.0712
433,-0.0104
434,-0.0048
435,-0.0016
436,0.008
437,-0.0032
438,0.0288
439,0.0376
440,0.0288
441,0.0224
442,-0.0432
443,-0.048
444,-0.0096
445,0.0184
446,0.0176
447,-0.016
448,0.0104
449,0.012
450,0.0368
451,0.0256
452,0.0376
453,0.0504
454,0.0248
455,0.0168
456,0.0352
457,0.0488
458,0.0416
459,0.0288
460,0.012
461,0.0672
462,0.0384
463,0.0552
464,0.0432
465,0.048
466,0.0168
467,-0.0024
468,0.0128
469,0.0144
470,-0.0376
471,0.0088
472,0.0472
473,-0.0008
474,-0.0032
475,-0.02
476,-0.008
477,0.016
478,0.032
479,0.0208
480,0.076
481,0.04
482,0.0392
483,0.0344
484,0.024
485,0.036
486,0.0232
487,0.0296
488,0.0448
489,0.0376
490,0.0016
491,0.052
492,0.0944
493,0.048
494,0.0624
495,0.0464
496,0.0456
497,0.016
498,0.0344
499,0.008
