Iteracao,Energia
250,-1.7824
251,-1.7648
252,-1.7888
253,-1.7696
254,-1.7648
255,-1.7536
256,-1.7696
257,-1.7504
258,-1.7648
259,-1.7424
260,-1.7552
261,-1.7664
262,-1.7808
263,-1.784
264,-1.7552
265,-1.7648
266,-1.784
267,-1.7952
268,-1.7808
269,-1.768
270,-1.7728
271,-1.7792
272,-1.7328
273,-1.7568
274,-1.776
275,-1.7424
276,-1.7568
277,-1.7488
278,-1.7392
279,-1.72
280,-1.7408
281,-1.7424
282,-1.7488
283,-1.7504
284,-1.7472
285,-1.7584
286,-1.7408
287,-1.7664
288,-1.7888
289,-1.7872
290,-1.7424
291,-1.7168
292,-1.7328
293,-1.752
294,-1.7488
295,-1.7376
296,-1.7408
297,-1.7664
298,-1.792
299,-1.7776
300,-1.7712
301,-1.768
302,-1.7536
303,-1.7488
304,-1.736
305,-1.736
306,-1.768
307,-1.776
308,-1.7584
309,-1.784
310,-1.7616
311,-1.7312
312,-1.7488
313,-1.7408
314,-1.776
315,-1.752
316,-1.7536
317,-1.76
318,-1.7232
319,-1.7584
320,-1.7664
321,-1.7712
322,-1.7664
323,-1.7568
324,-1.72
325,-1.7248
326,-1.7232
327,-1.7424
328,-1.7232
329,-1.7232
330,-1.7216
331,-1.7344
332,-1.7664
333,-1.7376
334,-1.7536
335,-1.736
336,-1.7424
337,-1.7264
338,-1.7552
339,-1.7456
340,-1.7664
341,-1.728
342,-1.7568
343,-1.7888
344,-1.7504
345,-1.7568
346,-1.7664
347,-1.7552
348,-1.752
349,-1.7328
350,-1.7424
351,-1.752
352,-1.728
353,-1.7344
354,-1.7488
355,-1.7456
356,-1.7696
357,-1.7408
358,-1.728
359,-1.7424
360,-1.7232
361,-1.7648
362,-1.7696
363,-1.7408
364,-1.7664
365,-1.7344
366,-1.7376
367,-1.7472
368,-1.7456
369,-1.7408
370,-1.712
371,-1.7376
372,-1.7712
373,-1.7568
374,-1.768
375,-1.7728
376,-1.736
377,-1.7568
378,-1.7664
379,-1.7504
380,-1.7456
381,-1.7696
382,-1.7536
383,-1.8032
384,-1.7824
385,-1.784
386,-1.7824
387,-1.7712
388,-1.76
389,-1.784
390,-1.7888
391,-1.7952
392,-1.7808
393,-1.792
394,-1.7984
395,-1.7968
396,-1.7936
397,-1.8032
398,-1.7872
399,-1.7776
400,-1.7664
401,-1.744
402,-1.7536
403,-1.7728
404,-1.7744
405,-1.7648
406,-1.7824
407,-1.7712
408,-1.792
409,-1.7648
410,-1.7584
411,-1.76
412,-1.7424
413,-1.7216
414,-1.7008
415,-1.7168
416,-1.7104
417,-1.7456
418,-1.7216
419,-1.7248
420,-1.7552
421,-1.776
422,-1.784
423,-1.76
424,-1.7632
425,-1.76
426,-1.728
427,-1.7488
428,-1.712
429,-1.7264
430,-1.7168
431,-1.7264
432,-1.7136
433,-1.7248
434,-1.7424
435,-1.7536
436,-1.7264
437,-1.744
438,-1.7616
439,-1.7584
440,-1.7536
441,-1.76
442,-1.7616
443,-1.76
444,-1.7584
445,-1.7744
446,-1.7504
447,-1.7376
448,-1.7232
449,-1.7408
450,-1.7584
451,-1.7696
452,-1.752
453,-1.7296
454,-1.7312
455,-1.736
456,-1.7216
457,-1.7328
458,-1.712
459,-1.7296
460,-1.776
461,-1.7728
462,-1.7648
463,-1.7344
464,-1.7584
465,-1.7808
466,-1.728
467,-1.7328
468,-1.7616
469,-1.768
470,-1.7728
471,-1.7504
472,-1.7728
473,-1.76
474,-1.7744
475,-1.7616
476,-1.7712
477,-1.768
478,-1.7776
479,-1.768
480,-1.7552
481,-1.7504
482,-1.768
483,-1.7536
484,-1.768
485,-1.7472
486,-1.7728
487,-1.7664
488,-1.7904
489,-1.768
490,-1.7456
491,-1.7568
492,-1.7472
493,-1.7392
494,-1.7696
495,-1.7904
496,-1.744
497,-1.7648
498,-1.7808
499,-1.7952
