Iteracao,Magnetizacao
282,0.904
283,0.9048
284,0.9072
285,0.9208
286,0.9152
287,0.92
288,0.9016
289,0.9056
290,0.8952
291,0.8912
292,0.8984
293,0.896
294,0.9072
295,0.9096
296,0.9152
297,0.9216
298,0.924
299,0.9288
300,0.9176
301,0.9216
302,0.9304
303,0.9208
304,0.9288
305,0.9248
306,0.9416
307,0.948
308,0.9512
309,0.9528
310,0.9528
311,0.9512
312,0.9624
313,0.9584
314,0.9608
315,0.96
316,0.964
317,0.9704
318,0.9712
319,0.9736
320,0.9688
321,0.9696
322,0.964
323,0.9736
324,0.9688
325,0.9616
326,0.9536
327,0.9592
328,0.9664
329,0.9648
330,0.9632
331,0.9664
332,0.9544
333,0.9736
334,0.9776
335,0.9736
336,0.968
337,0.9704
338,0.9728
339,0.972
340,0.964
341,0.9624
342,0.9696
343,0.9632
344,0.9672
345,0.9704
346,0.9704
347,0.972
348,0.968
349,0.9752
350,0.9776
351,0.9648
352,0.9688
353,0.9656
354,0.9512
355,0.9472
356,0.948
357,0.9464
358,0.964
359,0.9688
360,0.9664
361,0.9632
362,0.9656
363,0.9696
364,0.9696
365,0.9632
366,0.9704
367,0.9608
368,0.9632
369,0.9552
370,0.9648
371,0.9648
372,0.9672
373,0.9576
374,0.9576
375,0.9576
376,0.9672
377,0.9672
378,0.9736
379,0.9744
380,0.9736
381,0.9736
382,0.9584
383,0.9648
384,0.9664
385,0.9744
386,0.976
387,0.964
388,0.968
389,0.9736
390,0.9688
391,0.9592
392,0.968
393,0.956
394,0.9608
395,0.956
396,0.964
397,0.952
398,0.96
399,0.9616
400,0.9696
401,0.98
402,0.9592
403,0.9656
404,0.96
405,0.9616
406,0.9752
407,0.9712
408,0.9752
409,0.976
410,0.9736
411,0.9824
412,0.9792
413,0.9744
414,0.9664
415,0.976
416,0.9768
417,0.976
418,0.976
419,0.976
420,0.9744
421,0.9776
422,0.9736
423,0.972
424,0.9776
425,0.9744
426,0.9792
427,0.976
428,0.964
429,0.9656
430,0.9624
431,0.9576
432,0.9544
433,0.9584
434,0.9464
435,0.9504
436,0.9592
437,0.972
438,0.9728
439,0.9736
440,0.972
441,0.9632
442,0.9776
443,0.9792
444,0.9848
445,0.9752
446,0.9736
447,0.968
448,0.9624
449,0.9704
450,0.968
451,0.964
452,0.9688
453,0.9808
454,0.972
455,0.9696
456,0.9648
457,0.9672
458,0.9696
459,0.9744
460,0.972
461,0.9688
462,0.9632
463,0.96
464,0.9544
465,0.9592
466,0.9656
467,0.972
468,0.9632
469,0.9624
470,0.9656
471,0.9712
472,0.9712
473,0.9648
474,0.9648
475,0.9696
476,0.9672
477,0.964
478,0.9672
479,0.9688
480,0.9744
481,0.9712
482,0.9728
483,0.98
484,0.9704
485,0.9688
486,0.9688
487,0.9736
488,0.968
489,0.9744
490,0.9648
491,0.9664
492,0.9728
493,0.968
494,0.9688
495,0.9712
496,0.96
497,0.9576
498,0.9576
499,0.9712
