Iteracao,Energia
0,-0.5888
1,-0.7264
2,-0.7648
3,-0.8368
4,-0.8256
5,-0.8512
6,-0.8928
7,-0.9056
8,-0.8944
9,-0.9328
10,-0.9408
11,-0.9264
12,-0.9392
13,-0.9504
14,-0.9344
15,-0.9344
16,-0.944
17,-0.96
18,-0.9488
19,-0.9584
20,-0.9248
21,-0.9552
22,-0.928
23,-0.944
24,-0.8816
25,-0.8784
26,-0.8784
27,-0.8784
28,-0.84
29,-0.8224
30,-0.8544
31,-0.9008
32,-0.9664
33,-0.9456
34,-0.896
35,-0.8256
36,-0.88
37,-0.9088
38,-0.936
39,-0.9232
40,-0.8816
41,-0.9472
42,-0.9008
43,-0.928
44,-0.9552
45,-0.968
46,-0.8624
47,-0.8768
48,-0.9248
49,-0.8656
50,-0.8336
51,-0.8336
52,-0.8352
53,-0.9088
54,-0.9136
55,-0.9072
56,-0.8736
57,-0.8432
58,-0.9232
59,-0.9568
60,-0.936
61,-0.9312
62,-0.912
63,-0.9776
64,-1.0128
65,-0.9456
66,-0.9728
67,-1.0544
68,-1.0736
69,-1.0144
70,-0.9424
71,-0.9696
72,-0.9568
73,-0.9072
74,-0.8592
75,-0.8816
76,-0.8864
77,-0.9312
78,-0.9296
79,-0.928
80,-0.8976
81,-0.9168
82,-0.9792
83,-0.9312
84,-0.9088
85,-0.8944
86,-0.9008
87,-0.8944
88,-0.864
89,-0.8832
90,-0.9696
91,-0.96
92,-0.976
93,-0.968
94,-0.9552
95,-0.9072
96,-0.8896
97,-0.9168
98,-0.8992
99,-0.8768
100,-0.8928
101,-0.9296
102,-0.9504
103,-0.8608
104,-0.9024
105,-0.9136
106,-0.9344
107,-0.9744
108,-0.9552
109,-0.9344
110,-0.984
111,-0.9744
112,-0.9584
113,-0.9968
114,-0.9616
115,-0.9072
116,-0.888
117,-0.9168
118,-0.9216
119,-0.9136
120,-0.9488
121,-0.9936
122,-0.96
123,-0.9488
124,-0.9008
125,-0.8464
126,-0.8704
127,-0.9536
128,-0.9328
129,-0.9968
130,-0.9488
131,-0.9424
132,-0.9456
133,-0.9136
134,-0.8672
135,-0.8544
136,-0.8672
137,-0.8784
138,-0.8704
139,-0.8704
140,-0.9024
141,-1.0
142,-0.8944
143,-0.8608
144,-0.8592
145,-0.888
146,-0.8992
147,-0.888
148,-0.9072
149,-0.92
150,-0.9488
151,-0.96
152,-0.8432
153,-0.864
154,-0.8896
155,-0.9008
156,-0.9408
157,-0.8672
158,-0.896
159,-0.8432
160,-0.9056
161,-0.936
162,-0.944
163,-0.9264
164,-0.9632
165,-0.9328
166,-0.9584
167,-0.9104
168,-0.904
169,-0.9296
170,-0.928
171,-0.9072
172,-0.9088
173,-0.872
174,-0.9184
175,-0.9232
176,-0.976
177,-0.9872
178,-0.9744
179,-0.9088
180,-0.888
181,-0.8896
182,-0.9056
183,-0.912
184,-0.9072
185,-0.9488
186,-0.96
187,-0.9312
188,-0.9072
189,-0.9808
190,-0.9936
191,-0.9712
192,-1.0064
193,-0.8832
194,-0.8816
195,-0.904
196,-0.9152
197,-0.9168
198,-0.9136
199,-0.8896
200,-0.8768
201,-0.96
202,-0.9392
203,-0.968
204,-0.9504
205,-0.9152
206,-0.9584
207,-0.9392
208,-0.968
209,-0.9456
210,-0.8816
211,-0.9248
212,-0.9168
213,-0.9344
214,-0.9472
215,-0.8896
216,-0.9072
217,-0.9792
218,-0.96
219,-0.9536
220,-0.9072
221,-0.8928
222,-0.9056
223,-0.8864
224,-0.9152
225,-0.936
226,-0.9216
227,-1.0064
228,-0.9344
229,-0.944
230,-0.9872
231,-0.9648
232,-1.0016
233,-0.9648
234,-0.9728
235,-0.9776
236,-0.9888
237,-0.944
238,-0.9136
239,-0.8976
240,-0.9536
241,-0.8736
242,-0.9088
243,-0.9008
244,-0.8976
245,-0.8592
246,-0.9408
247,-0.9264
248,-0.9312
249,-0.944
250,-0.984
251,-0.9216
252,-0.9632
253,-0.9488
254,-0.872
255,-0.8784
256,-0.9136
257,-0.9216
258,-0.9456
259,-0.9616
260,-0.8928
261,-0.888
262,-0.9696
263,-0.9744
264,-0.9664
265,-0.9088
266,-0.9168
267,-0.96
268,-0.944
269,-1.0096
270,-1.032
271,-1.0144
272,-0.9808
273,-0.9936
274,-0.984
275,-0.952
276,-0.928
277,-0.9248
278,-0.9072
279,-0.9216
280,-0.9184
281,-0.9232
282,-0.888
283,-0.8816
284,-0.9392
285,-0.9536
286,-0.9632
287,-0.912
288,-0.9632
289,-0.9328
290,-0.9344
291,-0.8992
292,-0.9552
293,-0.928
294,-0.8992
295,-0.8208
296,-0.8048
297,-0.8416
298,-0.9312
299,-0.9328
300,-0.944
301,-0.9472
302,-0.9376
