Iteracao,Magnetizacao
0,0.0672
1,0.124
2,0.1368
3,0.1584
4,0.1704
5,0.1816
6,0.2224
7,0.2536
8,0.292
9,0.3112
10,0.312
11,0.3248
12,0.344
13,0.3528
14,0.3888
15,0.404
16,0.4408
17,0.4704
18,0.492
19,0.48
20,0.4904
21,0.4808
22,0.488
23,0.4864
24,0.4928
25,0.5064
26,0.5312
27,0.5392
28,0.5544
29,0.5552
30,0.564
31,0.5824
32,0.5792
33,0.5856
34,0.5792
35,0.5976
36,0.6072
37,0.6136
38,0.6104
39,0.6088
40,0.6128
41,0.6232
42,0.6224
43,0.6424
44,0.632
45,0.6368
46,0.6432
47,0.6456
48,0.6512
49,0.6488
50,0.6616
51,0.6624
52,0.6624
53,0.68
54,0.7
55,0.6992
56,0.6944
57,0.7
58,0.6976
59,0.6872
60,0.7
61,0.6976
62,0.6976
63,0.7048
64,0.72
65,0.712
66,0.7136
67,0.724
68,0.7256
69,0.728
70,0.7312
71,0.7384
72,0.7544
73,0.7448
74,0.744
75,0.748
76,0.7592
77,0.7752
78,0.7856
79,0.7672
80,0.76
81,0.7656
82,0.7608
83,0.764
84,0.7704
85,0.7784
86,0.7768
87,0.78
88,0.7792
89,0.7768
90,0.784
91,0.8048
92,0.8136
93,0.8136
94,0.8136
95,0.8232
96,0.8208
97,0.8248
98,0.8392
99,0.8368
100,0.84
101,0.8376
102,0.8536
103,0.8584
104,0.8688
105,0.8712
106,0.8672
107,0.8688
108,0.8696
109,0.8752
110,0.8904
111,0.8936
112,0.9048
113,0.9112
114,0.9192
115,0.916
116,0.924
117,0.9424
118,0.9472
119,0.94
120,0.94
121,0.9472
122,0.9592
123,0.9616
124,0.9616
125,0.9752
126,0.9752
127,0.9696
128,0.9728
129,0.9824
130,0.9832
131,0.9848
132,0.9856
133,0.9808
134,0.9808
135,0.9856
136,0.9904
137,0.98
138,0.984
139,0.9864
140,0.984
141,0.9808
142,0.98
143,0.9824
144,0.9832
145,0.9864
146,0.9872
147,0.988
148,0.9888
149,0.9928
150,0.9848
151,0.9816
152,0.9856
153,0.9856
154,0.9808
155,0.9792
156,0.9864
157,0.984
158,0.9832
159,0.98
160,0.9832
161,0.9928
162,0.9872
163,0.9888
164,0.9896
165,0.9904
166,0.9912
167,0.9888
168,0.984
169,0.984
170,0.9904
171,0.9864
172,0.9816
173,0.9792
174,0.9888
175,0.9864
176,0.9808
177,0.9848
178,0.9872
179,0.9816
180,0.9816
181,0.9776
182,0.9824
183,0.9864
184,0.9856
185,0.9912
186,0.992
187,0.9952
188,0.9912
189,0.9904
190,0.9864
191,0.9856
192,0.984
193,0.9808
194,0.98
195,0.9816
196,0.9888
197,0.9904
198,0.9896
199,0.9888
200,0.9856
201,0.9848
202,0.984
203,0.9896
204,0.9848
205,0.9848
206,0.976
207,0.988
208,0.9896
209,0.9808
210,0.9864
211,0.9944
212,0.9928
213,0.9896
214,0.9896
215,0.9888
216,0.9872
217,0.9832
218,0.9824
219,0.9856
220,0.9872
221,0.9792
222,0.9792
223,0.9792
224,0.9816
225,0.9816
226,0.9864
227,0.9904
228,0.9888
229,0.9904
230,0.9864
231,0.9848
232,0.9856
233,0.9888
234,0.9864
235,0.984
236,0.9848
237,0.984
238,0.9896
239,0.9928
240,0.9904
241,0.9904
242,0.9896
243,0.9904
244,0.988
245,0.9872
246,0.984
247,0.9864
248,0.9872
249,0.9872
250,0.984
251,0.9864
252,0.984
253,0.9816
254,0.9864
255,0.9816
256,0.9872
257,0.9864
258,0.9888
259,0.9904
260,0.9904
261,0.9864
262,0.9832
263,0.9816
264,0.9808
265,0.9784
266,0.984
267,0.9848
268,0.9928
269,0.9904
