Iteracao,Energia
0,-0.7696
1,-1.016
2,-1.1968
3,-1.2608
4,-1.3536
5,-1.3856
6,-1.44
7,-1.4896
8,-1.5472
9,-1.5568
10,-1.5824
11,-1.5696
12,-1.5936
13,-1.6032
14,-1.6096
15,-1.608
16,-1.6144
17,-1.6336
18,-1.6384
19,-1.664
20,-1.6832
21,-1.6736
22,-1.6832
23,-1.6768
24,-1.6672
25,-1.6624
26,-1.6688
27,-1.6496
28,-1.656
29,-1.6624
30,-1.6816
31,-1.6704
32,-1.6704
33,-1.6656
34,-1.6816
35,-1.6704
36,-1.6864
37,-1.6896
38,-1.7008
39,-1.6976
40,-1.688
41,-1.6992
42,-1.688
43,-1.6768
44,-1.6864
45,-1.6704
46,-1.6832
47,-1.7008
48,-1.7168
49,-1.7104
50,-1.6928
51,-1.6656
52,-1.6832
53,-1.6848
54,-1.6928
55,-1.7072
56,-1.7088
57,-1.7024
58,-1.6944
59,-1.704
60,-1.7056
61,-1.7168
62,-1.7392
63,-1.7232
64,-1.7136
65,-1.6912
66,-1.6736
67,-1.72
68,-1.6912
69,-1.696
70,-1.7024
71,-1.696
72,-1.7344
73,-1.7504
74,-1.7344
75,-1.7632
76,-1.7312
77,-1.728
78,-1.7488
79,-1.7568
80,-1.7424
81,-1.7472
82,-1.7504
83,-1.728
84,-1.7296
85,-1.7648
86,-1.7504
87,-1.7664
88,-1.768
89,-1.7536
90,-1.7696
91,-1.7504
92,-1.7632
93,-1.7648
94,-1.7584
95,-1.7472
96,-1.7488
97,-1.7664
98,-1.7616
99,-1.7552
100,-1.7568
101,-1.7584
102,-1.768
103,-1.7616
104,-1.784
105,-1.8
106,-1.808
107,-1.7904
108,-1.7984
109,-1.8016
110,-1.7984
111,-1.8176
112,-1.7888
113,-1.7808
114,-1.7968
115,-1.7904
116,-1.7712
117,-1.784
118,-1.8032
119,-1.8016
120,-1.784
121,-1.7936
122,-1.7904
123,-1.7744
124,-1.784
125,-1.8
126,-1.816
127,-1.7984
128,-1.7968
129,-1.7904
130,-1.7792
131,-1.76
132,-1.7776
133,-1.8096
134,-1.808
135,-1.7872
136,-1.7872
137,-1.7856
138,-1.808
139,-1.8
140,-1.8032
141,-1.8128
142,-1.8048
143,-1.8096
144,-1.8288
145,-1.8192
146,-1.8384
147,-1.8336
148,-1.832
149,-1.8128
150,-1.7984
151,-1.7936
152,-1.7968
153,-1.7904
154,-1.7888
155,-1.792
156,-1.808
157,-1.8144
158,-1.8192
159,-1.8032
160,-1.7984
161,-1.7888
162,-1.8272
163,-1.8096
164,-1.8128
165,-1.84
166,-1.8112
167,-1.824
168,-1.8192
169,-1.8016
170,-1.7952
171,-1.7984
172,-1.8096
173,-1.832
174,-1.8432
175,-1.8384
176,-1.8256
177,-1.8224
178,-1.824
179,-1.8144
180,-1.7952
181,-1.8064
182,-1.8192
183,-1.8
184,-1.8048
185,-1.8128
186,-1.8064
187,-1.7984
188,-1.8
189,-1.7856
190,-1.792
191,-1.784
192,-1.8112
193,-1.8288
194,-1.808
195,-1.8048
196,-1.8096
197,-1.8048
198,-1.8256
199,-1.8144
200,-1.8112
201,-1.8272
202,-1.8064
203,-1.8032
204,-1.8288
205,-1.8128
206,-1.816
207,-1.8224
208,-1.8
209,-1.8224
210,-1.824
211,-1.824
212,-1.8304
213,-1.8384
214,-1.8192
215,-1.84
216,-1.8096
217,-1.8064
218,-1.816
219,-1.808
220,-1.8144
221,-1.8144
222,-1.8192
223,-1.824
224,-1.8304
225,-1.8048
226,-1.7888
