Iteracao,Magnetizacao
0,0.0488
1,0.0456
2,0.0368
3,0.0128
4,-0.0032
5,0.0152
6,0.0288
7,0.0224
8,-0.0136
9,0.004
10,-0.0048
11,-0.0152
12,-0.0376
13,-0.0936
14,-0.0992
15,-0.0816
16,-0.0696
17,-0.0728
18,-0.1256
19,-0.0896
20,-0.0864
21,-0.104
22,-0.1504
23,-0.1584
24,-0.1632
25,-0.0904
26,-0.0776
27,-0.092
28,-0.0848
29,-0.1032
30,-0.0992
31,-0.1064
32,-0.0928
33,-0.0712
34,-0.0536
35,-0.0592
36,-0.028
37,-0.0016
38,-0.012
39,-0.02
40,-0.0448
41,-0.0344
42,-0.0656
43,-0.084
44,-0.108
45,-0.0824
46,-0.0848
47,-0.0696
48,-0.0792
49,-0.084
50,-0.0592
51,-0.06
52,-0.0824
53,-0.0808
54,-0.0704
55,-0.0784
56,-0.0664
57,-0.0424
58,-0.012
59,-0.0248
60,-0.0008
61,0.0376
62,0.0488
63,0.076
64,0.0392
65,0.02
66,0.0216
67,0.016
68,0.0144
69,0.008
70,-0.02
71,-0.0392
72,-0.0112
73,0.0264
74,0.0624
75,0.0576
76,0.0424
77,0.0344
78,0.0496
79,0.0376
80,0.092
81,0.1048
82,0.1288
83,0.12
84,0.1752
85,0.1984
86,0.1528
87,0.1648
88,0.1296
89,0.1184
90,0.1456
91,0.14
92,0.1312
93,0.0784
94,0.0424
95,0.0504
96,0.1
97,0.0984
98,0.1304
99,0.1408
100,0.1264
101,0.1248
102,0.12
103,0.1224
104,0.088
105,0.0888
106,0.1
107,0.04
108,0.0576
109,0.0552
110,0.0696
111,0.0448
112,0.1072
113,0.028
114,0.0344
115,0.0656
116,0.108
117,0.1104
118,0.0904
119,0.0936
120,0.0768
121,0.0672
122,0.056
123,0.0856
124,0.0976
125,0.0656
126,-0.0024
127,0.0176
128,0.0328
129,0.0608
130,0.0328
131,0.056
132,0.072
133,0.1376
134,0.1432
135,0.112
136,0.1
137,0.072
138,0.0592
139,0.0544
140,0.0488
141,0.0432
142,0.0776
143,0.044
144,0.0008
145,-0.048
146,-0.0576
147,-0.0592
148,-0.0552
149,-0.1096
150,-0.0776
151,-0.0456
152,-0.0304
153,-0.0448
154,-0.0488
155,-0.0344
156,-0.0456
157,0.0048
158,0.0088
159,-0.024
160,0.0168
161,-0.0336
162,-0.0192
163,0.0144
164,0.072
165,0.06
166,0.0272
167,0.0048
168,0.06
169,0.0408
170,0.056
171,0.0552
172,0.0208
173,0.0464
174,0.0544
175,0.1016
176,0.0768
177,-0.016
178,-0.0376
179,-0.0512
180,-0.048
181,-0.0424
182,-0.0112
183,-0.0192
184,-0.0352
185,-0.0632
186,-0.0672
187,-0.0472
188,-0.0264
189,-0.0584
190,-0.0952
191,-0.056
192,-0.0208
193,-0.0128
194,-0.012
195,-0.0176
196,-0.0192
197,0.0152
198,-0.0312
199,-0.0384
200,-0.0384
201,0.0072
202,0.0
203,-0.016
204,-0.0344
205,-0.0176
206,-0.0368
207,-0.036
208,0.0344
209,0.0264
210,0.0032
211,0.0232
212,-0.0016
213,-0.036
214,-0.004
215,-0.0208
216,-0.0256
217,-0.0056
218,-0.0296
219,-0.0688
220,-0.0664
221,-0.0568
222,-0.0184
223,-0.0016
224,-0.008
225,-0.032
226,-0.0224
227,-0.012
228,0.0392
229,0.0256
230,0.0072
231,0.0064
232,-0.0112
233,0.0192
234,-0.0264
235,-0.0184
236,0.0016
237,0.0216
238,0.048
239,0.0488
240,0.0664
241,0.0512
242,0.0664
243,0.0856
244,0.0784
245,0.0936
246,0.068
247,0.0408
248,0.0752
249,0.0928
250,0.1064
251,0.0656
252,0.036
253,0.0312
254,-0.004
255,0.0224
256,-0.0208
257,-0.0232
258,0.0384
259,-0.0272
260,-0.0248
261,-0.004
262,-0.02
263,-0.0664
264,-0.0568
265,-0.0256
266,-0.0344
267,-0.0248
268,-0.0128
269,-0.08
270,-0.0808
271,-0.052
272,-0.0096
273,0.02
274,0.068
275,0.0616
276,0.0312
277,-0.0056
278,0.0016
279,-0.0144
280,-0.0136
281,-0.0088
282,0.0112
283,-0.0344
284,-0.0512
285,-0.0248
286,-0.0344
287,-0.036
288,-0.0264
289,-0.0152
290,0.02
291,-0.0432
292,0.0032
293,-0.0304
294,-0.0192
295,-0.036
296,-0.032
297,-0.0024
298,0.0152
299,-0.0024
300,-0.0104
301,-0.0056
302,-0.0048
303,0.0144
304,0.0456
305,0.0776
306,0.1072
307,0.1632
308,0.188
309,0.2056
310,0.2048
311,0.1928
312,0.1784
313,0.1632
314,0.184
315,0.1944
316,0.176
317,0.164
318,0.148
319,0.1368
320,0.1344
321,0.1232
322,0.1112
323,0.1312
324,0.1544
325,0.1288
326,0.1192
327,0.1176
328,0.1048
329,0.0976
330,0.1104
331,0.0776
332,0.1032
333,0.068
334,0.0768
335,0.04
336,0.024
337,0.0096
