Iteracao,Energia
0,-0.552
1,-0.6464
2,-0.8048
3,-0.7712
4,-0.8512
5,-0.8304
6,-0.8608
7,-0.8368
8,-0.8304
9,-0.8112
10,-0.824
11,-0.8192
12,-0.8544
13,-0.8688
14,-0.8
15,-0.8256
16,-0.792
17,-0.7744
18,-0.792
19,-0.7968
20,-0.7744
21,-0.8688
22,-0.9104
23,-0.8784
24,-0.8384
25,-0.8368
26,-0.8608
27,-0.7936
28,-0.7968
29,-0.832
30,-0.8592
31,-0.8256
32,-0.7952
33,-0.8432
34,-0.824
35,-0.7792
36,-0.7568
37,-0.7504
38,-0.7584
39,-0.7792
40,-0.7872
41,-0.7936
42,-0.7168
43,-0.7728
44,-0.84
45,-0.776
46,-0.7216
47,-0.7424
48,-0.808
49,-0.7584
50,-0.8096
51,-0.8384
52,-0.8208
53,-0.856
54,-0.8896
55,-0.8912
56,-0.8608
57,-0.7664
58,-0.8016
59,-0.808
60,-0.8016
61,-0.8208
62,-0.8032
63,-0.8368
64,-0.8848
65,-0.888
66,-0.7936
67,-0.768
68,-0.7472
69,-0.784
70,-0.7872
71,-0.7424
72,-0.752
73,-0.792
74,-0.784
75,-0.768
76,-0.8144
77,-0.8384
78,-0.8192
79,-0.8304
80,-0.7856
81,-0.7856
82,-0.8592
83,-0.8048
84,-0.8176
85,-0.8576
86,-0.864
87,-0.848
88,-0.8544
89,-0.8432
90,-0.88
91,-0.8976
92,-0.7968
93,-0.7696
94,-0.7888
95,-0.8128
96,-0.8576
97,-0.8512
98,-0.8848
99,-0.8816
100,-0.8784
101,-0.888
102,-0.8544
103,-0.8608
104,-0.8384
105,-0.8928
106,-0.8992
107,-0.848
108,-0.856
109,-0.8528
110,-0.8912
111,-0.8416
112,-0.8528
113,-0.8288
114,-0.8016
115,-0.808
116,-0.7984
117,-0.8192
118,-0.84
119,-0.7744
120,-0.7792
121,-0.7728
122,-0.8016
123,-0.8016
124,-0.832
125,-0.8336
126,-0.8528
127,-0.8496
128,-0.8448
129,-0.816
130,-0.8144
131,-0.7872
132,-0.8144
133,-0.8688
134,-0.7872
135,-0.7696
136,-0.824
137,-0.8592
138,-0.8656
139,-0.8784
140,-0.84
141,-0.792
142,-0.848
143,-0.7968
144,-0.832
145,-0.8016
146,-0.8272
147,-0.8608
148,-0.8416
149,-0.8464
150,-0.7904
151,-0.7904
152,-0.7952
153,-0.8272
154,-0.8288
155,-0.7456
156,-0.8256
157,-0.8768
158,-0.832
159,-0.7968
160,-0.8128
161,-0.8352
162,-0.8544
163,-0.8016
164,-0.8384
165,-0.8528
166,-0.8448
167,-0.7984
168,-0.7792
169,-0.7744
170,-0.736
171,-0.8048
172,-0.8336
173,-0.7344
174,-0.84
175,-0.8416
176,-0.8176
177,-0.7776
178,-0.784
179,-0.7968
180,-0.8432
181,-0.8288
182,-0.8384
183,-0.8464
184,-0.792
185,-0.8112
186,-0.8544
187,-0.8816
188,-0.8896
189,-0.8656
190,-0.8096
191,-0.8336
192,-0.7984
193,-0.7968
194,-0.8048
195,-0.8
196,-0.8672
197,-0.8336
198,-0.7824
199,-0.8608
200,-0.8864
201,-0.8832
202,-0.8112
203,-0.8768
204,-0.84
205,-0.864
206,-0.8816
207,-0.8752
208,-0.9056
209,-0.8384
210,-0.7936
211,-0.8048
212,-0.8
213,-0.8752
214,-0.832
215,-0.784
216,-0.856
217,-0.8192
218,-0.8288
219,-0.84
220,-0.824
221,-0.8256
222,-0.8128
223,-0.7968
224,-0.8288
225,-0.7936
226,-0.8
227,-0.7616
228,-0.768
229,-0.76
230,-0.7856
231,-0.7824
232,-0.8224
233,-0.8144
234,-0.8048
235,-0.8112
236,-0.7936
237,-0.784
238,-0.7984
239,-0.8448
240,-0.824
241,-0.8928
242,-0.8384
243,-0.8336
244,-0.8608
245,-0.8752
246,-0.8704
247,-0.8768
248,-0.9136
249,-0.8752
250,-0.896
251,-0.8848
252,-0.8352
253,-0.8736
254,-0.856
255,-0.8256
256,-0.8272
257,-0.832
258,-0.8224
259,-0.8544
260,-0.8384
261,-0.8272
262,-0.848
263,-0.7728
264,-0.7904
265,-0.7552
266,-0.7712
267,-0.84
268,-0.8256
269,-0.832
270,-0.8288
271,-0.8448
272,-0.8304
273,-0.808
274,-0.7632
275,-0.7376
276,-0.7744
277,-0.8016
278,-0.8304
279,-0.824
280,-0.8224
281,-0.8144
282,-0.7856
283,-0.7856
284,-0.7744
285,-0.8048
286,-0.8384
287,-0.8384
288,-0.8512
289,-0.7792
290,-0.7664
291,-0.7792
292,-0.808
293,-0.8464
294,-0.864
295,-0.8928
296,-0.8496
297,-0.8352
298,-0.8384
299,-0.824
300,-0.8368
301,-0.8224
302,-0.8272
303,-0.8496
304,-0.8016
305,-0.7792
306,-0.808
307,-0.8432
308,-0.896
309,-0.9408
310,-0.9488
311,-0.9712
312,-0.928
313,-0.8688
314,-0.9024
315,-0.8912
316,-0.88
317,-0.8544
318,-0.832
319,-0.8048
320,-0.8368
321,-0.808
322,-0.7792
323,-0.7696
324,-0.7872
325,-0.7904
326,-0.8112
327,-0.8368
328,-0.856
329,-0.8288
330,-0.8032
331,-0.808
332,-0.7952
333,-0.7856
334,-0.8224
335,-0.8496
336,-0.8864
337,-0.8864
338,-0.856
339,-0.8656
340,-0.84
341,-0.8544
342,-0.888
343,-0.88
344,-0.8544
345,-0.8624
346,-0.8176
347,-0.92
348,-0.9568
349,-0.904
350,-0.872
351,-0.7888
352,-0.832
353,-0.7888
354,-0.6992
355,-0.7696
356,-0.7952
357,-0.8304
358,-0.848
359,-0.7872
360,-0.8096
361,-0.808
362,-0.8272
363,-0.8192
364,-0.8528
365,-0.7872
366,-0.8112
367,-0.8512
368,-0.8528
369,-0.8416
370,-0.8864
371,-0.8992
372,-0.824
373,-0.8752
374,-0.8944
375,-0.8544
376,-0.8624
377,-0.8752
378,-0.8816
379,-0.8432
380,-0.8352
381,-0.896
382,-0.8848
