x,phi_LBM,phi_exact,error
0.7939698492462312,-0.32401780562292987,-0.9620793630944628,0.6380615574715329
0.7989949748743719,-0.3208922461924738,-0.9529889090158394,0.6320966628233656
0.8040201005025126,-0.31744809905110843,-0.942948494867437,0.6255003958163285
0.8090452261306533,-0.3136887009397543,-0.9319681291524348,0.6182794282126804
0.8140703517587939,-0.3096176949280688,-0.9200587573381745,0.6104410624101058
0.8190954773869347,-0.30523903935106855,-0.9072322509454813,0.6019932115944128
0.8241206030150754,-0.3005569915258137,-0.8935013957148743,0.5929444041890606
0.8291457286432161,-0.295576115616732,-0.8788798788614604,0.5833037632447283
0.8341708542713568,-0.29030126622018587,-0.8633822754312233,0.5730810092110374
0.8391959798994975,-0.2847375951526945,-0.847024033772299,0.5622864386196045
0.8442211055276382,-0.27889053494420674,-0.8298214601357258,0.5509309251915191
0.8492462311557789,-0.27276580454585975,-0.8117917024210209,0.5390258978751612
0.8542713567839196,-0.266369392775024,-0.7929527330827786,0.5265833403077546
0.8592964824120604,-0.25970756294163083,-0.7733233312153389,0.5136157682737081
0.864321608040201,-0.2527868362901925,-0.7529230638333771,0.5001362275431847
0.8693467336683417,-0.2456139955460641,-0.7317722663670767,0.4861582708210126
0.8743718592964824,-0.23819606840166282,-0.7098920223913331,0.47169595398967024
0.8793969849246231,-0.23054032998629337,-0.6873041426091843,0.4567638126228909
0.8844221105527639,-0.22265428644568286,-0.664031143110431,0.44137685666474813
0.8894472361809045,-0.21454567634119112,-0.6400962229271073,0.4255505465859162
0.8944723618090452,-0.20622245437353415,-0.6155232409081798,0.40930078653464563
0.8994974874371859,-0.19769279171930573,-0.5903366919365287,0.39264390021722295
0.9045226130653267,-0.1889650599513792,-0.5645616825119181,0.3755966225605389
0.9095477386934674,-0.18004783032268215,-0.5382239057242882,0.3581760754016061
0.914572864321608,-0.17094985793722878,-0.5113496156423268,0.34039975770509806
0.9195979899497487,-0.16168007999300885,-0.4839656011428393,0.32228552114983045
0.9246231155778895,-0.1522476002589082,-0.4560991592070162,0.303851558948108
0.9296482412060302,-0.14266168629038803,-0.42777806771020954,0.28511638141982154
0.9346733668341709,-0.1329317542686924,-0.3990305577323406,0.2660988034636482
0.9396984924623115,-0.12306736520469809,-0.36988528541654697,0.2468179202118489
0.9447236180904522,-0.11307821019777885,-0.3403713034041135,0.22729309320633462
0.949748743718593,-0.1029741056447977,-0.3105180318741691,0.2075439262293714
0.9547738693467337,-0.09276497897679001,-0.28035522921701433,0.18759025024022433
0.9597989949748744,-0.08246086289154217,-0.24991296237030794,0.16745209947876577
0.964824120603015,-0.07207188162686913,-0.21922157684769145,0.14714969522082233
0.9698492462311558,-0.06160824423657007,-0.18831166648971848,0.1267034222531484
0.9748743718592965,-0.051080231459504404,-0.15721404296725106,0.10613381150774664
0.9798994974874372,-0.04049818805993556,-0.12595970506771748,0.08546151700778191
0.9849246231155779,-0.029872510351848312,-0.0945798077948445,0.06470729744299619
0.9899497487437187,-0.019213637625782588,-0.06310563131267372,0.04389199368689113
0.9949748743718593,-0.008532040387882286,-0.03156854976481113,0.023036509376928846
1.0,1.5866228900993883e-05,-2.4492935982947064e-16,1.586622890123881e-05
