0.1 340.0204713485773 2.2909703953308105  302.2627093438038  35.20893476186064  0.2572585898305268  0.0005960742216390999  2.1819369575274346e-06  1.5921530331422585e-09  7.618008282607834e-13  2.266141345335352e-16  4.3451011155795126e-20  5.580979030113975e-24  4.969171668772655e-28  3.159070044774683e-32  1.4709607349346655e-36  5.128523759579813e-41  1.3648639571786532e-45  2.8198825014482093e-50  4.5910026399956926e-55  5.968921116842098e-60  6.271459328415563e-65  5.382487046005235e-70 
0.11 310.51614958828253 0.12471650634233489  264.9344110486435  45.04500643219856  0.4108495806582831  0.0011607722848197728  5.243521889697976e-06  4.630447301381929e-09  2.697246289914461e-12  9.766034511730733e-16  2.2777246597534095e-19  3.556403713693636e-23  3.847291798978789e-27  2.9703871346399085e-31  1.6791288674401937e-35  7.10523245616418e-40  2.294424045349122e-44  5.750773701228998e-49  1.1356380960758638e-53  1.79061652904981e-58  2.281370550510538e-63  2.374018774653197e-68 
0.12000000000000001 287.2297590834319 0.42140969436316045  230.89190593259184  55.29069684164706  0.6236266398412428  0.0021083988352704106  1.1564018311227065e-05  1.2126538732386209e-08  8.443415585380828e-12  3.653838716468796e-15  1.0178822301025785e-18  1.8971770027614363e-22  2.4486492218690745e-26  2.254618590621322e-30  1.5194283415932708e-34  7.662761098402567e-39  2.948407815769023e-43  8.803595965807319e-48  2.07071532008683e-52  3.8883670253524014e-57  5.899173919555867e-62  7.309101701808616e-67 
0.13 269.0285572632152 2.3167000092339243  200.24304716831713  65.55518526231674  0.9099635259675742  0.003637370271596452  2.3897701402321208e-05  2.9382703185881546e-08  2.4151465186762232e-11  1.23367654640466e-14  4.054210583176693e-18  8.90851532035499e-22  1.3548252264028585e-25  1.4692634173732517e-29  1.1657932910531241e-33  6.920122548104243e-38  3.133267828367885e-42  1.1006853405471254e-46  3.0453841712433597e-51  6.725803770604708e-56  1.199966402092264e-60  1.7482194632463626e-65 
0.14 254.72672550630102 5.225433702181124  172.8835810729936  75.3316854692885  1.2800094021760684  0.0059693491681394074  4.644440491553163e-05  6.602543572899041e-08  6.321855037251601e-11  3.7616378976728386e-14  1.439130500116161e-17  3.679217989822213e-21  6.506741856078463e-25  8.202054745594431e-29  7.561942154361614e-33  5.214200164455612e-37  2.741754303587636e-41  1.1183133528216623e-45  3.592011383501495e-50  9.208145153486044e-55  1.906669655831156e-59  3.223548112954478e-64 
0.15000000000000002 243.36167205734478 8.74770647555867  148.58315290234842  84.27462180475794  1.7466937296576142  0.009411133038039091  8.587218852868812e-05  1.39641316972119e-07  1.5416205305732168e-10  1.0576831432645457e-13  4.6630969235178e-17  1.372984019230625e-20  2.7950093479783706e-24  4.053818368787342e-28  4.2987529557865206e-32  3.4082948080721096e-36  2.0602164651405863e-40  9.658163507620313e-45  3.56484918946281e-49  1.0499892699700488e-53  2.497717315160033e-58  4.850766889976062e-63 
0.16 234.10827489191442 12.60475568312475  127.08564746437239  92.08358623976159  2.319820027897127  0.014313313230355791  0.00015188346731052503  2.7970793582587346e-07  3.526918997651896e-10  2.76403693736781e-13  1.3912084519167225e-16  4.6736551727259e-20  1.0849847472387773e-23  1.793770340082552e-27  2.1674703961795243e-31  1.9576226039770977e-35  1.3476604166956178e-39  7.193660293132562e-44  3.022804524137651e-48  1.0134543869688907e-52  2.743841587383378e-57  6.064233683419415e-62 
0.17 226.361694017224 16.604158018384226  108.11789784812936  98.60605196617271  3.012167557504737  0.021158858647211943  0.00025923083522091093  5.367820321768344e-07  7.678344684102446e-10  6.827314235898945e-13  3.8966616517657367e-16  1.4835219198641548e-19  3.900957289287847e-23  7.301890582761918e-27  9.985882073298368e-31  1.0204652609049437e-34  7.946555422220138e-39  4.797205208035621e-43  2.279361141288849e-47  8.639887247864491e-52  2.6442892724117937e-56  6.605789173057937e-61 
0.18 219.64234057123662 20.60933891166712  91.43279836313648  103.73771486430296  3.8315778390913495  0.030481127741889026  0.0004284728039617161  9.908933403441437e-07  1.5979024347685536e-09  1.6019817028241463e-12  1.0303603571247688e-15  4.417955218226068e-19  1.3076799752371742e-22  2.754086058049785e-26  4.236261597733078e-30  4.867640748720222e-34  4.261035611724482e-38  2.8910143084774815e-42  1.5435643380474183e-46  6.57362200050558e-51  2.2601401646824268e-55  6.342101524245419e-60 
0.19 213.58230596825007 24.52315790074501  76.81165640503188  107.42857904635699  4.775496174609638  0.04272933059564712  0.0006853527141554231  1.7550273899948737e-06  3.1657789573020823e-09  3.5511710641610133e-12  2.5542620471458975e-15  1.2240805853850573e-18  4.0474323738161873e-22  9.518256335753828e-26  1.6342145075252943e-29  2.095380049464199e-33  2.0463072387517623e-37  1.5485605001926132e-41  9.220401178489392e-46  4.378376880664964e-50  1.6783111991393003e-54  5.249910577998868e-59 
0.2 207.99712458281428 28.282711904586655  64.03258770682258  109.77137243882089  5.850747020228952  0.05863452973315321  0.001067966475865103  3.0100978255649653e-06  6.040825142011008e-09  7.541167690905003e-12  6.033486495252967e-15  3.2144062889236763e-18  1.1809610597059048e-21  3.084541641531349e-25  5.879815683847124e-29  8.367773908860003e-33  9.067830051240513e-37  7.613012844296862e-41  5.028038512847074e-45  2.64800142962278e-49  1.1255868146658039e-53  3.904024554106646e-58 
0.21000000000000002 202.77726929865412 31.845550810885946  52.898087366171005  110.88752601530423  7.065300399595636  0.07916894207369338  0.001630712507247269  5.040881621363831e-06  1.1219196807253594e-08  1.5537540535523346e-11  1.3783908122402625e-14  8.137905308897162e-18  3.311523708534806e-21  9.575710454539819e-25  2.0200981919615106e-28  3.1806431484149443e-32  3.812368221681377e-36  3.539506406222456e-40  2.5846519934926623e-44  1.50478125928567e-48  7.070166629206179e-53  2.710255684770674e-57 
0.22 197.79320049224825 35.180859185821085  43.254304146052256  110.85620994527548  8.394791050614884  0.10460045437122412  0.0024275234469687975  8.166613580779441e-06  2.0022164221807368e-08  3.055828069231435e-11  2.986181536658102e-14  1.9409378963038524e-17  8.690841975083698e-21  2.764094462948617e-24  6.411306544098272e-28  1.1095633892398348e-31  1.4614628873426886e-35  1.4907390637110596e-39  1.1957800337591627e-43  7.646251905730384e-48  3.945262190674664e-52  1.6606574594780542e-56 
0.23 193.03814826633715 38.273835614067806  34.938423755326404  109.84774490007125  9.83868708789356  0.13590172533500955  0.003542248907428619  1.2899996250489582e-05  3.4681319575468954e-08  5.807138572398699e-11  6.22309782058108e-14  4.433238515187676e-17  2.1745641690477637e-20  7.573179745678036e-24  1.9227903647044943e-27  3.641404265067889e-31  5.247215820069437e-35  5.854334763797104e-39  5.135544485774523e-43  3.590698521059957e-47  2.0255663483146316e-51  9.320594715657334e-56 
0.24000000000000002 188.52017852651142 41.116778180180916  27.807644091460045  108.01846081728273  11.397801204178323  0.17438317723680472  0.005090987877908392  2.0009341448384894e-05  5.8845281341445395e-08  1.0783886131764583e-10  1.2642285577712034e-13  9.847028085363723e-17  5.2783714800653046e-20  2.0079848968621688e-23  5.5668640191897385e-27  1.1508345435420107e-30  1.8097935977564348e-34  2.20314158778598e-38  2.1083322570012927e-42  1.607880563216608e-46  9.892080307412167e-51  4.9636697637142296e-55 
0.25 184.21710804208598 43.707047961271826  21.744476529604757  105.49283764839672  13.045028974233599  0.22049355694381187  0.007192917256201072  3.035693071211295e-05  9.725385055168479e-08  1.942657177144205e-10  2.4813668861217796e-13  2.1046466522636462e-16  1.2279028275715917e-19  5.081912273314825e-23  1.5322276475210415e-26  3.4438262031013226e-30  5.886599676741472e-34  7.787428915684277e-38  8.097115737578563e-42  6.708410160661573e-46  4.483036848592765e-50  2.4431967133379774e-54 
0.26 180.15209405078716 46.04703687308206  16.63424594254993  102.40770000511515  14.777233100900542  0.27579916031095175  0.010033468151172691  4.534242573031253e-05  1.579080542960655e-07  3.430965651857062e-10  4.764909374891768e-13  4.391862571746182e-16  2.783031670946445e-19  1.2504771042618624e-22  4.0917301081505553e-26  9.977630353248159e-30  1.8498762290819374e-33  2.6538213699516683e-37  2.9917776907095405e-41  2.6870372510567442e-45  1.9463673203777115e-49  1.1496364144296128e-53 
0.27 176.3118313594507 48.14254767342077  12.380995323906742  98.87382946891556  16.56008757709682  0.34051332205446244  0.013791331435262032  6.641157469284823e-05  2.5045579082051744e-07  5.89707819260366e-10  8.871571391280659e-13  8.852950868669835e-16  6.070620707346876e-19  2.950384211491687e-22  1.0438548122388954e-25  2.7514365190472064e-29  5.512698021099808e-33  8.544583216973513e-37  1.0405639565564778e-40  1.0094101460553193e-44  7.896180364153956e-49  5.036195680373428e-53 
0.28 172.69984340490024 50.00186100793881  8.894206999765439  94.9982264999512  18.371437179947037  0.4153148487975794  0.01870097958053117  9.549935290566124e-05  3.885772413790424e-07  9.878999392186663e-10  1.6041651068274466e-12  1.7269620435845774e-15  1.2769094170009918e-18  6.68887047014064e-22  2.549799113452169e-25  7.239144829645925e-29  1.5618724817977642e-32  2.606363970406051e-36  3.416639622897764e-40  3.567132231554021e-44  3.002853082743963e-48  2.0608061700028166e-52 
0.29000000000000004 169.33039174753895 51.633694564307675  6.0912848239383965  90.87240257962321  20.205659132341843  0.5021051789785433  0.02510925210800431  0.00013562025979217207  5.943497782919082e-07  1.6288420433904743e-09  2.8501154150897944e-12  3.3045826624034123e-15  2.630258878560408e-18  1.4825473638693571e-21  6.078851058018717e-25  1.855798921098919e-28  4.304348352022638e-32  7.720099462477939e-36  1.0875148975757221e-39  1.219936938678654e-43  1.1032599727941796e-47  8.133132317885866e-52 
0.30000000000000004 166.18297386090052 53.049516786577115  3.9010048984854886  86.5748862355562  22.023620671522252  0.6004348069801341  0.03332011575012263  0.00018945222510447946  8.911752736214881e-07  2.6238693569786488e-09  4.93089084524183e-12  6.1370334938288615e-15  5.240921629448479e-18  3.1681156052570874e-21  1.392650138490371e-24  4.55669352278337e-28  1.132442868897623e-31  2.1758594372817997e-35  3.282958978027423e-39  3.9438892701325095e-43  3.81914802208969e-47  3.0143918403324017e-51 
0.31 163.26328727118835 54.259322915018835  2.2567364965953383  82.17019443136576  23.820493039694426  0.7124287709449353  0.04384852336504494  0.00026177035382886343  1.3196736030416578e-06  4.1681890368170145e-09  8.4002880921062e-12  1.120649771830125e-14  1.025294340423507e-17  6.637209655109362e-21  3.1232960765780066e-24  1.0936445627535039e-27  2.907957671544676e-31  5.976622363879151e-35  9.644191086598235e-39  1.2388944403812466e-42  1.2827107828772057e-46  1.0823454443679615e-50 
0.32 160.55900719272418 55.274382752455416  1.099631622260285  77.7131791313185  25.57517344283306  0.8390217905515083  0.0572585488844014  0.00035796661003464686  1.9312622686784916e-06  6.534589857421043e-09  1.4103538206276104e-11  2.013937287443492e-14  1.971297994600833e-17  1.3646753832253753e-20  6.864964879001536e-24  2.5689149055690293e-27  7.297912711576277e-31  1.6021752106843733e-34  2.761116301401297e-38  3.787484320457247e-42  4.186832306017539e-46  3.771495456390216e-50 
0.33 158.04307244785656 56.10770688848928  0.3764182330692603  73.25489439478146  27.250687432871008  0.9788153137074163  0.07406479033342868  0.00048260693589404727  2.777608570682963e-06  1.0037092128464521e-08  2.312895754376092e-11  3.5245042765158914e-14  3.679753718946547e-17  2.7159782876528446e-20  1.456162675358258e-23  5.8058433173804325e-27  1.7569075377696714e-30  4.10774072598311e-34  7.537770239671625e-38  1.100799610999451e-41  1.2953459971829272e-45  1.2419611232471462e-49 
0.33999999999999997 155.71384321064926 56.76925424688736  0.0384194280695027  68.82988149158649  28.846177602903417  1.134275783343788  0.09518596763097603  0.0006447216116561095  3.95334074117525e-06  1.5237818187247107e-08  3.7443530796821977e-11  6.081501860034369e-14  6.764144205022707e-17  5.3163838580850283e-20  3.034160280902907e-23  1.2873613690253645e-26  4.144574541745819e-30  1.0307111314570036e-33  2.01141261116791e-37  3.1233747062415553e-41  3.9075272498569935e-45  3.982680058508133e-49 
0.35 153.5436575881032 57.271871977380144  0.041881711939317376  64.47495635261956  30.329551829269935  1.3031953104825598  0.12134460330191747  0.0008502424700588302  5.537878740997412e-06  2.2701555820774642e-08  5.931426494518993e-11  1.0238480375550337e-13  1.2096895928046095e-16  1.00956068191951e-19  6.11583171401596e-23  2.753524911454998e-26  9.404410472457201e-30  2.4806215177464325e-33  5.133571266430538e-37  8.452241734127264e-41  1.121045354194191e-44  1.2112161674863733e-48 
