Iteracao,Energia
0,-0.4336
1,-0.5088
2,-0.5488
3,-0.6016
4,-0.6032
5,-0.6352
6,-0.648
7,-0.6192
8,-0.6368
9,-0.5952
10,-0.5408
11,-0.6288
12,-0.568
13,-0.5584
14,-0.6352
15,-0.5984
16,-0.6272
17,-0.608
18,-0.624
19,-0.5824
20,-0.552
21,-0.5856
22,-0.5808
23,-0.576
24,-0.6128
25,-0.608
26,-0.6176
27,-0.6224
28,-0.64
29,-0.6176
30,-0.5728
31,-0.592
32,-0.608
33,-0.5824
34,-0.5136
35,-0.6016
36,-0.584
37,-0.544
38,-0.5744
39,-0.5808
40,-0.5872
41,-0.6192
42,-0.6272
43,-0.6
44,-0.6352
45,-0.6128
46,-0.5776
47,-0.5648
48,-0.5456
49,-0.624
50,-0.6496
51,-0.6656
52,-0.6784
53,-0.64
54,-0.608
55,-0.6352
56,-0.6128
57,-0.6576
58,-0.5536
59,-0.64
60,-0.64
61,-0.6096
62,-0.6016
63,-0.6192
64,-0.552
65,-0.552
66,-0.6384
67,-0.6
68,-0.6064
69,-0.5952
70,-0.632
71,-0.6288
72,-0.6208
73,-0.56
74,-0.5968
75,-0.5984
76,-0.6144
77,-0.6512
78,-0.6016
79,-0.6
80,-0.5984
81,-0.6128
82,-0.568
83,-0.592
84,-0.576
85,-0.5776
86,-0.5616
87,-0.6016
88,-0.5728
89,-0.552
90,-0.6032
91,-0.5248
92,-0.5696
93,-0.5488
94,-0.5888
95,-0.6128
96,-0.5968
97,-0.5968
98,-0.536
99,-0.5456
100,-0.592
101,-0.6048
102,-0.6288
103,-0.6704
104,-0.6976
105,-0.6448
106,-0.5872
107,-0.5744
108,-0.592
109,-0.5952
110,-0.552
111,-0.6096
112,-0.6224
113,-0.656
114,-0.64
115,-0.632
116,-0.5488
117,-0.5904
118,-0.6336
119,-0.6288
120,-0.6
121,-0.5952
122,-0.5824
123,-0.6304
124,-0.6336
125,-0.5584
126,-0.5744
127,-0.6
128,-0.584
129,-0.616
130,-0.5888
131,-0.5472
132,-0.6448
133,-0.608
134,-0.584
135,-0.6816
136,-0.6336
137,-0.6352
138,-0.6016
139,-0.5952
140,-0.5616
141,-0.6048
142,-0.6016
143,-0.6048
144,-0.5968
145,-0.6288
146,-0.5712
147,-0.6688
148,-0.624
149,-0.5312
150,-0.5392
151,-0.5344
152,-0.616
153,-0.6096
154,-0.6176
155,-0.6576
156,-0.632
157,-0.6192
158,-0.6128
159,-0.5712
160,-0.6288
161,-0.6272
162,-0.6192
163,-0.5728
164,-0.5536
165,-0.5792
166,-0.608
167,-0.5968
168,-0.5904
169,-0.5728
170,-0.5968
171,-0.5888
172,-0.6576
173,-0.584
174,-0.6112
175,-0.6256
176,-0.536
177,-0.6
178,-0.552
179,-0.6064
180,-0.5888
181,-0.6
182,-0.5696
183,-0.5984
184,-0.5728
185,-0.5648
186,-0.5824
187,-0.6768
188,-0.6448
189,-0.648
190,-0.656
191,-0.6704
192,-0.656
193,-0.6256
194,-0.584
195,-0.5344
196,-0.5968
197,-0.5856
198,-0.5776
199,-0.5744
200,-0.5824
201,-0.5904
202,-0.5104
203,-0.5984
204,-0.5728
205,-0.5744
206,-0.5184
207,-0.5808
208,-0.5968
209,-0.6128
210,-0.6272
211,-0.608
212,-0.6256
213,-0.5984
214,-0.6208
215,-0.5968
216,-0.5888
217,-0.6672
218,-0.624
219,-0.5472
220,-0.576
221,-0.5504
222,-0.5392
223,-0.5872
224,-0.56
225,-0.6208
226,-0.5936
227,-0.5936
228,-0.5648
229,-0.5696
230,-0.6144
231,-0.5808
232,-0.592
233,-0.5696
234,-0.6384
235,-0.664
236,-0.5936
237,-0.576
238,-0.5632
239,-0.6256
240,-0.624
241,-0.616
242,-0.5888
243,-0.5488
244,-0.5264
245,-0.504
246,-0.5664
247,-0.5904
248,-0.5968
249,-0.5712
250,-0.5664
251,-0.5792
252,-0.5504
253,-0.5856
254,-0.5744
255,-0.5696
256,-0.52
257,-0.5968
258,-0.6368
259,-0.6208
260,-0.672
261,-0.5872
262,-0.5744
263,-0.6304
264,-0.5552
265,-0.5488
266,-0.5376
267,-0.5712
268,-0.584
269,-0.624
270,-0.6288
271,-0.5328
272,-0.5888
273,-0.5504
274,-0.5904
275,-0.5488
276,-0.608
277,-0.5776
278,-0.5664
279,-0.5168
280,-0.5488
281,-0.576
282,-0.552
283,-0.5648
284,-0.6576
285,-0.6272
286,-0.608
287,-0.592
288,-0.5888
289,-0.5392
290,-0.5632
291,-0.5808
292,-0.6192
293,-0.5904
294,-0.5584
295,-0.5568
296,-0.5936
297,-0.5808
298,-0.6032
299,-0.6048
300,-0.656
301,-0.6064
302,-0.5616
303,-0.5936
304,-0.6256
305,-0.5536
306,-0.6384
307,-0.5664
308,-0.584
309,-0.64
310,-0.6048
311,-0.5856
312,-0.6016
313,-0.576
314,-0.5744
315,-0.5712
316,-0.5424
317,-0.6384
318,-0.6304
319,-0.616
320,-0.56
321,-0.576
322,-0.6
323,-0.5552
324,-0.5328
325,-0.592
326,-0.6032
327,-0.6288
328,-0.616
329,-0.616
330,-0.5856
331,-0.6192
332,-0.5968
333,-0.6224
334,-0.6288
335,-0.6096
336,-0.5456
337,-0.6032
338,-0.5968
339,-0.5824
340,-0.656
341,-0.6352
342,-0.6032
343,-0.6016
344,-0.5616
345,-0.6096
346,-0.5744
347,-0.6304
348,-0.5968
349,-0.6256
350,-0.6048
351,-0.6528
352,-0.5664
353,-0.5568
354,-0.5584
355,-0.6176
356,-0.6016
357,-0.5712
358,-0.6064
359,-0.616
360,-0.6
361,-0.6128
362,-0.6112
363,-0.5888
364,-0.5856
365,-0.584
366,-0.5568
367,-0.584
368,-0.5552
369,-0.5712
370,-0.5744
371,-0.6336
372,-0.6464
373,-0.6352
374,-0.6064
375,-0.6272
376,-0.5904
377,-0.5664
378,-0.5648
379,-0.6064
380,-0.5888
381,-0.6544
382,-0.6496
383,-0.6304
384,-0.6592
385,-0.6112
386,-0.6
387,-0.5664
388,-0.5984
389,-0.5872
390,-0.6096
391,-0.6288
392,-0.632
393,-0.6096
394,-0.5888
395,-0.592
396,-0.6304
397,-0.5936
398,-0.6352
399,-0.5968
400,-0.5824
401,-0.5552
402,-0.5424
403,-0.5456
404,-0.6016
405,-0.608
406,-0.5872
407,-0.5632
408,-0.528
409,-0.5952
410,-0.5984
411,-0.6512
412,-0.5616
413,-0.5648
414,-0.544
415,-0.6448
416,-0.6048
417,-0.5344
418,-0.5856
419,-0.5472
420,-0.592
421,-0.6112
422,-0.5808
423,-0.6144
424,-0.6304
425,-0.6176
426,-0.5888
427,-0.6176
428,-0.5952
429,-0.5904
430,-0.6112
431,-0.5936
432,-0.6256
433,-0.592
434,-0.584
435,-0.6144
436,-0.6288
437,-0.6016
438,-0.6
439,-0.6096
440,-0.6544
441,-0.6128
442,-0.6096
443,-0.5808
444,-0.616
445,-0.5328
446,-0.528
447,-0.5984
448,-0.6304
449,-0.6512
450,-0.608
451,-0.5424
452,-0.5984
453,-0.5632
454,-0.6272
455,-0.6688
456,-0.5744
457,-0.6016
458,-0.6128
459,-0.5888
460,-0.6368
461,-0.5632
462,-0.616
463,-0.6224
464,-0.6432
465,-0.6592
466,-0.5888
467,-0.5744
468,-0.5808
469,-0.5552
470,-0.5968
471,-0.5872
472,-0.584
473,-0.5648
474,-0.5744
475,-0.5328
476,-0.5568
477,-0.6224
478,-0.5952
479,-0.5648
480,-0.5824
481,-0.5728
482,-0.5888
483,-0.5584
484,-0.5312
485,-0.5808
486,-0.6
487,-0.5856
488,-0.56
489,-0.5984
490,-0.5952
491,-0.6112
492,-0.624
493,-0.6128
494,-0.5776
495,-0.5888
496,-0.5936
497,-0.5776
498,-0.5712
499,-0.6
