x,phi_LBM,phi_exact,error
0.0,1.586622890123882e-05,0.0,1.586622890123882e-05
0.005025125628140704,0.02274613164315441,0.03156854976481053,0.008822418121656118
0.010050251256281407,0.053002351871470184,0.06310563131267365,0.010103279441203462
0.01507537688442211,0.08318157054300118,0.09457980779484494,0.01139823725184376
0.020100502512562814,0.11325306928061875,0.12595970506771756,0.01270663578709881
0.02512562814070352,0.14318623966434835,0.15721404296725078,0.01402780330290243
0.03015075376884422,0.17295061398353884,0.18831166648971787,0.01536105250617903
0.035175879396984924,0.20251589584558072,0.21922157684769134,0.016705681002110617
0.04020100502512563,0.23185199061048528,0.24991296237030836,0.018060971759823075
0.04522613065326633,0.26092903562081143,0.28035522921701445,0.019426193596203012
0.05025125628140704,0.2897174301966371,0.3105180318741688,0.020800601677531727
0.05527638190954774,0.3181878653655117,0.34037130340411287,0.022183438038601178
0.06030150753768844,0.3463113532975914,0.3698852854165468,0.02357393211895542
0.06532663316582915,0.3740592564164594,0.399030557732341,0.0249713013158816
0.07035175879396985,0.4014033161564628,0.4277780677102096,0.0263747515537468
0.07537688442211056,0.4283156813377539,0.456099159207016,0.027783477869262108
0.08040201005025126,0.454768936130608,0.48396560114283876,0.029196665012230782
0.08542713567839195,0.4807361275810088,0.5113496156423266,0.030613488061317806
0.09045226130653267,0.5061907926699335,0.5382239057242886,0.03203311305435508
0.09547738693467336,0.5311069848792361,0.5645616825119181,0.03345469763268194
0.10050251256281408,0.5554593002375369,0.5903366919365284,0.03487739169899151
0.10552763819095477,0.5792229028200341,0.6155232409081792,0.036300338088145145
0.11055276381909548,0.60237354967672,0.6400962229271072,0.03772267325038725
0.11557788944723618,0.6248876151640479,0.6640311431104312,0.039143527946383316
0.12060301507537688,0.6467421146557051,0.6873041426091843,0.040562027953479185
0.12562814070351758,0.6679147276087699,0.7098920223913328,0.041977294782562846
0.1306532663316583,0.6883838199621815,0.7317722663670768,0.043388446404895364
0.135678391959799,0.7081284658451191,0.752923063833377,0.04479459798825791
0.1407035175879397,0.72712846857359,0.773323331215339,0.04619486264174899
0.1457286432160804,0.7453643809142334,0.7929527330827786,0.04758835216854518
0.15075376884422112,0.7628175245950933,0.8117917024210208,0.0489741778259275
0.15577889447236182,0.779470009043865,0.8298214601357259,0.0503514510918609
0.16080402010050251,0.795304749334902,0.8470240337722988,0.05171928443739682
0.1658291457286432,0.8103054833270649,0.8633822754312234,0.0530767921041585
0.1708542713567839,0.8244567879753026,0.8788798788614602,0.0544230908861576
0.17587939698492464,0.8377440947996995,0.8935013957148741,0.05575730091517461
0.18090452261306533,0.8501537044965549,0.9072322509454814,0.057078546448926515
0.18592964824120603,0.8616728006769384,0.9200587573381745,0.05838595666123614
0.19095477386934673,0.8722894627190318,0.9319681291524348,0.059678666433402916
0.19597989949748745,0.8819926777214656,0.942948494867437,0.060955817145971425
0.20100502512562815,0.8907723515457563,0.9529889090158392,0.06221655747008292
0.20603015075376885,0.8986193189368746,0.9620793630944628,0.06346004415758821
0.21105527638190955,0.9055253527118922,0.9702107955409863,0.06468544282909416
0.21608040201005024,0.9114831720075971,0.9773751007667072,0.0658919287591101
0.22110552763819097,0.9164864495789198,0.98356513723637,0.06707868765745018
0.22613065326633167,0.9205298181409493,0.9887747345870026,0.06824491644605335
0.23115577889447236,0.9236088757482928,0.9929986997786696,0.06938982403037686
0.23618090452261306,0.925720190206499,0.9962328222710067,0.07051263206450775
0.24120603015075376,0.9268613025112338,0.9984738782203788,0.07161257570914503
0.24623115577889448,0.9270307293118748,0.9997196336934779,0.07268890438160314
0.25125628140703515,0.9262279643971741,0.9999688468941563,0.07374088249698219
0.2562814070351759,0.9244534792016137,0.9992212694012756,0.07476779019966195
0.2613065326633166,0.9217087223320757,0.9974776464163387,0.07576892408426306
0.2663316582914573,0.917996118115417,0.994739716020657,0.07674359790523999
0.271356783919598,0.9133190641685305,0.9910102074427921,0.07769114327426163
0.2763819095477387,0.90768192799346,0.9862928383380027,0.0786109103445427
0.2814070351758794,0.9010900426011068,0.9805923110824041,0.07950226848129727
0.2864321608040201,0.8935497011680439,0.9739143080855377,0.08036460691749381
0.2914572864321608,0.8850681507319256,0.9662654861260219,0.08119733539409635
0.2964824120603015,0.8756535849319481,0.9576534697159296,0.08199988478398146
0.30150753768844224,0.8653151358017707,0.9480868435005095,0.08277170769873887
0.3065326633165829,0.8540628646232611,0.9375751437008251,0.08351227907756398
0.31155778894472363,0.8419077518503665,0.9261288486078412,0.08422109675747469
0.3165829145728643,0.828861686113349,0.9137593681374367,0.08489768202408776
0.32160804020100503,0.8149374523145546,0.9004790324567516,0.08554158014219704
0.32663316582914576,0.8001487188277753,0.8863010796932087,0.08615236086543343
0.3316582914572864,0.7845100238141867,0.8712396427384597,0.086729618924273
0.33668341708542715,0.7680367606687125,0.8553097351604118,0.08727297449169924
0.3417085427135678,0.750745162611549,0.8385272362373776,0.08778207362582857
0.34673366834170855,0.7326522864404361,0.8209088751292626,0.08825658868882647
0.35175879396984927,0.7137759954601032,0.802472214201578,0.08869621874147482
0.35678391959798994,0.6941349416061464,0.7832356315188905,0.08910068991274411
0.36180904522613067,0.6737485467813947,0.7632183025251684,0.0894697557437737
0.36683417085427134,0.6526369834236163,0.7424401809292833,0.08980319750566701
0.37185929648241206,0.6308211543241883,0.7209219788147164,0.09010082449052814
0.3768844221105528,0.6083226717180996,0.6986851459933066,0.09036247427520694
0.38190954773869346,0.5851638356663899,0.6757518486236088,0.09058801295721897
0.3869346733668342,0.5613676117528297,0.6521449471151868,0.0907773353623571
0.3919597989949749,0.536957608117347,0.6278879733408583,0.09093036522351128
0.3969849246231156,0.5119580518493528,0.6030051071796145,0.0910470553302617
0.4020100502512563,0.4863937647647708,0.5775211524135886,0.09112738764881778
0.40703517587939697,0.4602901385911874,0.5514615120031076,0.09117137341192016
0.4120603015075377,0.433673109586135,0.5248521627644684,0.09117905317833347
