Iteracao,Energia
242,-1.1024
243,-1.0384
244,-1.0752
245,-1.0784
246,-1.0896
247,-1.0896
248,-1.0992
249,-1.1312
250,-1.12
251,-1.1088
252,-1.1312
253,-1.1456
254,-1.1392
255,-1.0848
256,-1.1504
257,-1.1504
258,-1.2016
259,-1.2208
260,-1.2704
261,-1.2
262,-1.184
263,-1.1392
264,-1.1472
265,-1.1424
266,-1.168
267,-1.1712
268,-1.168
269,-1.2064
270,-1.248
271,-1.2032
272,-1.224
273,-1.1856
274,-1.2128
275,-1.1984
276,-1.1952
277,-1.1632
278,-1.1584
279,-1.16
280,-1.1936
281,-1.1904
282,-1.1696
283,-1.1632
284,-1.1248
285,-1.1792
286,-1.1856
287,-1.1856
288,-1.1584
289,-1.1776
290,-1.1168
291,-1.0432
292,-1.08
293,-1.0784
294,-1.1248
295,-1.1376
296,-1.104
297,-1.1264
298,-1.0976
299,-1.1264
300,-1.1024
301,-1.1088
302,-1.096
303,-1.1248
304,-1.144
305,-1.1296
306,-1.1664
307,-1.1056
308,-1.1232
309,-1.1408
310,-1.064
311,-1.072
312,-1.088
313,-1.1104
314,-1.096
315,-1.1072
316,-1.1456
317,-1.1248
318,-1.0944
319,-1.1264
320,-1.0976
321,-1.048
322,-1.0912
323,-1.096
324,-1.1232
325,-1.1584
326,-1.1232
327,-1.1648
328,-1.2032
329,-1.1616
330,-1.184
331,-1.1936
332,-1.1824
333,-1.2
334,-1.176
335,-1.1984
336,-1.1856
337,-1.1504
338,-1.2032
339,-1.2224
340,-1.2128
341,-1.184
342,-1.2032
343,-1.2128
344,-1.168
345,-1.2064
346,-1.1968
347,-1.2368
348,-1.1664
349,-1.1936
350,-1.2112
351,-1.1792
352,-1.2016
353,-1.2032
354,-1.1888
355,-1.2304
356,-1.2032
357,-1.1728
358,-1.1472
359,-1.1536
360,-1.144
361,-1.1888
362,-1.2352
363,-1.1536
364,-1.1472
365,-1.1152
366,-1.1408
367,-1.1408
368,-1.184
369,-1.176
370,-1.1504
371,-1.224
372,-1.2144
373,-1.2336
374,-1.2208
375,-1.2528
376,-1.2624
377,-1.2944
378,-1.3056
379,-1.3104
380,-1.2928
381,-1.2864
382,-1.2496
383,-1.1968
384,-1.1712
385,-1.2208
386,-1.2112
387,-1.2064
388,-1.1968
389,-1.2288
390,-1.2416
391,-1.2208
392,-1.2608
393,-1.2624
394,-1.2384
395,-1.2704
396,-1.2208
397,-1.24
398,-1.2832
399,-1.3024
400,-1.2176
401,-1.2304
402,-1.2224
403,-1.2416
404,-1.216
405,-1.2816
406,-1.3408
407,-1.2672
408,-1.24
409,-1.2496
410,-1.2416
411,-1.2608
412,-1.2528
413,-1.2224
414,-1.2496
415,-1.2576
416,-1.2624
417,-1.3024
418,-1.2784
419,-1.3184
420,-1.2864
421,-1.2512
422,-1.2656
423,-1.2736
424,-1.2288
425,-1.2384
426,-1.2608
427,-1.2544
428,-1.2592
429,-1.2608
430,-1.2368
431,-1.2512
432,-1.3232
433,-1.2976
434,-1.2336
435,-1.272
436,-1.2784
437,-1.1888
438,-1.1872
439,-1.2048
440,-1.1984
441,-1.176
442,-1.1712
443,-1.2176
444,-1.2256
445,-1.1792
446,-1.184
447,-1.1872
448,-1.1984
449,-1.1936
450,-1.1552
451,-1.1968
452,-1.1888
453,-1.2048
454,-1.1904
455,-1.1712
456,-1.2368
457,-1.1936
458,-1.2112
459,-1.2224
460,-1.232
461,-1.264
462,-1.2352
463,-1.264
464,-1.264
465,-1.2672
466,-1.3008
467,-1.2144
468,-1.2352
469,-1.208
470,-1.2544
471,-1.2272
472,-1.2256
473,-1.2656
474,-1.2464
475,-1.1936
476,-1.2144
477,-1.2096
478,-1.2496
479,-1.1856
480,-1.1856
481,-1.1936
482,-1.1776
483,-1.2176
484,-1.1712
485,-1.1952
486,-1.1936
487,-1.1872
488,-1.1344
489,-1.1376
490,-1.1712
491,-1.1664
492,-1.1824
493,-1.1744
494,-1.2016
495,-1.2272
496,-1.208
497,-1.1968
498,-1.144
499,-1.1696
