Iteracao,Magnetizacao
0,-0.02
1,-0.036
2,-0.0328
3,-0.056
4,-0.076
5,-0.0944
6,-0.1176
7,-0.1016
8,-0.112
9,-0.1272
10,-0.1256
11,-0.1168
12,-0.1416
13,-0.1344
14,-0.132
15,-0.1424
16,-0.1328
17,-0.1256
18,-0.1232
19,-0.1432
20,-0.1224
21,-0.12
22,-0.1272
23,-0.1456
24,-0.156
25,-0.1504
26,-0.1288
27,-0.1512
28,-0.1464
29,-0.1376
30,-0.132
31,-0.1096
32,-0.1256
33,-0.1656
34,-0.184
35,-0.2352
36,-0.2296
37,-0.1984
38,-0.1904
39,-0.1728
40,-0.1472
41,-0.1288
42,-0.164
43,-0.1632
44,-0.2168
45,-0.2112
46,-0.22
47,-0.2104
48,-0.2208
49,-0.224
50,-0.2208
51,-0.2256
52,-0.2648
53,-0.24
54,-0.192
55,-0.1768
56,-0.1792
57,-0.1832
58,-0.2112
59,-0.1984
60,-0.1952
61,-0.188
62,-0.2136
63,-0.1864
64,-0.144
65,-0.148
66,-0.1656
67,-0.1944
68,-0.1816
69,-0.2088
70,-0.244
71,-0.2392
72,-0.224
73,-0.2352
74,-0.2496
75,-0.244
76,-0.2536
77,-0.2544
78,-0.232
79,-0.2296
80,-0.2088
81,-0.1832
82,-0.2
83,-0.2288
84,-0.2696
85,-0.2464
86,-0.2112
87,-0.2168
88,-0.1888
89,-0.1776
90,-0.176
91,-0.1624
92,-0.1528
93,-0.152
94,-0.1528
95,-0.1704
96,-0.1704
97,-0.2016
98,-0.2
99,-0.212
100,-0.2208
101,-0.2176
102,-0.2096
103,-0.196
104,-0.2232
105,-0.2352
106,-0.2584
107,-0.264
108,-0.2448
109,-0.2288
110,-0.2136
111,-0.2256
112,-0.2408
113,-0.2536
114,-0.2368
115,-0.216
116,-0.2224
117,-0.2616
118,-0.252
119,-0.216
120,-0.2536
121,-0.2688
122,-0.2776
123,-0.2632
124,-0.2736
125,-0.2952
126,-0.3336
127,-0.3336
128,-0.3208
129,-0.3344
130,-0.3352
131,-0.3488
132,-0.3384
133,-0.3584
134,-0.3432
135,-0.34
136,-0.3216
137,-0.3272
138,-0.3384
139,-0.3616
140,-0.3528
141,-0.3496
142,-0.332
143,-0.3216
144,-0.3616
145,-0.3712
146,-0.3728
147,-0.3584
148,-0.3304
149,-0.3144
150,-0.3328
151,-0.3528
152,-0.3656
153,-0.3584
154,-0.3576
155,-0.3816
156,-0.3848
157,-0.3744
158,-0.356
159,-0.372
160,-0.3688
161,-0.3696
162,-0.4088
163,-0.3968
164,-0.4024
165,-0.4088
166,-0.3784
167,-0.4024
168,-0.42
169,-0.4176
170,-0.4208
171,-0.428
172,-0.4192
173,-0.3728
174,-0.3592
175,-0.3752
176,-0.3856
177,-0.388
178,-0.4144
179,-0.424
180,-0.4264
181,-0.4464
182,-0.4416
183,-0.4448
184,-0.4384
185,-0.4344
186,-0.4256
187,-0.4504
188,-0.452
189,-0.4416
190,-0.412
191,-0.4144
192,-0.4312
193,-0.4552
194,-0.4272
195,-0.4272
196,-0.42
197,-0.4056
198,-0.4296
199,-0.44
200,-0.4624
201,-0.4472
202,-0.4448
203,-0.4424
204,-0.4512
205,-0.464
206,-0.4832
207,-0.5024
208,-0.5
209,-0.508
210,-0.4688
211,-0.4712
212,-0.4272
213,-0.4608
214,-0.4488
215,-0.4416
216,-0.4744
217,-0.4456
218,-0.4272
219,-0.4216
220,-0.3976
221,-0.4264
222,-0.4368
223,-0.4504
224,-0.4512
225,-0.4416
226,-0.4544
227,-0.4848
228,-0.4896
229,-0.4936
230,-0.4672
231,-0.4528
232,-0.428
233,-0.4216
234,-0.448
235,-0.4464
236,-0.4728
237,-0.4736
238,-0.4904
239,-0.5032
240,-0.4944
241,-0.4616
242,-0.4696
243,-0.4544
244,-0.4656
245,-0.452
246,-0.4568
247,-0.4616
248,-0.4688
249,-0.4608
250,-0.412
251,-0.3944
252,-0.38
253,-0.3688
254,-0.4104
255,-0.4408
256,-0.4368
257,-0.4256
258,-0.4424
259,-0.448
260,-0.4536
261,-0.4488
262,-0.428
263,-0.4496
264,-0.44
265,-0.4552
266,-0.4608
267,-0.4256
268,-0.404
269,-0.4136
270,-0.42
271,-0.4016
272,-0.424
273,-0.4472
274,-0.4312
275,-0.4392
276,-0.4544
277,-0.464
278,-0.4512
279,-0.44
280,-0.4264
281,-0.4424
282,-0.4624
283,-0.4632
284,-0.464
285,-0.4472
286,-0.4368
287,-0.4336
288,-0.448
289,-0.4472
290,-0.4272
291,-0.416
292,-0.3712
293,-0.368
294,-0.364
295,-0.3712
296,-0.364
297,-0.3944
298,-0.3904
299,-0.4184
300,-0.42
301,-0.4008
302,-0.376
303,-0.3736
304,-0.3936
305,-0.4136
306,-0.4216
307,-0.42
308,-0.412
309,-0.3712
310,-0.3904
311,-0.3864
312,-0.3808
313,-0.368
314,-0.3888
315,-0.384
316,-0.3832
