Iteracao,Energia
0,-0.664
1,-0.896
2,-0.9616
3,-0.9568
4,-1.0544
5,-1.0608
6,-1.0928
7,-1.1168
8,-1.1024
9,-1.1376
10,-1.2032
11,-1.2112
12,-1.2192
13,-1.2816
14,-1.2704
15,-1.2848
16,-1.28
17,-1.2736
18,-1.2656
19,-1.2448
20,-1.2608
21,-1.2784
22,-1.328
23,-1.3072
24,-1.3168
25,-1.3424
26,-1.3232
27,-1.296
28,-1.2928
29,-1.272
30,-1.2896
31,-1.2704
32,-1.28
33,-1.2704
34,-1.32
35,-1.2944
36,-1.3024
37,-1.304
38,-1.2832
39,-1.2608
40,-1.2864
41,-1.2656
42,-1.2768
43,-1.2928
44,-1.32
45,-1.2608
46,-1.2528
47,-1.304
48,-1.3088
49,-1.3344
50,-1.3296
51,-1.352
52,-1.392
53,-1.3696
54,-1.3568
55,-1.3312
56,-1.3408
57,-1.28
58,-1.3328
59,-1.4128
60,-1.3792
61,-1.3424
62,-1.3024
63,-1.3216
64,-1.3248
65,-1.3056
66,-1.3056
67,-1.3248
68,-1.3216
69,-1.3744
70,-1.3712
71,-1.3888
72,-1.368
73,-1.3904
74,-1.4272
75,-1.376
76,-1.3472
77,-1.3712
78,-1.368
79,-1.3328
80,-1.344
81,-1.312
82,-1.3152
83,-1.3392
84,-1.3088
85,-1.2944
86,-1.3104
87,-1.3168
88,-1.3664
89,-1.3616
90,-1.3472
91,-1.3216
92,-1.3408
93,-1.3408
94,-1.368
95,-1.352
96,-1.3664
97,-1.3376
98,-1.3344
99,-1.3616
100,-1.3008
101,-1.3232
102,-1.3136
103,-1.3264
104,-1.3504
105,-1.2816
106,-1.312
107,-1.3088
108,-1.3536
109,-1.344
110,-1.3344
111,-1.312
112,-1.3648
113,-1.3488
114,-1.3648
115,-1.3664
116,-1.3344
117,-1.3536
118,-1.3888
119,-1.3776
120,-1.3904
121,-1.3648
122,-1.312
123,-1.3184
124,-1.3264
125,-1.312
126,-1.3552
127,-1.4096
128,-1.3696
129,-1.3984
130,-1.3456
131,-1.32
132,-1.3536
133,-1.3568
134,-1.352
135,-1.3888
136,-1.3872
137,-1.3728
138,-1.3504
139,-1.3472
140,-1.376
141,-1.3648
142,-1.3328
143,-1.3712
144,-1.4288
145,-1.4416
146,-1.4672
147,-1.4256
148,-1.424
149,-1.4112
150,-1.4672
151,-1.3984
152,-1.3824
153,-1.3904
154,-1.392
155,-1.4464
156,-1.424
157,-1.4224
158,-1.3776
159,-1.3904
160,-1.3936
161,-1.312
162,-1.3728
163,-1.3616
164,-1.3584
165,-1.3712
166,-1.3568
167,-1.392
168,-1.3984
169,-1.3856
170,-1.3792
171,-1.3856
172,-1.3888
173,-1.3152
174,-1.296
175,-1.3152
176,-1.3088
177,-1.32
178,-1.3008
179,-1.2848
180,-1.2096
181,-1.2592
182,-1.304
183,-1.3248
184,-1.2944
185,-1.304
186,-1.3568
187,-1.3568
188,-1.36
189,-1.3456
190,-1.3504
191,-1.3248
192,-1.3728
193,-1.3536
194,-1.3024
195,-1.3056
196,-1.312
197,-1.3104
198,-1.3376
199,-1.3632
200,-1.4128
201,-1.4208
202,-1.3824
203,-1.3408
204,-1.3104
205,-1.3824
206,-1.3552
207,-1.3808
208,-1.408
209,-1.432
210,-1.3952
211,-1.4272
212,-1.3696
213,-1.4304
214,-1.44
215,-1.4384
216,-1.48
217,-1.4176
218,-1.4096
219,-1.4096
220,-1.3696
221,-1.3664
222,-1.3584
223,-1.3984
224,-1.3936
225,-1.344
226,-1.3872
227,-1.3952
228,-1.4096
229,-1.4272
230,-1.4096
231,-1.368
232,-1.3616
233,-1.3888
234,-1.3936
235,-1.3904
236,-1.4096
237,-1.3968
238,-1.4048
239,-1.48
240,-1.4528
241,-1.4208
242,-1.4224
243,-1.416
244,-1.4
245,-1.416
246,-1.4432
247,-1.4528
248,-1.4704
249,-1.4464
250,-1.4448
251,-1.44
252,-1.424
253,-1.4064
254,-1.4816
255,-1.5232
256,-1.4784
257,-1.4864
258,-1.5024
259,-1.5232
260,-1.4944
261,-1.4608
262,-1.424
263,-1.4736
264,-1.4576
265,-1.5104
266,-1.456
267,-1.4144
268,-1.3888
269,-1.3824
270,-1.3664
271,-1.3728
272,-1.4016
273,-1.4336
274,-1.4528
275,-1.4256
276,-1.4256
277,-1.4832
278,-1.464
279,-1.4064
280,-1.384
281,-1.4432
282,-1.432
283,-1.4768
284,-1.44
285,-1.4512
286,-1.4688
287,-1.44
288,-1.4896
289,-1.4928
290,-1.4512
291,-1.4304
292,-1.4128
293,-1.4096
294,-1.4144
295,-1.3744
296,-1.4336
297,-1.424
298,-1.4464
299,-1.432
300,-1.4048
301,-1.4
302,-1.3328
303,-1.3312
304,-1.3856
305,-1.4352
306,-1.416
307,-1.3952
308,-1.3792
309,-1.3792
310,-1.3392
311,-1.3904
312,-1.4656
313,-1.4544
314,-1.4832
315,-1.4704
316,-1.408
317,-1.4336
318,-1.464
319,-1.448
320,-1.4272
321,-1.4128
322,-1.4224
323,-1.408
324,-1.3968
325,-1.376
326,-1.2944
327,-1.3296
328,-1.3616
329,-1.3792
330,-1.392
331,-1.3936
332,-1.3616
333,-1.3264
334,-1.3536
335,-1.384
336,-1.3904
337,-1.3504
338,-1.3824
339,-1.3888
340,-1.3936
341,-1.3888
342,-1.3168
343,-1.328
344,-1.3408
345,-1.3456
346,-1.344
347,-1.328
348,-1.288
349,-1.3312
350,-1.3264
