Iteracao,Energia
0,-0.4592
1,-0.5664
2,-0.6048
3,-0.6352
4,-0.7008
5,-0.6592
6,-0.6912
7,-0.6256
8,-0.6368
9,-0.6928
10,-0.6592
11,-0.6416
12,-0.6768
13,-0.6768
14,-0.6272
15,-0.6656
16,-0.696
17,-0.7152
18,-0.744
19,-0.7136
20,-0.7824
21,-0.752
22,-0.6832
23,-0.7168
24,-0.7168
25,-0.7248
26,-0.696
27,-0.704
28,-0.6976
29,-0.6832
30,-0.728
31,-0.6816
32,-0.6656
33,-0.7376
34,-0.6896
35,-0.7072
36,-0.6416
37,-0.6848
38,-0.7072
39,-0.6864
40,-0.72
41,-0.6704
42,-0.656
43,-0.6368
44,-0.6096
45,-0.664
46,-0.648
47,-0.6592
48,-0.648
49,-0.6992
50,-0.7024
51,-0.6528
52,-0.672
53,-0.6528
54,-0.624
55,-0.6144
56,-0.6944
57,-0.616
58,-0.6624
59,-0.6416
60,-0.6528
61,-0.6592
62,-0.632
63,-0.688
64,-0.704
65,-0.7104
66,-0.704
67,-0.6992
68,-0.6944
69,-0.6864
70,-0.736
71,-0.6784
72,-0.7008
73,-0.696
74,-0.7024
75,-0.6992
76,-0.6784
77,-0.6672
78,-0.6384
79,-0.6896
80,-0.6448
81,-0.68
82,-0.7008
83,-0.6944
84,-0.7088
85,-0.6992
86,-0.6688
87,-0.688
88,-0.656
89,-0.6704
90,-0.648
91,-0.6864
92,-0.704
93,-0.6512
94,-0.6656
95,-0.704
96,-0.6336
97,-0.6768
98,-0.6624
99,-0.6672
100,-0.6576
101,-0.688
102,-0.6864
103,-0.7408
104,-0.68
105,-0.7104
106,-0.7376
107,-0.648
108,-0.6352
109,-0.6256
110,-0.6128
111,-0.6928
112,-0.696
113,-0.6896
114,-0.704
115,-0.7056
116,-0.744
117,-0.6384
118,-0.6448
119,-0.688
120,-0.6608
121,-0.6448
122,-0.6544
123,-0.6624
124,-0.6992
125,-0.6128
126,-0.6544
127,-0.6672
128,-0.6768
129,-0.672
130,-0.6768
131,-0.6368
132,-0.6064
133,-0.6752
134,-0.6432
135,-0.616
136,-0.6032
137,-0.5856
138,-0.6336
139,-0.6656
140,-0.6848
141,-0.6832
142,-0.6416
143,-0.6368
144,-0.6704
145,-0.6448
146,-0.696
147,-0.7072
148,-0.64
149,-0.6864
150,-0.6576
151,-0.6064
152,-0.608
153,-0.6608
154,-0.624
155,-0.6432
156,-0.6656
157,-0.6768
158,-0.7072
159,-0.6736
160,-0.6752
161,-0.7104
162,-0.6992
163,-0.6976
164,-0.712
165,-0.6544
166,-0.6784
167,-0.6352
168,-0.6064
169,-0.6128
170,-0.5872
171,-0.624
172,-0.64
173,-0.7056
174,-0.688
175,-0.6224
176,-0.6448
177,-0.68
178,-0.752
179,-0.7088
180,-0.6848
181,-0.6976
182,-0.6592
183,-0.6704
184,-0.7328
185,-0.7296
186,-0.6752
187,-0.6112
188,-0.6688
189,-0.6992
190,-0.712
191,-0.6752
192,-0.6384
193,-0.6656
194,-0.6688
195,-0.6352
196,-0.5856
197,-0.6704
198,-0.648
199,-0.6464
200,-0.648
201,-0.6064
202,-0.6464
203,-0.6304
204,-0.6688
205,-0.7056
206,-0.6624
207,-0.672
208,-0.6832
209,-0.688
210,-0.6848
211,-0.6928
212,-0.7072
213,-0.7312
214,-0.6368
215,-0.608
216,-0.6832
217,-0.6848
218,-0.6592
219,-0.6768
220,-0.7264
221,-0.7136
222,-0.7168
223,-0.712
224,-0.6144
225,-0.6544
226,-0.6192
227,-0.7216
228,-0.6928
229,-0.6576
230,-0.6336
231,-0.6816
232,-0.696
233,-0.6576
234,-0.6112
235,-0.6352
236,-0.6176
237,-0.5856
238,-0.6208
239,-0.616
240,-0.5888
241,-0.6848
242,-0.6608
243,-0.664
244,-0.648
245,-0.688
246,-0.7216
247,-0.6496
248,-0.6272
249,-0.6416
250,-0.6464
251,-0.7008
252,-0.68
253,-0.664
254,-0.688
255,-0.6832
256,-0.6752
257,-0.6512
258,-0.648
259,-0.5904
260,-0.6336
261,-0.7072
262,-0.712
263,-0.6608
264,-0.6944
265,-0.7424
266,-0.6176
267,-0.656
268,-0.6688
269,-0.648
270,-0.6416
271,-0.6448
272,-0.6208
273,-0.6592
274,-0.6688
275,-0.6976
276,-0.6656
277,-0.6784
278,-0.6544
279,-0.6928
280,-0.6512
281,-0.6928
282,-0.7264
283,-0.6992
284,-0.6288
285,-0.6992
286,-0.6784
287,-0.688
288,-0.6944
289,-0.7712
290,-0.736
291,-0.7136
292,-0.696
293,-0.6848
294,-0.6832
295,-0.68
296,-0.68
297,-0.6688
298,-0.6368
299,-0.6688
300,-0.6528
301,-0.6848
302,-0.7488
303,-0.6832
304,-0.648
305,-0.648
306,-0.656
307,-0.6352
308,-0.6112
309,-0.6544
310,-0.6976
311,-0.792
312,-0.744
313,-0.7216
314,-0.688
315,-0.6752
316,-0.6544
317,-0.648
318,-0.6512
319,-0.6768
320,-0.6592
321,-0.6672
322,-0.648
323,-0.696
324,-0.6864
325,-0.6592
326,-0.68
327,-0.7136
328,-0.656
329,-0.6544
330,-0.6608
331,-0.6928
332,-0.616
333,-0.6128
334,-0.6224
335,-0.6224
336,-0.6416
337,-0.672
338,-0.64
339,-0.6624
340,-0.5808
341,-0.6432
342,-0.6336
343,-0.6048
344,-0.6496
345,-0.6192
346,-0.648
347,-0.6528
348,-0.6112
349,-0.6384
350,-0.712
351,-0.7232
352,-0.6432
353,-0.672
354,-0.672
355,-0.664
356,-0.6752
357,-0.6096
358,-0.6336
359,-0.6896
360,-0.6912
361,-0.648
362,-0.648
363,-0.6816
364,-0.696
365,-0.7968
366,-0.7264
367,-0.6672
368,-0.5808
369,-0.664
370,-0.6032
371,-0.5616
372,-0.6176
373,-0.5984
374,-0.6864
375,-0.6176
376,-0.6608
377,-0.6848
378,-0.6784
379,-0.672
380,-0.6848
381,-0.6768
382,-0.6688
383,-0.6944
384,-0.6016
385,-0.6352
386,-0.6336
387,-0.5968
388,-0.6592
389,-0.6432
390,-0.6976
391,-0.704
392,-0.6592
393,-0.696
394,-0.6656
395,-0.704
396,-0.6848
397,-0.6736
398,-0.6848
399,-0.6624
400,-0.6848
401,-0.672
402,-0.7152
403,-0.664
404,-0.6208
