x,y,phi_LBM,phi_exact,error
0.0,0.6962025316455696,1.0268588205379146e-05,0.0,1.0268588205379146e-05
0.0,0.7088607594936709,9.971241409724683e-06,0.0,9.971241409724683e-06
0.0,0.7215189873417721,9.65812803185867e-06,0.0,9.65812803185867e-06
0.0,0.7341772151898734,9.329743168390537e-06,0.0,9.329743168390537e-06
0.0,0.7468354430379747,8.986606063287428e-06,0.0,8.986606063287428e-06
0.0,0.7594936708860759,8.629259286842749e-06,0.0,8.629259286842749e-06
0.0,0.7721518987341772,8.258267877761053e-06,0.0,8.258267877761053e-06
0.0,0.7848101265822784,7.874218449715674e-06,0.0,7.874218449715674e-06
0.0,0.7974683544303798,7.477718263791949e-06,0.0,7.477718263791949e-06
0.0,0.810126582278481,7.069394268282598e-06,0.0,7.069394268282598e-06
0.0,0.8227848101265822,6.649892107353647e-06,0.0,6.649892107353647e-06
0.0,0.8354430379746836,6.219875100148266e-06,0.0,6.219875100148266e-06
0.0,0.8481012658227848,5.780023191942853e-06,0.0,5.780023191942853e-06
0.0,0.8607594936708861,5.331031879013821e-06,0.0,5.331031879013821e-06
0.0,0.8734177215189873,4.873611108915009e-06,0.0,4.873611108915009e-06
0.0,0.8860759493670886,4.4084841579046806e-06,0.0,4.4084841579046806e-06
0.0,0.8987341772151899,3.9363864872970755e-06,0.0,3.9363864872970755e-06
0.0,0.9113924050632911,3.458064580546934e-06,0.0,3.458064580546934e-06
0.0,0.9240506329113924,2.974274762905699e-06,0.0,2.974274762905699e-06
0.0,0.9367088607594937,2.4857820055158187e-06,0.0,2.4857820055158187e-06
0.0,0.9493670886075949,1.9933587158341717e-06,0.0,1.9933587158341717e-06
0.0,0.9620253164556962,1.497783516297089e-06,0.0,1.497783516297089e-06
0.0,0.9746835443037974,9.998400131582284e-07,0.0,9.998400131582284e-07
0.0,0.9873417721518987,5.00315557446053e-07,0.0,5.00315557446053e-07
0.0,1.0,-4.047481415074086e-21,-0.0,4.047481415074086e-21
0.012658227848101266,0.0,5.003155574460555e-07,0.0,5.003155574460555e-07
0.012658227848101266,0.012658227848101266,0.0011475272451832877,0.0015805804926520759,0.00043305324746878817
0.012658227848101266,0.02531645569620253,0.0025153485801282095,0.003158661762664225,0.0006433131825360153
0.012658227848101266,0.0379746835443038,0.003868505020398283,0.004731748539181218,0.0008632435187829351
0.012658227848101266,0.05063291139240506,0.005214051259795745,0.006297353448668637,0.0010833021888728925
0.012658227848101266,0.06329113924050633,0.006550567857880824,0.007853000947961701,0.0013024330900808772
0.012658227848101266,0.0759493670886076,0.007875978080667666,0.009396231238607847,0.001520253157940181
0.012658227848101266,0.08860759493670886,0.009188253645814859,0.010924604156313676,0.001736350510498818
0.012658227848101266,0.10126582278481013,0.010485373913340711,0.012435703029346289,0.0019503291160055773
0.012658227848101266,0.11392405063291139,0.011765330824447813,0.013927138499787994,0.0021618076753401813
0.012658227848101266,0.12658227848101267,0.013026136133125909,0.015396552301602334,0.0023704161684764257
0.012658227848101266,0.13924050632911392,0.014265826711338653,0.016841620989537398,0.0025757942781987446
0.012658227848101266,0.1518987341772152,0.015482468950043307,0.01826005961297034,0.0027775906629270326
0.012658227848101266,0.16455696202531644,0.016674162673468006,0.01964962532888399,0.0029754626554159835
0.012658227848101266,0.17721518987341772,0.01783904472998692,0.021008120948262644,0.0031690762182757237
0.012658227848101266,0.18987341772151897,0.0189752923560215,0.022333398410299556,0.003358106054278054
0.012658227848101266,0.20253164556962025,0.020081126365889043,0.023623362178922556,0.0035422358130335133
0.012658227848101266,0.21518987341772153,0.021154814197960718,0.024875972556267337,0.003721158358306619
0.012658227848101266,0.22784810126582278,0.022194672834643298,0.026089248907859026,0.003894576073215729
0.012658227848101266,0.24050632911392406,0.023199071606199148,0.02726127279440238,0.004062201188203232
0.012658227848101266,0.25316455696202533,0.024166434883851357,0.028390191005228667,0.00422375612137731
0.012658227848101266,0.26582278481012656,0.02509524466476831,0.029474218488602627,0.004378973823834318
0.012658227848101266,0.27848101265822783,0.025984043049703646,0.03051164117425619,0.004527598124552543
0.012658227848101266,0.2911392405063291,0.02683143461289625,0.03150081868368587,0.004669384070789623
0.012658227848101266,0.3037974683544304,0.027636088663080545,0.032440186923928395,0.00480409826084785
0.012658227848101266,0.31645569620253167,0.02839674139397773,0.033328260560713106,0.004931519166735378
0.012658227848101266,0.3291139240506329,0.02911219792234649,0.0341636353670808,0.005051437444734311
0.012658227848101266,0.34177215189873417,0.029781334211509317,0.03494499044375518,0.005163656232245864
0.012658227848101266,0.35443037974683544,0.030403098878199256,0.035671090307756066,0.00526799142955681
0.012658227848101266,0.3670886075949367,0.0309765148805678,0.036340786845952,0.0053642719653842034
0.012658227848101266,0.37974683544303794,0.0315006810852386,0.03695302113046305,0.005452340045224456
0.012658227848101266,0.3924050632911392,0.03197477371137256,0.03750682509304347,0.005532051381670906
0.012658227848101266,0.4050632911392405,0.032398047649818386,0.03800132305579656,0.0056032754059781725
0.012658227848101266,0.4177215189873418,0.03276983765555229,0.03843573311580143,0.0056658954602491415
0.012658227848101266,0.43037974683544306,0.033089559411757445,0.03880936838146222,0.005719808969704775
0.012658227848101266,0.4430379746835443,0.033356710464053516,0.03912163805862492,0.005764927594571402
0.012658227848101266,0.45569620253164556,0.03357087102355681,0.039372048384744326,0.005801177361187515
0.012658227848101266,0.46835443037974683,0.03373170463763014,0.03956020340962417,0.005828498771994033
0.012658227848101266,0.4810126582278481,0.03383895872736705,0.039685805621495714,0.005846846894128663
0.012658227848101266,0.49367088607594933,0.033892464991045805,0.03974865641744503,0.005856191426399225
0.012658227848101266,0.5063291139240507,0.033892139672983324,0.03974865641744503,0.005856516744461707
0.012658227848101266,0.5189873417721519,0.03383798369741741,0.039685805621495714,0.005847821924078303
0.012658227848101266,0.5316455696202531,0.03373008266724679,0.03956020340962417,0.005830120742377383
0.012658227848101266,0.5443037974683544,0.03356860672765991,0.039372048384744326,0.005803441657084414
0.012658227848101266,0.5569620253164557,0.033353810294887744,0.03912163805862492,0.005767827763737174
0.012658227848101266,0.569620253164557,0.03308603165051907,0.03880936838146222,0.005723336730943149
0.012658227848101266,0.5822784810126582,0.03276569240202052,0.038435733115801424,0.005670040713780904
0.012658227848101266,0.5949367088607594,0.03239329681030666,0.03800132305579656,0.005608026245489901
0.012658227848101266,0.6075949367088608,0.03196943098540739,0.03750682509304347,0.005537394107636082
0.012658227848101266,0.620253164556962,0.03149476195147925,0.03695302113046305,0.0054582591789838
0.012658227848101266,0.6329113924050633,0.030970036582605404,0.036340786845952,0.0053707502633465985
0.012658227848101266,0.6455696202531646,0.030396080411024012,0.035671090307756066,0.005275009896732054
0.012658227848101266,0.6582278481012658,0.029773796309615495,0.034944990443755174,0.005171194134139679
0.012658227848101266,0.6708860759493671,0.029104163050667157,0.0341636353670808,0.005059472316413644
0.012658227848101266,0.6835443037974683,0.02838823374311566,0.0333282605607131,0.004940026817597438
0.012658227848101266,0.6962025316455696,0.027627134150644894,0.03244018692392838,0.0048130527732834875
0.012658227848101266,0.7088607594936709,0.026822060893186814,0.03150081868368587,0.004678757790499057
0.012658227848101266,0.7215189873417721,0.02597427953453515,0.030511641174256185,0.004537361639721033
0.012658227848101266,0.7341772151898734,0.02508512255893422,0.02947421848860262,0.0043890959296684
0.012658227848101266,0.7468354430379747,0.02415598723964577,0.028390191005228674,0.004234203765582905
0.012658227848101266,0.7594936708860759,0.023188333402621632,0.02726127279440238,0.004072939391780748
0.012658227848101266,0.7721518987341772,0.022183681088514876,0.02608924890785902,0.0039055678193441433
0.012658227848101266,0.7848101265822784,0.021143608116338454,0.02487597255626733,0.0037323644399288765
0.012658227848101266,0.7974683544303798,0.020069747552115963,0.023623362178922556,0.003553614626806593
0.012658227848101266,0.810126582278481,0.01896378508584182,0.022333398410299556,0.0033696133244577355
0.012658227848101266,0.8227848101265822,0.017827456319939698,0.02100812094826264,0.003180664628322942
0.012658227848101266,0.8354430379746836,0.01666254397210741,0.01964962532888399,0.0029870813567765796
0.012658227848101266,0.8481012658227848,0.015470874994820631,0.01826005961297034,0.0027891846181497086
0.012658227848101266,0.8607594936708861,0.014254317612566736,0.016841620989537388,0.0025873033769706517
0.012658227848101266,0.8734177215189873,0.013014778275406315,0.015396552301602324,0.0023817740261960086
0.012658227848101266,0.8860759493670886,0.011754198522650023,0.013927138499787994,0.0021729399771379717
0.012658227848101266,0.8987341772151899,0.010474551738666463,0.012435703029346282,0.0019611512906798183
0.012658227848101266,0.9113924050632911,0.009177839775817887,0.010924604156313668,0.0017467643804957803
0.012658227848101266,0.9240506329113924,0.007866089288093675,0.009396231238607847,0.0015301419505141713
0.012658227848101266,0.9367088607594937,0.0065413472679189755,0.007853000947961698,0.001311653680042722
0.012658227848101266,0.9493670886075949,0.00520568106095734,0.006297353448668628,0.0010916723877112877
0.012658227848101266,0.9620253164556962,0.003861229472224685,0.004731748539181221,0.0008705190669565364
0.012658227848101266,0.9746835443037974,0.0025095275293011325,0.0031586617626642227,0.0006491342333630901
0.012658227848101266,0.9873417721518987,0.0011437611204078262,0.001580580492652068,0.0004368193722442419
0.012658227848101266,1.0,-5.003155574588485e-07,-1.2786670479915452e-17,5.003155574460618e-07
0.02531645569620253,0.0,9.99840013158229e-07,0.0,9.99840013158229e-07
0.02531645569620253,0.012658227848101266,0.002515348580128209,0.003158661762664225,0.0006433131825360158
0.02531645569620253,0.02531645569620253,0.005468049247924135,0.006312329031833294,0.0008442797839091588
0.02531645569620253,0.0379746835443038,0.00840730511542637,0.009456015211332863,0.0010487100959064924
0.02531645569620253,0.05063291139240506,0.011332442729887513,0.012584749487142919,0.0012523067572554059
0.02531645569620253,0.06329113924050633,0.014237782764327148,0.015693584687276482,0.0014558019229493346
