x,phi_LBM,phi_exact,error
0.0,3.205379709815114e-05,0.0,3.205379709815114e-05
0.010101010101010102,0.015930049910622465,0.0634239196565645,0.04749386974594204
0.020202020202020204,0.03702850272960248,0.12659245357374926,0.08956395084414678
0.030303030303030304,0.05795775786136947,0.1892512443604102,0.1312934864990407
0.04040404040404041,0.07863377868810024,0.2511479871810792,0.172514208492979
0.05050505050505051,0.09897355116521467,0.3120334456984871,0.21305989453327245
0.06060606060606061,0.11889541817801455,0.3716624556603275,0.252767037482313
0.07070707070707072,0.1383194083148007,0.4297949120891717,0.29147550377437104
0.08080808080808081,0.157167558005446,0.4861967361004687,0.32902917809502275
0.09090909090909091,0.17536422538994648,0.5406408174555976,0.3652765920656511
0.10101010101010102,0.1928363950574186,0.5929079290546405,0.40007153399722195
0.11111111111111112,0.20951397195783644,0.6427876096865394,0.4332736377287029
0.12121212121212122,0.22533006384031232,0.6900790114821119,0.46474894764179964
0.13131313131313133,0.24022125047648252,0.7345917086575333,0.4943704581810508
0.14141414141414144,0.25412783925615984,0.7761464642917569,0.5220186250355972
0.15151515151515152,0.2669941053876725,0.8145759520503357,0.5475818466626632
0.16161616161616163,0.2787685165412879,0.8497254299495144,0.5709569134082264
0.17171717171717174,0.289403940158402,0.8814533634475821,0.5920494232891801
0.18181818181818182,0.29885783353156375,0.9096319953545183,0.6107741618229545
0.19191919191919193,0.30709241488324757,0.9341478602651067,0.6270554453818591
0.20202020202020204,0.3140748158278422,0.954902241444074,0.6408274256162318
0.21212121212121213,0.3197772134633068,0.9718115683235417,0.6520343548602349
0.22222222222222224,0.32417694276616443,0.9848077530122081,0.6606308102460436
0.23232323232323235,0.32725658756627785,0.9938384644612541,0.6665818768949763
0.24242424242424243,0.3290040510709603,0.998867339183008,0.6698632881120477
0.25252525252525254,0.32941260425431934,0.9998741276738751,0.6704615234195557
0.26262626262626265,0.32848091338068275,0.9968547759519424,0.6683738625712596
0.27272727272727276,0.3262130450248146,0.9898214418809327,0.6636083968561182
0.2828282828282829,0.3226184501571094,0.9788024462147786,0.6561839960576692
0.29292929292929293,0.31771192570845724,0.9638421585599422,0.6461302328514849
0.30303030303030304,0.31151355547894166,0.9450008187146685,0.6334872632357268
