Iteracao,Magnetizacao
0,0.0072
1,-0.0008
2,0.0272
3,0.076
4,0.056
5,0.0384
6,0.0552
7,0.0568
8,0.1168
9,0.1312
10,0.1216
11,0.0856
12,0.0504
13,0.0392
14,0.0344
15,0.0176
16,0.0
17,-0.0032
18,0.0288
19,0.0496
20,0.04
21,-0.0272
22,-0.052
23,-0.052
24,-0.0512
25,-0.0864
26,-0.084
27,-0.0592
28,-0.008
29,0.0064
30,-0.0104
31,-0.0424
32,-0.0656
33,-0.0312
34,-0.008
35,-0.0272
36,-0.0032
37,-0.0072
38,-0.0144
39,-0.0008
40,-0.0376
41,-0.0336
42,-0.0304
43,-0.072
44,-0.0632
45,-0.0784
46,-0.08
47,-0.0936
48,-0.0528
49,-0.0424
50,-0.0432
51,-0.0544
52,-0.0216
53,-0.04
54,-0.0456
55,-0.0408
56,0.0008
57,-0.028
58,-0.0496
59,-0.004
60,0.0288
61,0.0672
62,0.0464
63,0.0688
64,0.0632
65,0.0696
66,0.0264
67,-0.0024
68,-0.016
69,0.0056
70,0.0296
71,0.0144
72,-0.012
73,0.0048
74,0.016
75,0.048
76,0.0448
77,0.0136
78,-0.0064
79,0.0088
80,0.0056
81,0.0144
82,0.0384
83,0.0472
84,0.06
85,0.0296
86,0.0008
87,-0.0008
88,0.0176
89,0.064
90,0.0456
91,0.0224
92,-0.0152
93,0.0056
94,0.0056
95,0.0416
96,0.0568
97,0.0064
98,-0.0592
99,-0.0192
100,0.0192
101,-0.0032
102,-0.0048
103,0.0512
104,-0.02
105,-0.0384
106,-0.0392
107,-0.0688
108,-0.0312
109,0.0168
110,0.0064
111,-0.024
112,0.0016
113,0.0
114,0.0048
115,0.016
116,-0.0208
117,0.0064
118,-0.0264
119,-0.012
120,-0.028
121,-0.02
122,-0.0328
123,-0.0168
124,0.032
125,0.0592
126,0.036
127,0.0416
128,0.012
129,-0.028
130,-0.0208
131,-0.0088
132,-0.0288
133,0.0336
134,0.012
135,0.0128
136,0.0424
137,0.0184
138,0.028
139,-0.0192
140,-0.0024
141,0.0344
142,0.0536
143,0.0792
144,0.092
145,0.0712
146,0.0736
147,0.0896
148,0.0968
149,0.0792
150,0.0976
151,0.0576
152,0.0464
153,0.0264
154,0.0464
155,0.0592
156,0.0448
157,0.0744
158,0.0472
159,0.0576
160,0.0416
161,0.0824
162,0.0232
163,-0.036
164,-0.0376
165,-0.0272
166,-0.0464
167,-0.032
168,-0.0048
169,-0.012
170,0.0008
171,-0.0264
172,0.0288
173,-0.0072
174,0.028
175,0.0408
176,0.064
177,0.0824
178,0.088
179,0.0768
180,0.0768
181,0.104
182,0.0552
183,0.0616
184,0.0488
185,0.056
186,0.0456
187,0.0208
188,0.0576
189,0.028
190,0.0296
191,0.0112
192,0.0056
193,-0.0168
194,0.0016
195,0.0256
196,0.0352
197,0.0576
198,0.1288
199,0.1392
200,0.1208
201,0.1096
202,0.0648
203,0.0752
204,0.0856
205,0.0488
206,0.0832
207,0.0592
208,0.0632
209,0.0728
210,0.0528
211,0.0384
212,0.0736
213,0.0632
214,0.0512
215,0.044
216,0.06
217,0.0856
218,0.0832
219,0.0152
220,0.024
221,0.0192
222,0.0512
223,0.0416
224,0.0144
225,0.0432
226,0.0232
227,0.0672
228,0.0824
229,0.1048
230,0.0656
231,0.0672
232,0.0264
233,-0.0056
234,-0.0336
235,-0.0448
236,-0.0504
237,-0.0256
238,-0.0448
239,-0.0448
240,-0.0568
241,-0.024
242,0.004
243,-0.0144
244,-0.0224
245,-0.0504
246,-0.0496
247,-0.04
248,-0.0216
249,-0.024
250,-0.0064
251,-0.0056
252,-0.0024
253,-0.0376
254,-0.004
255,0.0128
256,0.0016
257,0.0288
258,0.0416
259,0.028
260,0.0512
261,-0.0104
262,-0.0304
263,-0.0432
264,-0.0232
265,-0.0344
266,-0.0032
267,0.0336
268,0.04
269,0.0552
270,0.0872
271,0.092
272,0.0648
273,0.0352
274,0.0712
275,0.0456
276,0.0688
277,0.0448
278,0.0152
279,-0.0096
280,0.0296
281,0.0136
282,-0.0016
283,-0.04
284,-0.08
285,-0.0832
286,-0.0408
287,-0.0128
288,-0.0224
289,-0.0072
290,-0.0104
291,0.0352
292,0.0296
293,0.0128
294,0.0352
295,-0.0048
296,0.008
297,0.0416
298,0.0168
299,0.0024
300,-0.0152
301,0.0128
302,0.0128
303,-0.0136
304,-0.0416
305,-0.0352
306,0.0096
307,0.0112
308,0.032
309,0.0472
310,0.0336
311,0.0184
312,0.0496
313,0.0432
314,0.0472
315,0.0768
316,0.0888
317,0.0936
318,0.0312
319,-0.0008
320,-0.0376
321,-0.024
322,-0.0392
323,-0.028
324,-0.0272
325,0.0
326,0.0104
327,0.004
328,0.0016
329,-0.0272
330,-0.0424
331,-0.0792
332,-0.0632
333,-0.0296
334,-0.0616
335,-0.0448
336,-0.052
337,-0.0368
