Iteracao,Energia
0,-0.4976
1,-0.616
2,-0.672
3,-0.7216
4,-0.6896
5,-0.7008
6,-0.7232
7,-0.7472
8,-0.744
9,-0.7216
10,-0.7104
11,-0.728
12,-0.7664
13,-0.728
14,-0.72
15,-0.7568
16,-0.728
17,-0.696
18,-0.7232
19,-0.7168
20,-0.7568
21,-0.7648
22,-0.7968
23,-0.744
24,-0.8016
25,-0.7648
26,-0.7632
27,-0.7936
28,-0.7696
29,-0.7344
30,-0.7584
31,-0.7504
32,-0.752
33,-0.7648
34,-0.7376
35,-0.7472
36,-0.7696
37,-0.7584
38,-0.7424
39,-0.7392
40,-0.8064
41,-0.7344
42,-0.7216
43,-0.7328
44,-0.7392
45,-0.7072
46,-0.7344
47,-0.7376
48,-0.7072
49,-0.7392
50,-0.68
51,-0.7536
52,-0.728
53,-0.712
54,-0.7472
55,-0.7872
56,-0.8304
57,-0.7952
58,-0.8192
59,-0.7856
60,-0.7536
61,-0.7712
62,-0.7584
63,-0.7616
64,-0.7616
65,-0.7456
66,-0.7808
67,-0.7696
68,-0.7296
69,-0.7664
70,-0.7552
71,-0.7552
72,-0.784
73,-0.728
74,-0.7568
75,-0.7008
76,-0.7168
77,-0.7648
78,-0.7184
79,-0.656
80,-0.6624
81,-0.6704
82,-0.7264
83,-0.8048
84,-0.7392
85,-0.7264
86,-0.76
87,-0.7136
88,-0.7312
89,-0.7664
90,-0.7792
91,-0.7248
92,-0.7312
93,-0.6816
94,-0.72
95,-0.7712
96,-0.7504
97,-0.7584
98,-0.7328
99,-0.76
100,-0.7472
101,-0.728
102,-0.744
103,-0.744
104,-0.7472
105,-0.7216
106,-0.6784
107,-0.7424
108,-0.7392
109,-0.6976
110,-0.72
111,-0.6848
112,-0.7168
113,-0.7664
114,-0.7408
115,-0.7568
116,-0.7328
117,-0.7504
118,-0.7008
119,-0.7376
120,-0.7424
121,-0.8016
122,-0.7872
123,-0.824
124,-0.7728
125,-0.7616
126,-0.6992
127,-0.7568
128,-0.784
129,-0.8272
130,-0.8096
131,-0.7856
132,-0.7376
133,-0.7696
134,-0.7568
135,-0.7056
136,-0.68
137,-0.7152
138,-0.7536
139,-0.7696
140,-0.7856
141,-0.7744
142,-0.744
143,-0.7792
144,-0.776
145,-0.7888
146,-0.7504
147,-0.7728
148,-0.7632
149,-0.8224
150,-0.8336
151,-0.832
152,-0.704
153,-0.7584
154,-0.7088
155,-0.7232
156,-0.7648
157,-0.808
158,-0.7856
159,-0.832
160,-0.7856
161,-0.7968
162,-0.7808
163,-0.7696
164,-0.7168
165,-0.744
166,-0.76
167,-0.7344
168,-0.728
169,-0.7744
170,-0.7392
171,-0.7456
172,-0.728
173,-0.7696
174,-0.7888
175,-0.7536
176,-0.7648
177,-0.7312
178,-0.7488
179,-0.7664
180,-0.7008
181,-0.7216
182,-0.736
183,-0.7728
184,-0.7216
185,-0.728
186,-0.744
187,-0.7024
188,-0.7248
189,-0.7504
190,-0.7392
191,-0.7392
192,-0.6592
193,-0.6896
194,-0.7008
195,-0.7536
196,-0.7424
197,-0.7232
198,-0.7248
199,-0.6848
200,-0.7312
201,-0.7472
202,-0.7344
203,-0.776
204,-0.7904
205,-0.7264
206,-0.728
207,-0.7488
208,-0.7024
209,-0.7296
210,-0.7712
211,-0.7024
212,-0.6848
213,-0.6688
214,-0.6784
215,-0.6848
216,-0.664
217,-0.8
218,-0.7296
219,-0.7216
220,-0.6704
221,-0.7152
222,-0.8
223,-0.7696
224,-0.7616
225,-0.7968
226,-0.76
227,-0.792
228,-0.848
229,-0.7968
230,-0.768
231,-0.7728
232,-0.7264
233,-0.7248
234,-0.688
235,-0.7344
236,-0.7312
237,-0.7648
238,-0.792
239,-0.8192
240,-0.824
241,-0.8288
242,-0.8512
243,-0.8128
244,-0.7696
245,-0.7808
246,-0.7392
247,-0.7184
248,-0.792
249,-0.776
250,-0.7648
251,-0.7648
252,-0.7808
253,-0.76
254,-0.7168
255,-0.7696
256,-0.8032
257,-0.7776
258,-0.7824
259,-0.744
260,-0.7744
261,-0.728
262,-0.6448
263,-0.6224
264,-0.6112
265,-0.6704
266,-0.7152
267,-0.7568
268,-0.7296
269,-0.7904
270,-0.7568
