Iteracao,Magnetizacao
0,0.0056
1,-0.0016
2,-0.0136
3,-0.0456
4,-0.0624
5,-0.0856
6,-0.0744
7,-0.0792
8,-0.0784
9,-0.0952
10,-0.0936
11,-0.096
12,-0.1216
13,-0.1024
14,-0.1096
15,-0.1048
16,-0.0864
17,-0.0936
18,-0.1008
19,-0.108
20,-0.1048
21,-0.1184
22,-0.1304
23,-0.1256
24,-0.1448
25,-0.156
26,-0.1544
27,-0.1544
28,-0.1536
29,-0.1512
30,-0.164
31,-0.1688
32,-0.176
33,-0.1448
34,-0.1528
35,-0.1576
36,-0.1688
37,-0.1656
38,-0.1816
39,-0.168
40,-0.1592
41,-0.1568
42,-0.1696
43,-0.16
44,-0.1496
45,-0.1576
46,-0.1728
47,-0.1672
48,-0.164
49,-0.1672
50,-0.1536
51,-0.1616
52,-0.1624
53,-0.164
54,-0.1576
55,-0.1592
56,-0.1448
57,-0.1424
58,-0.1288
59,-0.1392
60,-0.1432
61,-0.1464
62,-0.1632
63,-0.168
64,-0.1744
65,-0.1824
66,-0.1928
67,-0.1944
68,-0.1848
69,-0.188
70,-0.2056
71,-0.2128
72,-0.2224
73,-0.2304
74,-0.24
75,-0.2288
76,-0.236
77,-0.2352
78,-0.2384
79,-0.2456
80,-0.2432
81,-0.2544
82,-0.2688
83,-0.2856
84,-0.2808
85,-0.2808
86,-0.3136
87,-0.3152
88,-0.3232
89,-0.3144
90,-0.3048
91,-0.3088
92,-0.3288
93,-0.3328
94,-0.3296
95,-0.332
96,-0.3392
97,-0.3344
98,-0.3312
99,-0.3176
100,-0.3392
101,-0.3416
102,-0.3344
103,-0.3392
104,-0.3168
105,-0.328
106,-0.3408
107,-0.3584
108,-0.3584
109,-0.3616
110,-0.36
111,-0.3536
112,-0.352
113,-0.352
114,-0.3472
115,-0.344
116,-0.3592
117,-0.348
118,-0.3552
119,-0.3648
120,-0.3624
121,-0.3528
122,-0.3448
123,-0.3448
124,-0.3536
125,-0.336
126,-0.332
127,-0.3392
128,-0.3528
129,-0.3544
130,-0.36
131,-0.3736
132,-0.3992
133,-0.376
134,-0.3896
135,-0.3984
136,-0.3976
137,-0.3904
138,-0.4056
139,-0.408
140,-0.4144
141,-0.428
142,-0.4456
143,-0.4488
144,-0.4672
145,-0.4712
146,-0.4608
147,-0.4504
148,-0.4664
149,-0.4592
150,-0.472
151,-0.468
152,-0.4792
153,-0.4784
154,-0.5
155,-0.504
156,-0.4968
157,-0.5112
158,-0.5112
159,-0.5064
160,-0.5256
161,-0.5272
162,-0.5408
163,-0.556
164,-0.5656
165,-0.5744
166,-0.5768
167,-0.5776
168,-0.5888
169,-0.5928
170,-0.608
171,-0.5976
172,-0.5936
173,-0.5968
174,-0.5992
175,-0.5936
176,-0.5856
177,-0.5992
178,-0.604
179,-0.596
180,-0.5968
181,-0.6152
182,-0.5968
183,-0.5944
184,-0.604
185,-0.6112
186,-0.6024
187,-0.6224
188,-0.6296
189,-0.6248
190,-0.6184
191,-0.6184
192,-0.6168
193,-0.6168
194,-0.62
195,-0.6184
196,-0.612
197,-0.6168
198,-0.6056
199,-0.6248
200,-0.6304
201,-0.6224
202,-0.6264
203,-0.6424
204,-0.6552
205,-0.6584
206,-0.6512
207,-0.6576
208,-0.6592
209,-0.6568
210,-0.6496
211,-0.6544
212,-0.66
213,-0.6624
214,-0.6512
215,-0.6728
216,-0.6608
217,-0.6632
218,-0.66
219,-0.6624
220,-0.6696
221,-0.664
222,-0.672
223,-0.6736
224,-0.6744
225,-0.6728
226,-0.6776
227,-0.6664
228,-0.6728
229,-0.6832
230,-0.6736
231,-0.676
232,-0.6808
233,-0.6856
234,-0.6896
235,-0.6936
236,-0.696
237,-0.6992
238,-0.7064
239,-0.7064
240,-0.7176
241,-0.724
242,-0.7288
243,-0.7208
244,-0.7024
245,-0.7032
246,-0.7152
247,-0.7072
248,-0.7216
249,-0.7096
250,-0.7128
251,-0.7088
252,-0.7072
253,-0.7048
254,-0.7064
255,-0.704
256,-0.7008
257,-0.696
258,-0.6976
259,-0.7008
260,-0.7056
261,-0.708
262,-0.7096
263,-0.7104
264,-0.7112
265,-0.712
266,-0.7064
267,-0.7104
268,-0.7088
269,-0.6968
