Iteracao,Energia
0,-0.552
1,-0.744
2,-0.8
3,-0.864
4,-0.8656
5,-0.8864
6,-0.8608
7,-0.9056
8,-0.9968
9,-1.0464
10,-1.0816
11,-1.08
12,-1.0384
13,-1.0416
14,-1.0064
15,-0.9408
16,-0.9632
17,-0.976
18,-1.0112
19,-0.9504
20,-0.9664
21,-0.9488
22,-0.9792
23,-0.9584
24,-0.9488
25,-0.9504
26,-1.0064
27,-1.0096
28,-1.0352
29,-1.064
30,-1.048
31,-1.048
32,-0.9728
33,-1.024
34,-1.0048
35,-0.992
36,-0.984
37,-0.9968
38,-0.9984
39,-1.0384
40,-1.0576
41,-1.0944
42,-1.0224
43,-1.0016
44,-0.9696
45,-1.0096
46,-1.0192
47,-1.048
48,-1.0304
49,-0.9488
50,-0.9568
51,-0.9312
52,-0.9264
53,-0.928
54,-0.976
55,-0.9392
56,-0.96
57,-1.0048
58,-1.0384
59,-0.9712
60,-0.9936
61,-0.9648
62,-0.9376
63,-0.9904
64,-1.0064
65,-1.016
66,-0.9968
67,-0.9424
68,-1.0048
69,-1.0144
70,-0.9824
71,-0.9776
72,-1.0032
73,-0.9744
74,-1.008
75,-1.0112
76,-1.0112
77,-1.0336
78,-1.0
79,-0.9664
80,-0.9888
81,-1.0064
82,-0.9616
83,-0.8928
84,-0.9584
85,-0.96
86,-0.9616
87,-0.9408
88,-0.9408
89,-0.9312
90,-0.92
91,-0.9072
92,-0.8928
93,-0.9136
94,-0.936
95,-0.9728
96,-0.9856
97,-0.9328
98,-0.8672
99,-0.8992
100,-0.9408
101,-0.976
102,-0.9392
103,-0.968
104,-0.9392
105,-0.936
106,-0.8912
107,-1.0064
108,-1.0016
109,-1.0416
110,-0.9792
111,-1.0736
112,-1.0464
113,-1.0016
114,-0.9616
115,-0.9424
116,-0.9552
117,-0.9344
118,-0.9616
119,-0.9776
120,-1.0064
121,-1.0096
122,-1.0176
123,-0.9968
124,-0.9552
125,-0.9744
126,-1.016
127,-0.9552
128,-0.9808
129,-0.9712
130,-1.0064
131,-1.0304
132,-0.9792
133,-0.9328
134,-0.944
135,-0.9824
136,-1.0096
137,-1.0096
138,-1.0288
139,-1.0112
140,-0.9952
141,-1.0176
142,-0.9584
143,-0.9408
144,-0.936
145,-0.9408
146,-1.0064
147,-1.0512
148,-1.0272
149,-0.9728
150,-1.032
151,-0.9984
152,-1.0352
153,-0.9888
154,-0.9808
155,-0.92
156,-0.9504
157,-0.9872
158,-0.9952
159,-0.9152
160,-0.96
161,-1.0016
162,-0.9904
163,-0.96
164,-0.9632
165,-0.92
166,-0.944
167,-0.944
168,-1.0336
169,-0.9792
170,-1.0032
171,-1.0144
172,-1.0112
173,-0.9856
174,-1.0048
175,-0.9776
176,-1.0096
177,-0.9648
178,-0.9472
179,-0.9488
180,-0.9568
181,-0.9328
182,-1.0144
183,-0.9936
184,-0.9472
185,-1.008
186,-1.0
187,-0.992
188,-0.9712
189,-1.0016
190,-0.9824
191,-0.96
192,-0.9936
193,-1.0
194,-0.9888
195,-0.9872
196,-1.0672
197,-1.0256
198,-1.0224
199,-1.0432
200,-0.9664
201,-1.0016
202,-1.0208
203,-1.0224
204,-1.008
205,-1.0592
206,-1.0288
207,-1.0336
208,-1.0352
209,-1.0448
210,-1.0752
211,-1.0048
212,-1.048
213,-1.0928
214,-1.0784
215,-1.0032
216,-0.9856
217,-0.9824
218,-0.9904
219,-0.9984
220,-1.0224
221,-1.0832
222,-0.9792
223,-0.9344
224,-1.0016
225,-1.0128
226,-0.9888
227,-0.9824
228,-1.0224
229,-0.9536
230,-0.9072
231,-0.984
232,-0.9616
233,-0.9584
234,-0.9792
235,-1.0
236,-1.0192
237,-0.9472
238,-0.9984
239,-0.9664
240,-0.9808
241,-0.9648
242,-0.9456
243,-0.9648
244,-0.9168
245,-0.9792
246,-0.9888
247,-0.9648
248,-0.968
249,-1.0032
250,-1.0128
251,-0.9776
252,-0.968
253,-0.9392
254,-0.9904
255,-0.9856
256,-1.0032
257,-0.9968
258,-0.9936
259,-1.0064
260,-1.0464
261,-1.0208
262,-1.0416
263,-0.9552
264,-0.9632
265,-1.0128
266,-1.0016
267,-0.9744
268,-1.008
269,-0.9968
270,-0.9952
271,-1.0032
272,-0.9696
273,-0.9552
274,-0.976
275,-0.9376
276,-0.9376
277,-0.9456
278,-0.9328
279,-0.9216
280,-0.9296
281,-0.9616
282,-0.9232
283,-0.9984
284,-0.9648
285,-0.9808
286,-0.9504
287,-1.0016
288,-0.9936
289,-0.9664
290,-0.9632
291,-0.9616
292,-0.9744
293,-0.9872
294,-0.9648
295,-0.96
296,-1.0352
297,-1.0592
298,-1.0192
299,-1.0528
300,-1.0432
301,-1.0288
302,-0.992
303,-0.9984
304,-0.992
305,-0.9984
306,-0.9504
307,-0.9584
308,-0.9216
309,-0.9296
310,-0.8656
311,-0.8848
312,-0.8912
313,-0.8944
314,-0.928
315,-0.9648
316,-0.9456
317,-0.9312
318,-1.0064
319,-0.9552
320,-0.9456
321,-0.9392
322,-0.9568
323,-1.0272
324,-1.0368
325,-1.0768
326,-1.0144
327,-0.9728
328,-1.008
329,-1.0112
330,-1.0176
331,-0.9888
332,-1.0304
333,-0.9856
334,-1.0096
335,-1.0624
336,-1.0096
337,-0.984
338,-1.016
339,-1.0192
340,-0.9248
341,-0.9584
342,-0.9424
343,-0.9696
344,-1.0112
345,-0.9952
346,-0.9952
347,-0.9728
348,-0.9552
349,-0.9536
350,-0.9552
351,-0.9872
352,-0.984
353,-1.0096
354,-1.0144
355,-0.9488
356,-0.952
357,-0.8992
358,-0.9568
359,-0.9776
360,-0.9552
361,-0.9552
362,-0.9568
363,-0.9296
364,-0.9088
365,-0.9408
366,-0.9712
367,-1.0208
368,-0.9952
369,-0.976
370,-0.9792
371,-0.9552
372,-0.9536
373,-0.9792
374,-0.9824
375,-0.9904
376,-0.9936
377,-0.984
378,-0.976
379,-1.0304
380,-1.0336
381,-1.032
382,-1.0976
383,-1.1136
384,-1.0752
385,-0.9872
386,-1.0336
387,-0.9904
388,-0.9536
389,-1.0224
390,-1.0592
391,-1.0256
392,-1.0736
393,-1.0608
394,-1.032
395,-1.0432
396,-0.9984
397,-0.9904
398,-0.9968
399,-0.9888
400,-0.9632
401,-0.9744
402,-0.9632
403,-0.9984
404,-1.0096
405,-0.9664
406,-0.9904
407,-1.008
408,-1.0192
409,-1.0368
410,-0.9632
411,-1.0032
412,-0.9392
413,-0.9264
414,-0.968
415,-1.0528
416,-1.024
417,-1.0576
418,-1.0304
419,-1.0064
420,-0.9488
421,-0.944
422,-1.024
423,-1.0256
424,-0.9792
425,-0.9808
426,-0.9504
427,-0.9856
428,-0.9472
429,-0.9072
430,-0.9024
431,-0.9248
432,-0.9696
433,-0.9968
434,-1.0336
435,-1.04
436,-0.96
437,-0.9856
438,-0.9456
439,-1.0368
440,-1.0064
441,-0.9952
442,-0.9776
443,-0.976
444,-1.0
445,-0.9616
446,-0.9552
447,-0.976
448,-0.9248
449,-0.944
450,-1.0256
451,-1.0672
452,-1.0032
453,-1.0912
454,-1.0704
455,-1.0384
456,-1.056
457,-1.0896
458,-1.0592
459,-1.0512
460,-1.0688
461,-1.0208
462,-1.032
463,-0.9712
464,-1.0416
465,-1.0048
466,-0.9664
467,-0.9872
468,-1.0288
469,-1.0032
470,-0.9952
471,-0.952
472,-0.9904
473,-0.9872
474,-0.9712
475,-0.9856
476,-0.9632
477,-0.9744
478,-0.9424
479,-0.992
480,-0.968
481,-0.9792
482,-0.9968
483,-0.9984
484,-0.9664
485,-0.9488
486,-0.96
487,-1.008
488,-0.968
489,-0.9904
490,-1.0128
491,-1.0032
492,-1.0192
493,-1.0208
494,-1.0608
495,-1.0016
496,-0.9872
497,-0.9984
498,-0.9968
499,-1.0096
