Iteracao,Energia
374,-1.904
375,-1.8976
376,-1.8992
377,-1.9024
378,-1.92
379,-1.9104
380,-1.9056
381,-1.9152
382,-1.9072
383,-1.8816
384,-1.9024
385,-1.9072
386,-1.904
387,-1.9024
388,-1.9088
389,-1.9104
390,-1.9008
391,-1.904
392,-1.8928
393,-1.8896
394,-1.8864
395,-1.8864
396,-1.8992
397,-1.9056
398,-1.904
399,-1.9136
400,-1.9104
401,-1.8864
402,-1.912
403,-1.9136
404,-1.9104
405,-1.8976
406,-1.896
407,-1.9104
408,-1.9056
409,-1.9008
410,-1.904
411,-1.9088
412,-1.9088
413,-1.9008
414,-1.9056
415,-1.9008
416,-1.9024
417,-1.8992
418,-1.9072
419,-1.9056
420,-1.9232
421,-1.9184
422,-1.9072
423,-1.9216
424,-1.9088
425,-1.8976
426,-1.8976
427,-1.8928
428,-1.9056
429,-1.9152
430,-1.9056
431,-1.8928
432,-1.9008
433,-1.8992
434,-1.9136
435,-1.9184
436,-1.9056
437,-1.9088
438,-1.9072
439,-1.9184
440,-1.92
441,-1.9104
442,-1.912
443,-1.9056
444,-1.9088
445,-1.9104
446,-1.9248
447,-1.912
448,-1.9088
449,-1.9248
450,-1.9248
451,-1.9168
452,-1.9312
453,-1.9296
454,-1.9248
455,-1.9376
456,-1.9392
457,-1.9216
458,-1.9312
459,-1.9104
460,-1.9216
461,-1.9216
462,-1.9168
463,-1.9264
464,-1.9296
465,-1.9312
466,-1.9296
467,-1.9136
468,-1.9184
469,-1.9136
470,-1.9216
471,-1.9152
472,-1.9232
473,-1.9168
474,-1.9168
475,-1.9264
476,-1.9232
477,-1.9248
478,-1.9296
479,-1.92
480,-1.92
481,-1.928
482,-1.9168
483,-1.92
484,-1.9344
485,-1.9392
486,-1.9136
487,-1.92
488,-1.9232
489,-1.9392
490,-1.9376
491,-1.9328
492,-1.944
493,-1.9488
494,-1.9376
495,-1.9504
496,-1.9472
497,-1.9472
498,-1.9344
499,-1.9392
