Iteracao,Magnetizacao
330,-0.0456
331,-0.0624
332,-0.0416
333,-0.0504
334,-0.0656
335,-0.072
336,-0.0672
337,-0.0608
338,-0.0752
339,-0.0296
340,-0.0456
341,-0.0352
342,-0.068
343,-0.0608
344,-0.0272
345,-0.0208
346,-0.0272
347,-0.0128
348,-0.0056
349,-0.0376
350,-0.0136
351,-0.004
352,0.0104
353,-0.0064
354,-0.004
355,-0.0384
356,-0.0776
357,-0.0584
358,-0.0544
359,-0.0048
360,0.048
361,0.0136
362,0.004
363,0.0176
364,0.0488
365,0.0576
366,0.096
367,0.1064
368,0.1168
369,0.1192
370,0.108
371,0.04
372,-0.0232
373,-0.0544
374,-0.0552
375,-0.0976
376,-0.104
377,-0.06
378,-0.0608
379,-0.0208
380,-0.0352
381,-0.004
382,0.0064
383,-0.012
384,0.0272
385,0.0088
386,0.0176
387,0.004
388,0.0184
389,0.0432
390,0.016
391,0.0096
392,-0.0176
393,0.04
394,0.0776
395,0.0576
396,0.048
397,0.0352
398,0.0656
399,0.0456
400,0.0696
401,0.0544
402,0.0688
403,0.028
404,0.076
405,0.1096
406,0.112
407,0.1232
408,0.1104
409,0.1328
410,0.1016
411,0.1096
412,0.1272
413,0.144
414,0.1496
415,0.1144
416,0.1016
417,0.0608
418,0.0296
419,0.0224
420,0.0344
421,0.0304
422,0.0136
423,-0.0048
424,-0.0032
425,-0.02
426,-0.0096
427,-0.0024
428,0.0296
429,0.072
430,0.0736
431,0.0728
432,0.056
433,0.0584
434,0.0608
435,-0.0056
436,0.0048
437,-0.0304
438,-0.0176
439,-0.0256
440,-0.0056
441,-0.048
442,-0.06
443,-0.0304
444,-0.036
445,-0.0224
446,-0.0328
447,-0.0392
448,-0.0216
449,-0.0176
450,-0.052
451,-0.0248
452,-0.0512
453,0.016
454,-0.0104
455,0.0024
456,-0.0168
457,-0.0112
458,-0.0136
459,-0.028
460,-0.028
461,-0.0168
462,0.024
463,0.0072
464,-0.0288
465,0.032
466,0.0112
467,0.0192
468,0.0424
469,0.0432
470,0.1056
471,0.0816
472,0.024
473,0.0096
474,0.0032
475,0.0448
476,0.0248
477,0.0368
478,0.0448
479,-0.0064
480,-0.0072
481,-0.0384
482,-0.0512
483,-0.0656
484,-0.0384
485,-0.06
486,-0.0312
487,-0.0408
488,-0.016
489,0.0144
490,0.0176
491,0.0008
492,0.0192
493,0.0584
494,0.0712
495,0.0584
496,0.0416
497,0.0264
498,0.0432
499,0.0424
