0.1 593.0145249595116 215.48414648766635  376.3507331960194  1.1757798139431415  0.0038551840472296184  1.0261923306017129e-05  1.5898539550000225e-08  1.3668287492544674e-11  6.786819815101263e-15  2.05316769055064e-18  3.9753892096504822e-22  5.138931744377928e-26  4.596361504971551e-30  2.931936517952336e-34  1.3687670095968592e-38  4.7821502717555126e-43  1.2748402435800173e-47  2.6375969536711207e-52  4.299328096725687e-57  5.595383158193211e-62  5.884153405454524e-67  5.053956497133502e-72 
0.11 571.7535591585867 185.2780988167802  384.8487884292537  1.620402994104328  0.006248804550565322  2.0075987233359457e-05  3.787096817657328e-08  3.969771904763264e-11  2.4020525543804072e-14  8.847488520037138e-18  2.0839896535449044e-21  3.2749929986663548e-25  3.5590362684383873e-29  2.757147259011808e-33  1.5626641134262106e-37  6.626165942552584e-42  2.1433467174344606e-46  5.379659436563741e-51  1.0636104807641397e-55  1.6787445739856545e-60  2.140709166936338e-65  2.2293464211186367e-70 
0.12000000000000001 547.4943144588806 160.1021736963746  385.2199988803021  2.1624676651554138  0.009637451241138895  3.668298745299555e-05  8.27159973680738e-08  1.0380133307919853e-10  7.515640794564628e-14  3.309624373152533e-17  9.312735097185307e-21  1.747107489842599e-24  2.265321844233964e-28  2.092921993112595e-32  1.4141595270974797e-36  7.146731474955509e-41  2.754513744668848e-45  8.236203985034884e-50  1.939550089328613e-54  3.645746593610198e-59  5.535914319614562e-64  6.864245478132217e-69 
0.13 521.5819867758046 138.91201707263565  379.84506522613674  2.8105494278222527  0.014291272381495287  6.360729786164465e-05  1.6927920736568345e-07  2.5114360255302806e-10  2.1488650409374526e-13  1.1173341207538277e-16  3.709295005511666e-20  8.20438572682881e-24  1.253506611664977e-27  1.3640324630670882e-31  1.0851426437882922e-35  6.454809801344699e-40  2.927533715489634e-44  1.0298552797058612e-48  2.8527748679167763e-53  6.306768612330775e-58  1.126183997541658e-62  1.6419710538580355e-67 
0.14 495.1840714683793 120.92448480774554  370.66907860211353  3.569945550671702  0.020457145504069945  0.00010503625843247421  3.255220348425857e-07  5.634112615701902e-10  5.621909390197235e-13  3.4062762308436223e-16  1.3166366178599223e-19  3.388478015162043e-23  6.020454151298993e-27  7.615128196264192e-31  7.039337920544887e-35  4.8639855084666747e-39  2.561936906208446e-43  1.0464343722992555e-47  3.365101397283354e-52  8.635137382813953e-57  1.7895726482199093e-61  3.027864795067258e-66 
0.15000000000000002 469.1672756580958 105.54607089366247  359.146060045775  4.446541480257337  0.028435989761881192  0.00016665222561015316  5.95222492357207e-07  1.1895708127697257e-09  1.3701991015162522e-12  9.575822764847177e-16  4.265976126718509e-19  1.2645062933939882e-22  2.58624349956698e-26  3.763974101243717e-30  4.001957730205808e-34  3.179618889682269e-38  1.925248397437421e-42  9.03809854214424e-47  3.339913954374639e-51  9.847251263862318e-56  2.3444960348724947e-60  4.556635373478515e-65 
0.16 444.10951046199943 92.3164124299947  346.31013063257507  5.444190035521592  0.0385211218592287  0.0002551992094234661  1.0404577501671648e-06  2.378478144592703e-09  3.1329122204877955e-12  2.501892376382335e-15  1.2726358299733896e-18  4.304374414488657e-22  1.0039750440420342e-25  1.665599090788189e-29  2.017942965519988e-33  1.8263958282728595e-37  1.2594575007784743e-41  6.732276626825527e-46  2.832263334883e-50  9.505248734411018e-55  2.57569175622604e-59  5.6968902334811355e-64 
0.17 420.3609145726351 80.87521906608158  332.86755493531365  6.566692394817259  0.0510667664304292  0.00037965087503925334  1.7545538582472926e-06  4.556503377521146e-09  6.816914500233159e-12  6.178686172594115e-15  3.564402043861113e-18  1.3663342348237908e-21  3.6098867841167225e-25  6.780611286320292e-29  9.2976966928281e-33  9.521356987092364e-37  7.427061960904226e-41  4.489884951153676e-45  2.1358514754324453e-49  8.10402844793726e-54  2.482427485514601e-58  6.206096121307196e-63 
0.18 398.10520362460045 70.93474788203464  319.2880336675455  7.815464766013314  0.06640415816222867  0.000550278295320443  2.8641385725101387e-06  8.396631475541977e-09  1.417911361166267e-11  1.4495568502199714e-14  9.424830951648266e-18  4.0691239972761106e-21  1.2101881963492475e-24  2.5576789823466336e-28  3.9446582017933285e-32  4.542110884389126e-36  3.982830783178258e-40  2.706045859097283e-44  1.4465045052048443e-48  6.166429324645927e-53  2.121964283183441e-57  5.958829834502104e-62 
0.19 377.4110702429806 62.26239990158204  305.87382564797673  9.18928242877479  0.0847806692857613  0.0007770607486061894  4.519741812222362e-06  1.4842793297217261e-08  2.8074351309304713e-11  3.2125297498184335e-14  2.336222216855697e-17  1.1274172121022742e-20  3.745774559289175e-24  8.83984765141329e-28  1.5218049083317787e-31  1.9553643030874717e-35  1.912821023091687e-39  1.449573737409575e-43  8.641160623373163e-48  4.107419838001309e-52  1.575802093581945e-56  4.9329379432381175e-61 
0.2 358.2785633352305 54.67105719327938  292.8117891327317  10.688055654281518  0.10658010123427086  0.0010742841774261233  6.944065940755876e-06  2.5406623062899478e-08  5.3536836652741623e-11  6.820432119434212e-14  5.5180009222972904e-17  2.960540139392378e-20  1.0929709708528565e-23  2.8648190206173054e-27  5.475668637692854e-31  7.809093339231876e-35  8.476835187809546e-39  7.126822358108425e-43  4.712463842730428e-47  2.4842828061625118e-51  1.0569016405624288e-55  3.6685304226683884e-60 
0.21000000000000002 340.66364201020497 48.00703404153922  280.21259436893706  12.310306225296905  0.1322367495789939  0.0014601298695392933  1.0452415811941666e-05  4.246787677728924e-08  9.937736621846811e-11  1.4050323613147568e-13  1.2606000221775533e-16  7.495501449000844e-20  3.065003537274296e-23  8.89433058057666e-27  1.881412488758233e-30  2.9685502950306873e-34  3.564214014920571e-38  3.3137514717602187e-42  2.422637329778418e-46  1.4118611791805361e-50  6.639263286703114e-55  2.546967337815276e-59 
0.22 324.4882327172158 42.140621776677506  268.1342056351282  14.049599328479083  0.16184557432224841  0.0019450161608090962  1.5317616704056202e-05  6.865377554973617e-08  1.772317748884308e-10  2.7626042137757477e-13  2.730722465652277e-16  1.787675410272612e-19  8.043969137034308e-23  2.5674936021854708e-26  5.9714134179146745e-30  1.0356267777358908e-33  1.3664060701653737e-37  1.395733600994009e-41  1.1208860269947641e-45  7.174488214826547e-50  3.7050111073620213e-54  1.560688273898614e-58 
0.23 309.66827719887016 36.96607594209926  256.60194428704  15.901882323943639  0.19580341628328382  0.0025491373298873934  2.198366462517163e-05  1.0820212252302965e-07  3.0677037177341626e-10  5.248402555616558e-13  5.690058824486048e-16  4.083014805467165e-19  2.0127090723494111e-22  7.034681458201932e-26  1.790925537008181e-29  3.398897409079975e-33  4.906147562536623e-37  5.481494942810291e-41  4.814127567600406e-45  3.3693200821547818e-49  1.902308675570064e-53  8.759924151231375e-58 
0.24000000000000002 296.11408121806875 32.39442118298599  245.6201716656304  17.861598636800334  0.23456047217784975  0.003298030544236526  3.1061940413008106e-05  1.674683710178412e-07  5.201701743991331e-10  9.744040610210595e-13  1.1558565875341676e-15  9.06909968925438e-19  4.885656177762226e-22  1.865298794025668e-25  5.185395265956657e-29  1.0742603947732041e-32  1.692267326582448e-36  2.062966622626597e-40  1.9765062271567474e-44  1.5088450570745085e-48  9.290713209090593e-53  4.665367069325921e-57 
0.25 283.7294241158975 28.349142524182046  235.17783995452285  19.91993640549004  0.27825419055649114  0.0042076877845209975  4.309901451248245e-05  2.534862158466382e-07  8.590766530704867e-10  1.7548634505676002e-12  2.2684335710230905e-15  1.9383314369928648e-18  1.136562309515631e-21  4.720957196449641e-25  1.4272962105969235e-28  3.2148441483298473e-32  5.5046240822334725e-36  7.292351947860962e-40  7.591249563688535e-44  6.295555377780517e-48  4.21072566073106e-52  2.2964877316148094e-56 
0.26 272.4254617331124 24.766333671248784  225.25754816019816  22.06887178073688  0.3273394144088243  0.005309322077405281  5.900528534996945e-05  3.777599857653992e-07  1.3939359683676038e-09  3.0986025836547754e-12  4.3557433043454934e-15  4.044834542628608e-18  2.576114177388039e-21  1.1617254286099592e-24  3.8117648120642753e-28  9.314850935607659e-32  1.7299600338452748e-35  2.48527979714822e-39  2.8050578791705374e-43  2.521837139757214e-47  1.8282583933841875e-51  1.0806710764931223e-55 
0.27 262.11166668669154 21.590313698243342  215.83498326382662  24.29778517586265  0.3818859500682086  0.006618542499308239  7.950202360840048e-05  5.519531758409067e-07  2.2092911427693035e-09  5.32438627141376e-12  8.108982606600117e-15  8.153266244890549e-18  5.6193739547045e-21  2.741085751026334e-24  9.724783276567375e-28  2.568804090145702e-31  5.155628910471541e-35  8.00237487971251e-39  9.756760377172972e-43  9.474036763549103e-47  7.417429685249308e-51  4.734331825285487e-55 
0.28 252.70488400036623 18.773772753002522  206.88453049163613  26.596202725671187  0.44211358448105165  0.008158119214686961  0.00010553127437008282  7.916524155314322e-07  3.4249198871496708e-09  8.916783944696019e-12  1.4660800436223624e-14  1.5903966812088602e-17  1.1819858698818104e-20  6.2144685239000304e-24  2.3755185851968077e-27  6.758875997060849e-31  1.460765423548067e-34  2.441076829325172e-38  3.203722012094847e-42  3.3481546021373945e-46  2.8209102248876876e-50  1.937366687066629e-54 
