x,phi_LBM,phi_exact,error
0.0,4.2452042524072696e-05,0.0,4.2452042524072696e-05
0.006711409395973154,0.008466503818790222,0.04215653233409721,0.03369002851530699
0.013422818791946308,0.022426958892029853,0.08423811189212299,0.06181115300009314
0.020134228187919462,0.03633364777812808,0.12616991916130652,0.08983627138317843
0.026845637583892617,0.05016160177318723,0.16787740091854086,0.11771579914535363
0.03355704697986577,0.06388598304986133,0.20928640278329308,0.14540041973343176
0.040268456375838924,0.07748213120273797,0.25032330106138656,0.17284116985864859
0.04697986577181208,0.09092560361224224,0.29091513364524274,0.19998953003300052
0.053691275167785234,0.10419222312479731,0.3309897297378454,0.2267975066130481
0.060402684563758385,0.11725811563764013,0.37047583816978436,0.25321772253214425
0.06711409395973154,0.130099758811058,0.4093032540812346,0.27920349527017657
0.0738255033557047,0.14269401635975426,0.44740294374363454,0.3047089273838803
0.08053691275167785,0.15501818771355608,0.4847071672991366,0.3296889795855805
0.087248322147651,0.16705003849718722,0.5211495991996025,0.3540995607024152
0.09395973154362416,0.17876785107712362,0.5566654461310071,0.3778975950538835
0.10067114093959731,0.190150450709926,0.5911915622135863,0.4010411115036603
0.10738255033557047,0.20117725693626076,0.6246665612729071,0.42348930433664633
0.11409395973154363,0.21182830487830104,0.6570309259822452,0.44520262110394415
0.12080536912751677,0.22208429746719285,0.6882271136822206,0.46614281621502773
0.12751677852348994,0.23192662137242703,0.7181996586895454,0.48627303731711835
0.1342281879194631,0.2413374000760502,0.7468952709129846,0.5055578708369344
0.14093959731543623,0.2502995039213134,0.7742629306011942,0.5239634266798808
0.1476510067114094,0.25879660407552496,0.800253979053977,0.541457374978452
0.15436241610738255,0.2668131761916517,0.8248222051356751,0.5580090289440234
0.1610738255033557,0.2743345553316928,0.8479239274368838,0.573589372105191
0.16778523489932887,0.28134693274319966,0.8695180719384028,0.5881711391952031
0.174496644295302,0.2878374118462039,0.8895662450393437,0.6017288331931397
0.18120805369127516,0.29379399763677694,0.9080328018195511,0.6142388041827742
0.18791946308724833,0.2992056538726492,0.92488490941497,0.6256792555423208
0.19463087248322147,0.30406228462787843,0.9400926053932799,0.6360303207654014
0.20134228187919462,0.30835479284511874,0.9536288510260056,0.6452740581808869
0.2080536912751678,0.3120750535791473,0.9654695793623906,0.6533945257832434
0.21476510067114093,0.31521597411702196,0.9755937380195567,0.6603777639025348
0.22147651006711408,0.31777145846354865,0.9839833266128724,0.6662118681493236
0.22818791946308725,0.31973646926405863,0.9906234287599798,0.6708869594959211
0.2348993288590604,0.32110698310180913,0.9955022386015789,0.6743952554997699
0.24161073825503354,0.32188005449153584,0.9986110817918139,0.676731027300278
0.2483221476510067,0.322053761577184,0.9999444309209432,0.6778906693437592
0.2550335570469799,0.32162727249747863,0.9994999153428735,0.677872642845395
0.26174496644295303,0.32060078109219836,0.9972783253900807,0.6766775442978823
0.2684563758389262,0.31897557597348214,0.9932836109684284,0.6743080349949463
0.2751677852348993,0.31675396586999277,0.9875228745343791,0.6707689086643864
0.28187919463087246,0.31393935176924986,0.9800063584670862,0.6660670066978363
