Iteracao,Magnetizacao
0,-0.076
1,-0.0768
2,-0.0744
3,-0.0896
4,-0.1136
5,-0.104
6,-0.0944
7,-0.0768
8,-0.1064
9,-0.1224
10,-0.1128
11,-0.124
12,-0.1352
13,-0.1432
14,-0.1584
15,-0.1664
16,-0.1808
17,-0.2072
18,-0.2256
19,-0.2512
20,-0.2472
21,-0.2448
22,-0.2688
23,-0.2552
24,-0.284
25,-0.2976
26,-0.3008
27,-0.284
28,-0.28
29,-0.2856
30,-0.28
31,-0.2784
32,-0.304
33,-0.3112
34,-0.3112
35,-0.3312
36,-0.3144
37,-0.3096
38,-0.3344
39,-0.3592
40,-0.3584
41,-0.3744
42,-0.3888
43,-0.388
44,-0.384
45,-0.388
46,-0.3752
47,-0.4024
48,-0.408
49,-0.3832
50,-0.3824
51,-0.4112
52,-0.4168
53,-0.4496
54,-0.4376
55,-0.4544
56,-0.4392
57,-0.4448
58,-0.4608
59,-0.4656
60,-0.4504
61,-0.4544
62,-0.4304
63,-0.444
64,-0.4392
65,-0.4416
66,-0.42
67,-0.4104
68,-0.4192
69,-0.4216
70,-0.4192
71,-0.4256
72,-0.4136
73,-0.4208
74,-0.4176
75,-0.44
76,-0.4424
77,-0.4608
78,-0.452
79,-0.4672
80,-0.4456
81,-0.4416
82,-0.4624
83,-0.4656
84,-0.4696
85,-0.4752
86,-0.4984
87,-0.5152
88,-0.5304
89,-0.5432
90,-0.5152
91,-0.504
92,-0.5152
93,-0.5064
94,-0.5048
95,-0.4968
96,-0.5008
97,-0.5168
98,-0.5152
99,-0.5088
100,-0.5112
101,-0.5128
102,-0.5016
103,-0.5072
104,-0.4984
105,-0.4984
106,-0.512
107,-0.516
108,-0.516
109,-0.5144
110,-0.516
111,-0.5368
112,-0.5584
113,-0.556
114,-0.536
115,-0.54
116,-0.5392
117,-0.5272
118,-0.536
119,-0.5608
120,-0.568
121,-0.5776
122,-0.5864
123,-0.5952
124,-0.5768
125,-0.5752
126,-0.5616
127,-0.5792
128,-0.5904
129,-0.5736
130,-0.564
131,-0.5752
132,-0.5704
133,-0.5768
134,-0.5768
135,-0.5776
136,-0.5808
137,-0.58
138,-0.5656
139,-0.5432
140,-0.552
141,-0.5472
142,-0.548
143,-0.5384
144,-0.5448
145,-0.5448
146,-0.548
147,-0.5592
148,-0.544
149,-0.5656
150,-0.5552
151,-0.5392
152,-0.5568
153,-0.5848
154,-0.584
155,-0.5888
156,-0.6048
157,-0.5968
158,-0.6216
159,-0.6072
160,-0.5952
161,-0.6184
162,-0.6384
163,-0.6232
164,-0.6248
165,-0.5976
166,-0.6008
167,-0.6032
168,-0.6176
169,-0.6128
170,-0.652
171,-0.6608
172,-0.6744
173,-0.6752
174,-0.6664
175,-0.676
176,-0.672
177,-0.676
178,-0.688
179,-0.6992
180,-0.692
181,-0.6848
182,-0.6872
183,-0.6712
184,-0.6696
185,-0.6784
186,-0.6736
187,-0.664
188,-0.6808
189,-0.6832
190,-0.6992
191,-0.7136
192,-0.7288
193,-0.7328
194,-0.7504
195,-0.7536
196,-0.7728
197,-0.7704
198,-0.7712
199,-0.764
200,-0.784
201,-0.7768
202,-0.7656
203,-0.7584
204,-0.7656
205,-0.7504
206,-0.772
207,-0.7624
208,-0.7616
209,-0.7496
210,-0.736
211,-0.7456
212,-0.744
213,-0.7592
214,-0.7568
215,-0.7536
216,-0.7568
217,-0.7672
218,-0.7664
219,-0.7616
220,-0.78
221,-0.7568
222,-0.7464
223,-0.752
224,-0.7592
225,-0.7608
226,-0.7816
227,-0.7768
228,-0.7952
229,-0.7808
230,-0.792
231,-0.8016
232,-0.7928
233,-0.7936
234,-0.7968
235,-0.7896
236,-0.788
237,-0.8056
238,-0.8128
239,-0.8248
240,-0.8504
241,-0.8424
242,-0.8528
243,-0.8352
244,-0.8432
245,-0.8352
246,-0.8192
247,-0.8168
248,-0.8384
249,-0.8296
250,-0.8504
251,-0.84
252,-0.8312
253,-0.8312
254,-0.8448
255,-0.8408
256,-0.8456
257,-0.848
258,-0.8584
259,-0.8472
260,-0.8592
261,-0.8592
262,-0.864
263,-0.848
264,-0.8632
265,-0.8624
266,-0.8624
267,-0.8624
268,-0.872
269,-0.8672
270,-0.8848
271,-0.8808
272,-0.88
273,-0.8776
274,-0.876
275,-0.8784
276,-0.8672
277,-0.876
278,-0.8744
279,-0.8792
280,-0.8776
281,-0.8728
282,-0.8808
283,-0.8864
284,-0.8728
285,-0.876
286,-0.8784
287,-0.8872
288,-0.8952
289,-0.908
290,-0.9192
291,-0.9192
292,-0.9296
293,-0.9168
294,-0.9328
295,-0.9264
296,-0.9184
297,-0.9232
298,-0.9216
299,-0.9272
300,-0.94
301,-0.9392
302,-0.9504
303,-0.9328
304,-0.932
305,-0.936
306,-0.9368
307,-0.9448
308,-0.9432
309,-0.932
310,-0.9152
311,-0.9152
312,-0.9104
313,-0.9152
314,-0.9344
315,-0.9336
316,-0.92
