Iteracao,Energia
0,-0.6224
1,-0.8288
2,-1.024
3,-1.152
4,-1.1856
5,-1.256
6,-1.2544
7,-1.3296
8,-1.3136
9,-1.2992
10,-1.3392
11,-1.3744
12,-1.384
13,-1.4304
14,-1.3616
15,-1.376
16,-1.3952
17,-1.4048
18,-1.4576
19,-1.4368
20,-1.4224
21,-1.504
22,-1.4896
23,-1.5072
24,-1.4624
25,-1.4672
26,-1.4992
27,-1.5184
28,-1.5312
29,-1.5552
30,-1.5248
31,-1.5312
32,-1.5568
33,-1.5664
34,-1.56
35,-1.544
36,-1.5424
37,-1.5408
38,-1.5312
39,-1.5904
40,-1.576
41,-1.5728
42,-1.5504
43,-1.536
44,-1.5744
45,-1.5504
46,-1.5536
47,-1.5616
48,-1.5616
49,-1.504
50,-1.52
51,-1.5328
52,-1.5568
53,-1.6192
54,-1.6192
55,-1.576
56,-1.56
57,-1.6224
58,-1.6272
59,-1.6032
60,-1.608
61,-1.6064
62,-1.6016
63,-1.5824
64,-1.536
65,-1.5712
66,-1.5552
67,-1.6
68,-1.5616
69,-1.5744
70,-1.5776
71,-1.5488
72,-1.5184
73,-1.5392
74,-1.5504
75,-1.5936
76,-1.6112
77,-1.5984
78,-1.5904
79,-1.6032
80,-1.6128
81,-1.6336
82,-1.6784
83,-1.6688
84,-1.664
85,-1.6304
86,-1.6896
87,-1.6736
88,-1.6944
89,-1.6992
90,-1.6608
91,-1.6336
92,-1.6352
93,-1.6304
94,-1.5952
95,-1.6064
96,-1.6256
97,-1.6608
98,-1.6224
99,-1.6336
100,-1.6144
101,-1.6544
102,-1.6592
103,-1.6528
104,-1.6688
105,-1.6672
106,-1.6928
107,-1.6816
108,-1.6832
109,-1.6944
110,-1.688
111,-1.7136
112,-1.696
113,-1.6704
114,-1.6288
115,-1.592
116,-1.6176
117,-1.6032
118,-1.6016
119,-1.6576
120,-1.6672
121,-1.68
122,-1.68
123,-1.6928
124,-1.648
125,-1.6576
126,-1.664
127,-1.7008
128,-1.6928
129,-1.6816
130,-1.6688
131,-1.6896
132,-1.6928
133,-1.6848
134,-1.6736
135,-1.6448
136,-1.672
137,-1.712
138,-1.7008
139,-1.7184
140,-1.7216
141,-1.6864
142,-1.6592
143,-1.6608
144,-1.6496
145,-1.648
146,-1.672
147,-1.7072
148,-1.688
149,-1.7088
150,-1.7184
151,-1.6704
152,-1.6704
153,-1.696
154,-1.696
155,-1.696
156,-1.664
157,-1.6704
158,-1.728
159,-1.7184
160,-1.7024
161,-1.7008
162,-1.7104
163,-1.7056
164,-1.6992
165,-1.6544
166,-1.6464
167,-1.624
168,-1.6672
169,-1.6752
170,-1.6848
171,-1.6688
172,-1.6976
173,-1.696
174,-1.6768
175,-1.7056
176,-1.6736
177,-1.6624
178,-1.6912
179,-1.6832
180,-1.6704
181,-1.6672
182,-1.6832
183,-1.6688
184,-1.6544
185,-1.68
186,-1.6864
187,-1.664
188,-1.696
189,-1.6384
190,-1.6608
191,-1.688
192,-1.6912
193,-1.6736
194,-1.6928
195,-1.6816
196,-1.7088
197,-1.688
198,-1.7168
199,-1.712
200,-1.7632
201,-1.7408
202,-1.7072
203,-1.6672
204,-1.7232
205,-1.6736
206,-1.6992
207,-1.7312
208,-1.7088
209,-1.712
210,-1.7008
211,-1.7088
212,-1.712
213,-1.6976
214,-1.7184
215,-1.7104
216,-1.7248
217,-1.7568
218,-1.7648
219,-1.7248
220,-1.7728
221,-1.7552
222,-1.7376
223,-1.7632
224,-1.776
225,-1.7648
226,-1.7696
227,-1.7504
228,-1.7456
229,-1.7136
230,-1.7632
231,-1.7408
232,-1.7488
233,-1.7232
234,-1.7184
235,-1.7104
236,-1.7168
237,-1.7088
238,-1.7056
239,-1.7472
240,-1.7984
241,-1.7984
242,-1.8064
243,-1.784
244,-1.7904
245,-1.776
246,-1.7248
247,-1.7072
248,-1.7424
249,-1.7008
250,-1.7376
251,-1.7136
252,-1.7024
253,-1.7024
254,-1.7328
255,-1.712
256,-1.7408
257,-1.744
258,-1.7568
259,-1.7136
260,-1.7136
261,-1.7168
262,-1.7552
263,-1.7248
264,-1.7296
265,-1.7568
266,-1.7552
267,-1.7232
268,-1.768
269,-1.7616
270,-1.7648
271,-1.7776
272,-1.7696
273,-1.7616
274,-1.7616
275,-1.7264
276,-1.7184
277,-1.744
278,-1.7648
279,-1.768
280,-1.7728
281,-1.7648
282,-1.7552
283,-1.7744
284,-1.7488
285,-1.7408
286,-1.7392
287,-1.7232
288,-1.7232
289,-1.7584
290,-1.7776
291,-1.7872
292,-1.816
293,-1.7696
294,-1.8016
295,-1.8
296,-1.776
297,-1.7792
298,-1.7696
299,-1.7744
300,-1.8
301,-1.8048
302,-1.8336
303,-1.7744
304,-1.7712
305,-1.8016
306,-1.8016
307,-1.8144
308,-1.824
309,-1.784
310,-1.768
311,-1.7648
312,-1.7472
313,-1.7552
314,-1.7872
315,-1.8048
316,-1.7616
317,-1.7504
318,-1.8016
319,-1.7968
320,-1.8048
321,-1.8448
322,-1.8096
323,-1.7984
324,-1.8176
325,-1.7952
326,-1.8096
327,-1.8336
328,-1.8
329,-1.7712
330,-1.7728
331,-1.7808
332,-1.7648
333,-1.7584
334,-1.7888
335,-1.776
336,-1.7952
337,-1.8288
338,-1.8192
339,-1.824
340,-1.7936
341,-1.808
342,-1.792
343,-1.808
344,-1.8224
345,-1.8224
346,-1.7792
347,-1.7568
348,-1.7776
349,-1.7936
350,-1.8048
351,-1.7904
352,-1.7744
353,-1.7808
354,-1.7632
355,-1.7696
356,-1.7648
357,-1.7472
358,-1.792
359,-1.8112
360,-1.8144
361,-1.7984
362,-1.7664
363,-1.7792
364,-1.8064
365,-1.8256
366,-1.7888
367,-1.7648
368,-1.8048
369,-1.808
370,-1.8144
371,-1.8256
372,-1.8352
373,-1.8288
374,-1.808
375,-1.7888
376,-1.7424
377,-1.7152
378,-1.816
379,-1.8256
380,-1.7856
381,-1.7808
382,-1.7984
383,-1.8064
384,-1.7936
385,-1.7808
386,-1.8496
387,-1.8432
388,-1.808
389,-1.7872
390,-1.7808
391,-1.776
392,-1.7856
393,-1.7696
394,-1.7584
395,-1.792
396,-1.8016
397,-1.7904
398,-1.7984
399,-1.8368
400,-1.792
401,-1.7904
402,-1.7632
403,-1.808
404,-1.8128
405,-1.8208
406,-1.84
407,-1.8432
408,-1.8368
409,-1.8176
410,-1.8368
411,-1.8384
412,-1.7648
413,-1.7568
414,-1.808
415,-1.8128
416,-1.776
417,-1.816
418,-1.792
419,-1.7648
420,-1.752
421,-1.7184
422,-1.7216
423,-1.7328
424,-1.728
425,-1.736
426,-1.7664
427,-1.7376
428,-1.768
429,-1.8
430,-1.8256
431,-1.792
432,-1.776
433,-1.7632
434,-1.7632
435,-1.8
436,-1.7888
437,-1.792
438,-1.8016
439,-1.7888
440,-1.7952
441,-1.8272
442,-1.7872
443,-1.7456
444,-1.7568
445,-1.7184
446,-1.7504
447,-1.8128
448,-1.8048
449,-1.7952
450,-1.792
451,-1.8
452,-1.7808
453,-1.8
454,-1.7936
455,-1.7648
456,-1.8128
457,-1.816
458,-1.7904
459,-1.7824
460,-1.7904
461,-1.7792
462,-1.7824
463,-1.8
464,-1.8048
465,-1.7952
466,-1.8272
467,-1.8
468,-1.7584
469,-1.768
470,-1.7808
471,-1.7744
472,-1.768
473,-1.7888
474,-1.816
475,-1.7856
476,-1.784
477,-1.8208
478,-1.8224
479,-1.8128
480,-1.7856
481,-1.7648
482,-1.7664
483,-1.8016
484,-1.816
485,-1.8032
486,-1.792
487,-1.8112
488,-1.8208
489,-1.8192
490,-1.8096
491,-1.8224
492,-1.784
493,-1.8416
494,-1.8064
495,-1.8064
496,-1.7968
497,-1.8192
498,-1.8128
499,-1.7696
