Iteracao,Energia
139,-0.5216
140,-0.592
141,-0.608
142,-0.5536
143,-0.528
144,-0.5664
145,-0.5648
146,-0.5984
147,-0.592
148,-0.6176
149,-0.5856
150,-0.6048
151,-0.5312
152,-0.6432
153,-0.6
154,-0.6144
155,-0.6384
156,-0.6096
157,-0.5872
158,-0.5424
159,-0.5472
160,-0.5296
161,-0.608
162,-0.5872
163,-0.6256
164,-0.5504
165,-0.5952
166,-0.616
167,-0.4992
168,-0.5776
169,-0.5392
170,-0.5392
171,-0.552
172,-0.5696
173,-0.5536
174,-0.5328
175,-0.5168
176,-0.5104
177,-0.5456
178,-0.6016
179,-0.592
180,-0.5536
181,-0.6064
182,-0.584
183,-0.5696
184,-0.5792
185,-0.5824
186,-0.6176
187,-0.5504
188,-0.5648
189,-0.5408
190,-0.5824
191,-0.5664
192,-0.5456
193,-0.5648
194,-0.5632
195,-0.552
196,-0.5344
197,-0.5344
198,-0.5536
199,-0.5648
200,-0.6032
201,-0.5616
202,-0.5472
203,-0.608
204,-0.5952
205,-0.5152
206,-0.5536
207,-0.5136
208,-0.6224
209,-0.6576
210,-0.5632
211,-0.5184
212,-0.5584
213,-0.5424
214,-0.488
215,-0.5936
216,-0.5936
217,-0.5792
218,-0.5312
219,-0.6144
220,-0.5168
221,-0.5808
222,-0.5344
223,-0.5904
224,-0.592
225,-0.5712
226,-0.5664
227,-0.568
228,-0.5344
229,-0.488
230,-0.5504
231,-0.5248
232,-0.5296
233,-0.5824
234,-0.5248
235,-0.616
236,-0.6064
237,-0.6288
238,-0.5888
239,-0.5936
240,-0.5488
241,-0.4784
242,-0.5424
243,-0.5616
244,-0.5904
245,-0.5664
246,-0.4752
247,-0.5312
248,-0.5728
249,-0.5616
250,-0.5008
251,-0.4976
252,-0.5376
253,-0.5728
254,-0.5392
255,-0.5632
256,-0.5776
257,-0.5328
258,-0.6288
259,-0.6208
260,-0.6064
261,-0.5888
262,-0.5408
263,-0.5616
264,-0.616
265,-0.544
266,-0.5584
267,-0.6016
268,-0.528
269,-0.5568
270,-0.576
271,-0.592
272,-0.5856
273,-0.568
274,-0.5712
275,-0.5568
276,-0.5616
277,-0.5056
278,-0.5888
279,-0.5456
280,-0.5504
281,-0.5696
282,-0.5728
283,-0.6096
284,-0.5808
285,-0.5712
286,-0.5808
287,-0.6224
288,-0.5792
289,-0.5568
290,-0.6
291,-0.6672
292,-0.6576
293,-0.616
294,-0.6032
295,-0.6048
296,-0.6096
297,-0.6032
298,-0.5408
299,-0.6032
300,-0.5776
301,-0.5472
302,-0.552
303,-0.5536
304,-0.6032
305,-0.552
306,-0.5952
307,-0.5872
308,-0.64
309,-0.6016
310,-0.5664
311,-0.6288
312,-0.6016
313,-0.5408
314,-0.6048
315,-0.64
316,-0.5616
317,-0.5712
318,-0.6128
319,-0.6128
320,-0.5888
321,-0.6064
322,-0.6416
323,-0.5376
324,-0.5632
325,-0.6208
326,-0.5984
327,-0.5616
328,-0.6208
329,-0.6064
330,-0.5904
331,-0.5728
332,-0.52
333,-0.5616
334,-0.5472
335,-0.5744
336,-0.5504
337,-0.5968
338,-0.5968
339,-0.5392
340,-0.5888
341,-0.568
342,-0.5392
343,-0.544
344,-0.5584
345,-0.5776
346,-0.6096
347,-0.592
348,-0.5968
349,-0.5456
350,-0.5824
351,-0.6096
352,-0.5488
353,-0.5872
354,-0.592
355,-0.5952
356,-0.576
357,-0.5392
358,-0.5696
359,-0.5792
360,-0.6176
361,-0.608
362,-0.6096
363,-0.552
364,-0.592
365,-0.6112
366,-0.584
367,-0.6352
368,-0.5824
369,-0.6032
370,-0.5824
371,-0.5088
372,-0.5024
373,-0.5856
374,-0.6336
375,-0.5392
376,-0.6224
377,-0.6016
378,-0.5552
379,-0.5472
380,-0.5248
381,-0.6192
382,-0.5984
383,-0.5616
384,-0.6048
385,-0.5296
386,-0.5856
387,-0.5792
388,-0.5728
389,-0.6256
390,-0.5424
391,-0.5968
392,-0.6096
393,-0.6272
394,-0.5904
395,-0.5728
396,-0.5344
397,-0.4832
398,-0.5232
399,-0.5632
400,-0.5536
401,-0.5664
402,-0.616
403,-0.6
404,-0.5584
405,-0.5376
406,-0.576
407,-0.6304
408,-0.6432
409,-0.5904
410,-0.6192
411,-0.56
412,-0.6
413,-0.5936
414,-0.5344
415,-0.616
416,-0.5552
417,-0.5168
418,-0.568
419,-0.5728
420,-0.6064
421,-0.6288
422,-0.6336
423,-0.5712
424,-0.5536
425,-0.5504
426,-0.552
427,-0.5808
428,-0.5856
429,-0.5936
430,-0.5776
431,-0.5392
432,-0.5312
433,-0.528
434,-0.536
435,-0.5968
436,-0.6256
437,-0.608
438,-0.5776
439,-0.6048
440,-0.6464
441,-0.624
442,-0.6272
443,-0.5536
444,-0.6128
445,-0.5312
446,-0.5712
447,-0.5104
448,-0.5728
449,-0.5952
450,-0.624
451,-0.5904
452,-0.5936
453,-0.584
454,-0.584
455,-0.5184
456,-0.5216
457,-0.5168
458,-0.5632
459,-0.5456
460,-0.5328
461,-0.5488
462,-0.5568
463,-0.5808
464,-0.5456
465,-0.6144
466,-0.6192
467,-0.5728
468,-0.6272
469,-0.6128
470,-0.5888
471,-0.632
472,-0.5936
473,-0.616
474,-0.6224
475,-0.6128
476,-0.5968
477,-0.6256
478,-0.624
479,-0.5872
480,-0.6096
481,-0.616
482,-0.6112
483,-0.6512
484,-0.5904
485,-0.6112
486,-0.5504
487,-0.584
488,-0.5952
489,-0.48
490,-0.5216
491,-0.6064
492,-0.5568
493,-0.5152
494,-0.568
495,-0.6384
496,-0.6144
497,-0.5696
498,-0.5296
499,-0.552
