Iteracao,Magnetizacao
0,0.0352
1,0.0104
2,0.0144
3,0.0456
4,0.056
5,0.0464
6,0.0688
7,-0.0264
8,-0.0296
9,-0.04
10,-0.0352
11,-0.032
12,-0.0288
13,0.02
14,-0.008
15,-0.0192
16,0.0504
17,0.048
18,0.0616
19,0.036
20,0.004
21,-0.0192
22,-0.0192
23,-0.028
24,0.016
25,0.044
26,0.064
27,0.0136
28,0.0456
29,0.004
30,-0.036
31,-0.0328
32,-0.0488
33,-0.0176
34,-0.0168
35,-0.0272
36,-0.016
37,0.0184
38,0.028
39,0.0416
40,0.0064
41,-0.036
42,-0.0056
43,-0.044
44,-0.0272
45,-0.0576
46,-0.0336
47,-0.0344
48,-0.0344
49,0.0016
50,-0.0152
51,-0.0384
52,0.0064
53,-0.0024
54,-0.0248
55,-0.0184
56,-0.0248
57,-0.0032
58,-0.0096
59,0.0
60,0.0336
61,0.0072
62,-0.0368
63,-0.0224
64,0.0448
65,0.0632
66,0.0936
67,0.0672
68,0.1144
69,0.0872
70,0.0256
71,-0.0232
72,0.0248
73,0.0152
74,-0.028
75,-0.0128
76,-0.0624
77,-0.004
78,-0.0168
79,0.0088
80,0.0216
81,0.0168
82,-0.0168
83,0.0136
84,0.0056
85,0.0152
86,0.0144
87,-0.004
88,0.0224
89,0.0288
90,0.02
91,-0.0272
92,-0.0664
93,-0.0416
94,0.0096
95,0.0024
96,0.0336
97,0.0352
98,0.0392
99,0.0248
100,0.0496
101,0.016
102,-0.0032
103,-0.0464
104,-0.032
105,0.0128
106,-0.0104
107,0.0136
108,-0.004
109,-0.0384
110,0.0064
111,0.0504
112,0.0272
113,0.0816
114,0.0784
115,0.0232
116,-0.0032
117,0.0168
118,0.0256
119,0.0256
120,0.0632
121,0.0144
122,0.0056
123,-0.0152
124,-0.0168
125,-0.0616
126,-0.0256
127,-0.0168
128,-0.032
129,-0.0368
130,-0.0176
131,-0.0088
132,-0.0328
133,-0.0296
134,-0.0304
135,-0.0384
136,-0.0224
137,-0.0176
138,-0.032
139,-0.0184
140,0.0112
141,0.008
142,0.0128
143,-0.0064
144,-0.0656
145,-0.0792
146,-0.1352
147,-0.1112
148,-0.1208
149,-0.108
150,-0.0776
151,-0.0464
152,0.0048
153,0.0176
154,0.016
155,-0.0016
156,0.0032
157,-0.0568
158,-0.056
159,-0.0216
160,-0.0512
161,0.004
162,-0.0512
163,0.04
164,0.0096
165,0.0416
166,0.0232
167,0.004
168,-0.0048
169,0.0264
170,0.0256
171,0.0736
172,0.0296
173,0.0128
174,0.0104
175,-0.0024
176,0.0008
177,0.0328
178,0.0864
179,0.0656
180,0.0032
181,0.0528
182,0.0656
183,0.0192
184,0.072
