Iteracao,Magnetizacao
0,0.008
1,0.0248
2,0.0656
3,0.1192
4,0.1248
5,0.1424
6,0.1592
7,0.1792
8,0.1888
9,0.196
10,0.1952
11,0.2136
12,0.2296
13,0.2528
14,0.2672
15,0.2896
16,0.3048
17,0.3416
18,0.3632
19,0.3672
20,0.404
21,0.4216
22,0.4256
23,0.4264
24,0.4312
25,0.4312
26,0.444
27,0.4512
28,0.4544
29,0.4664
30,0.4744
31,0.4896
32,0.504
33,0.5128
34,0.5112
35,0.512
36,0.5128
37,0.5232
38,0.5304
39,0.5352
40,0.5496
41,0.5624
42,0.5696
43,0.5664
44,0.5688
45,0.5624
46,0.5616
47,0.5552
48,0.5728
49,0.5744
50,0.5656
51,0.576
52,0.5696
53,0.5624
54,0.564
55,0.568
56,0.5616
57,0.5696
58,0.576
59,0.5912
60,0.5936
61,0.5848
62,0.5968
63,0.5864
64,0.58
65,0.588
66,0.6
67,0.5984
68,0.5896
69,0.5976
70,0.6064
71,0.6192
72,0.6264
73,0.6208
74,0.6176
75,0.6256
76,0.6296
77,0.6336
78,0.6296
79,0.6304
80,0.6248
81,0.6352
82,0.6464
83,0.6472
84,0.656
85,0.668
86,0.6568
87,0.6496
88,0.652
89,0.6608
90,0.6584
91,0.6576
92,0.6648
93,0.6664
94,0.6704
95,0.6736
96,0.6816
97,0.6728
98,0.6768
99,0.6728
100,0.6672
101,0.6664
102,0.668
103,0.6728
104,0.6784
105,0.6824
106,0.6944
107,0.6944
108,0.7016
109,0.7056
110,0.7184
111,0.7232
112,0.7248
113,0.7232
114,0.7344
115,0.744
116,0.7456
117,0.7464
118,0.752
119,0.7552
120,0.7504
121,0.748
122,0.7488
123,0.752
124,0.7544
125,0.7592
126,0.7704
127,0.7768
128,0.78
129,0.7888
130,0.7904
131,0.8024
132,0.8
133,0.8112
134,0.8088
135,0.8088
136,0.8144
137,0.8232
138,0.8216
139,0.8208
140,0.8192
141,0.8328
142,0.8376
143,0.8296
144,0.8272
145,0.8184
146,0.8136
147,0.8184
148,0.8184
149,0.8192
150,0.8152
151,0.8192
152,0.8272
153,0.8312
154,0.8424
155,0.8376
156,0.8352
157,0.8328
158,0.832
159,0.832
160,0.8352
161,0.8336
162,0.8408
163,0.8392
164,0.828
165,0.8376
166,0.8376
167,0.8528
168,0.8544
169,0.86
170,0.8648
171,0.8728
172,0.872
173,0.8768
174,0.8792
175,0.8768
176,0.8872
177,0.8904
178,0.8968
179,0.9032
180,0.9048
181,0.9112
182,0.908
183,0.9096
184,0.9088
185,0.9168
186,0.9288
187,0.9256
188,0.9232
189,0.9256
190,0.9304
191,0.9344
192,0.9408
193,0.9536
194,0.9568
195,0.9624
196,0.9624
197,0.9656
198,0.9616
199,0.9608
200,0.9632
201,0.9672
202,0.9672
203,0.9664
204,0.9688
205,0.9712
206,0.9696
207,0.9704
208,0.972
209,0.9736
210,0.9776
211,0.9824
212,0.9824
213,0.9864
214,0.9888
215,0.9912
216,0.9896
217,0.992
218,0.9936
219,0.992
220,0.9936
221,0.9984
222,0.9984
223,0.9952
224,0.9968
225,0.9968
226,0.9992
227,0.996
228,0.996
229,0.9952
230,0.9944
231,0.9976
232,0.9976
233,0.9992
234,0.9984
235,0.9952
236,0.996
237,0.996
238,0.996
239,0.9944
240,0.9984
241,0.9968
242,0.9984
243,0.9992
244,0.9992
245,0.9968
246,0.9992
247,0.9968
248,0.9944
249,0.9976
250,0.9984
251,0.9976
252,0.9984
253,0.9992
254,0.9944
255,0.9944
256,0.9936
257,0.9968
258,0.9944
259,0.9968
260,0.9936
261,0.9936
262,0.9936
263,0.9944
264,0.9984
265,0.9952
266,0.9944
267,0.996
268,0.9976
269,0.9968
270,0.996
271,0.9992
272,0.9968
273,0.9944
274,0.9944
275,0.9976
